time,phase_from_reg,phase_for_plbck,plbck_pos
1552498349.217140, 0.051813, 0.000000, 0.000000
1552498349.311819, 0.000000, 0.000000, 0.000000
1552498349.407767, 1.570796, 0.000000, 0.000000
1552498349.582667, 1.772936, 0.202140, 0.202140
1552498349.600419, 2.126255, 0.555458, 0.555458
1552498349.631872, 2.500459, 0.929663, 0.929663
1552498349.696415, 3.236658, 1.665862, 1.665862
1552498349.781310, 5.080911, 3.510115, 3.510115
1552498349.833830, 5.622010, 4.051214, 4.051214
1552498349.957078, 6.215657, 4.644861, 4.644861
1552498350.008458, 6.886728, 5.315932, 5.315932
1552498350.109546, 6.895428, 5.324632, 5.324632
1552498350.166695, 7.383913, 5.813116, 5.813116
1552498350.236320, 7.383913, 5.813116, 5.813116
1552498350.310868, 7.383913, 5.813116, 5.813116
1552498350.418223, 7.383913, 5.813116, 5.813116
1552498350.538978, 7.383913, 5.813116, 5.813116
1552498350.589504, 7.383913, 5.813116, 5.813116
1552498350.704114, 7.953764, 6.382968, 6.382968
1552498350.787194, 8.435744, 6.864948, 6.864948
1552498350.865364, 8.953091, 7.382294, 7.382294
1552498350.968293, 9.396269, 7.825472, 7.825472
1552498351.064267, 9.889991, 8.319194, 8.319194
1552498351.169732, 10.177131, 8.606334, 8.606334
1552498351.272730, 10.177131, 8.606334, 8.606334
1552498351.365884, 10.177131, 8.606334, 8.606334
1552498351.505387, 10.177131, 8.606334, 8.606334
1552498351.633086, 10.837707, 9.266911, 9.266911
1552498351.648896, 11.505367, 9.934571, 9.934571
1552498351.716608, 11.772562, 10.201765, 10.201765
1552498351.810361, 12.140525, 10.569729, 10.569729
1552498351.883176, 12.504860, 10.934063, 10.934063
1552498352.073530, 12.834363, 11.263566, 11.263566
1552498352.081911, 13.057132, 11.486336, 11.486336
1552498352.146058, 13.499073, 11.928277, 11.928277
1552498352.234142, 14.208921, 12.638125, 12.638125
1552498352.310657, 14.816182, 13.245385, 13.245385
1552498352.409065, 15.428551, 13.857755, 13.857755
1552498352.490303, 16.134758, 14.563962, 14.563962
1552498352.583902, 16.799083, 15.228286, 15.228286
1552498352.679694, 17.422533, 15.851737, 15.851737
1552498352.745412, 18.046410, 16.475614, 16.475614
1552498352.833533, 18.681189, 17.110393, 17.110393
1552498352.915610, 19.263105, 17.692309, 17.692309
1552498353.003257, 19.614648, 18.043851, 18.043851
1552498353.093206, 20.187022, 18.616226, 18.616226
1552498353.174940, 20.827541, 19.256745, 19.256745
1552498353.243605, 21.481469, 19.910673, 19.910673
1552498353.312818, 22.206645, 20.635849, 20.635849
1552498353.400723, 22.794693, 21.223896, 21.223896
1552498353.476478, 23.498545, 21.927749, 21.927749
1552498353.555619, 24.207013, 22.636217, 22.636217
1552498353.696024, 24.947542, 23.376746, 23.376746
1552498353.746528, 26.138950, 24.568154, 24.568154
1552498353.906457, 26.846985, 25.276189, 25.276189
1552498353.926952, 27.390648, 25.819852, 25.819852
1552498353.990710, 27.944610, 26.373814, 26.373814
1552498354.071366, 28.473564, 26.902767, 26.902767
1552498354.190464, 28.809445, 27.238648, 27.238648
1552498354.268720, 28.997535, 27.426739, 27.426739
1552498354.368849, 29.573675, 28.002878, 28.002878
1552498354.469120, 30.301083, 28.730287, 28.730287
1552498354.553822, 30.972293, 29.401497, 29.401497
1552498354.654062, 31.653381, 30.082585, 30.082585
1552498354.736412, 32.395030, 30.824233, 30.824233
1552498354.832382, 32.989989, 31.419192, 31.419192
1552498354.977567, 33.676595, 32.105799, 32.105799
1552498355.065752, 34.339111, 32.768315, 32.768315
1552498355.265826, 34.746220, 33.175424, 33.175424
1552498355.343440, 35.230384, 33.659588, 33.659588
1552498355.350297, 36.097461, 34.526665, 34.526665
1552498355.384607, 36.939370, 35.368574, 35.368574
