time, phase
1552498349.350765, 0
1552498349.604579, 1
1552498350.353946, 2
1552498350.695506, 3
1552498351.257104, 0
1552498351.613192, 1
1552498351.837995, 2
1552498352.031160, 3
1552498352.238327, 0
1552498352.469975, 1
1552498352.714993, 2
1552498352.883241, 3
1552498353.105874, 0
1552498353.262644, 1
1552498353.435171, 2
1552498353.761830, 3
1552498353.966680, 0
1552498354.162333, 1
1552498354.373364, 2
1552498354.604241, 3
1552498354.834094, 0
1552498355.024686, 1
1552498355.178391, 2
1552498355.395637, 3
1552498355.599193, 0
1552498355.746639, 1
1552498355.890907, 2
1552498356.043794, 3
1552498356.347737, 0
1552498356.534130, 1
1552498356.716563, 2
1552498356.872055, 3
1552498357.015461, 0
1552498357.178237, 1
1552498357.368995, 2
1552498357.536397, 3
1552498357.626709, 0
1552498357.731102, 1
1552498357.878345, 2
1552498358.005058, 3
1552498358.131193, 0
1552498358.256441, 1
1552498358.419072, 2
1552498358.549360, 3
1552498358.693842, 0
1552498358.805696, 1
1552498358.932783, 2
1552498359.045439, 3
1552498359.193700, 0
1552498359.296072, 1
1552498359.374793, 2
1552498359.475077, 3
1552498359.577755, 0
1552498359.736377, 1
1552498359.861871, 2
1552498359.977473, 3
1552498360.110635, 0
1552498360.224540, 1
1552498360.379128, 2
1552498360.520679, 3
1552498360.677546, 0
1552498360.726699, 1
1552498360.776744, 2
1552498360.896831, 3
1552498360.988130, 0
1552498361.277180, 1
1552498361.411176, 2
1552498361.526223, 3
1552498361.658038, 0
1552498361.850078, 1
1552498362.077153, 2
1552498362.171428, 3
1552498362.312487, 0
1552498362.532298, 1
1552498362.801448, 2
1552498363.023847, 3
1552498363.373411, 0
1552498363.560972, 1
1552498363.828798, 2
1552498364.072001, 3
1552498364.380976, 0
1552498364.532764, 1
1552498364.745194, 2
1552498365.064400, 3
1552498365.322344, 0
1552498365.497488, 1
1552498365.695018, 2
1552498366.047230, 3
1552498366.376421, 0
1552498366.643068, 1
1552498366.893980, 2
1552498367.141552, 3
1552498367.515397, 0
1552498367.806476, 1
1552498368.132687, 2
1552498368.390802, 3
1552498368.943264, 0
1552498369.229908, 1
1552498369.724989, 2
1552498369.972622, 3
1552498370.495851, 0
1552498370.629610, 1
1552498370.793012, 2
1552498370.956856, 3
1552498371.272575, 0
1552498371.359212, 1
1552498371.461446, 2
1552498371.576804, 3
1552498371.874508, 0
1552498371.998026, 1
1552498372.091515, 2
1552498372.188867, 3
1552498372.387032, 0
1552498372.496420, 1
1552498372.592529, 2
1552498372.692103, 3
1552498372.859013, 0
1552498372.958784, 1
1552498373.069192, 2
1552498373.159022, 3
1552498373.311956, 0
1552498373.496032, 1
1552498373.599056, 2
1552498373.715095, 3
1552498373.921249, 0
1552498374.047220, 1
1552498374.148917, 2
1552498374.257007, 3
1552498374.389442, 0
1552498374.529527, 1
1552498374.661266, 2
1552498374.733576, 3
1552498374.838793, 0
1552498374.989817, 1
1552498375.134521, 2
1552498375.316205, 3
1552498375.467956, 0
1552498375.600966, 1
1552498375.742667, 2
1552498375.953148, 3
1552498376.100357, 0
1552498376.218018, 1
1552498376.307471, 2
1552498376.403721, 3
1552498376.586260, 0
1552498376.755216, 1
1552498376.919810, 2
1552498376.946724, 3
1552498377.008583, 0
1552498377.079730, 1
1552498377.149448, 2
1552498377.295347, 3
1552498377.414361, 0
1552498377.530681, 1
1552498377.629851, 2
1552498377.724720, 3
1552498377.819410, 0
1552498377.896816, 1
1552498378.002502, 2
1552498378.089388, 3
1552498378.166557, 0
1552498378.252905, 1
1552498378.327617, 2
1552498378.422656, 3
1552498378.531014, 0
1552498378.601819, 1
1552498378.714183, 2
1552498378.766052, 3
1552498378.819224, 0
1552498378.901243, 1
1552498379.023363, 2
1552498379.086241, 3
1552498379.128487, 0
1552498379.216410, 1
1552498379.325410, 2
1552498379.426574, 3
1552498379.511189, 0
1552498379.561526, 1
1552498379.643733, 2
1552498379.738820, 3
1552498379.840973, 0
1552498379.934058, 1
1552498380.031264, 2
1552498380.156947, 3
1552498380.261124, 0
1552498380.339358, 1
1552498380.423025, 2
1552498380.492822, 3
1552498380.560295, 0
1552498380.650990, 1
1552498380.772433, 2
1552498380.892814, 3
1552498380.987766, 0
1552498381.085039, 1
1552498381.254259, 2
1552498381.449557, 3
1552498381.559077, 0
1552498381.691955, 1
1552498381.825404, 2
1552498381.957595, 3
1552498382.107950, 0
1552498382.231144, 1
1552498382.387852, 2
1552498382.529948, 3
1552498382.659256, 0
1552498382.843284, 1
1552498383.011081, 2
1552498383.186016, 3
1552498383.348543, 0
1552498383.560253, 1
1552498383.692568, 2
1552498383.867771, 3
1552498384.065393, 0
1552498384.215169, 1
1552498384.364894, 2
1552498384.558260, 3
1552498384.748489, 0
1552498384.931732, 1
1552498385.032229, 2
1552498385.201247, 3
1552498385.453650, 0
1552498385.704983, 1
1552498385.913015, 2
1552498386.068765, 3
1552498386.215949, 0
1552498386.370509, 1
1552498386.558695, 2
1552498386.753001, 3
1552498386.941417, 0
1552498387.195260, 1
1552498387.356239, 2
1552498387.567328, 3
1552498387.851025, 0
1552498388.061769, 1
1552498388.271887, 2
1552498388.515380, 3
1552498388.690133, 0
1552498388.913090, 1
1552498389.121531, 2
1552498389.346071, 3
1552498389.572819, 0
1552498389.827286, 1
1552498390.172847, 2
1552498390.429750, 3
1552498390.927021, 0
1552498391.147216, 1
1552498391.504340, 2
1552498391.824654, 3
1552498392.032189, 0
1552498392.290468, 1
1552498392.503537, 2
1552498392.747150, 3
1552498393.001492, 0
1552498393.352180, 1
1552498393.865954, 2
1552498394.058152, 3
1552498395.223248, 0
1552498395.567375, 1
1552498396.492903, 2
1552498396.743995, 3
1552498397.192493, 0
1552498397.573561, 1
1552498397.906887, 2
1552498398.196140, 3
1552498398.658838, 0
1552498398.872987, 1
1552498399.129022, 2
1552498399.461335, 3
1552498399.722004, 0
1552498400.135843, 1
1552498400.321245, 2
1552498400.515704, 3
1552498400.694091, 0
1552498400.875258, 1
1552498401.113603, 2
1552498401.432245, 3
1552498401.664587, 0
1552498401.963441, 1
1552498402.170136, 2
1552498402.239045, 3
1552498402.297978, 0
1552498402.350183, 1
1552498402.416419, 2
1552498402.937923, 3
1552498403.054215, 0
1552498403.237058, 1
1552498403.393517, 2
1552498403.579653, 3
1552498403.644200, 0
1552498403.675690, 1
1552498403.704694, 2
1552498403.851438, 3
1552498404.085188, 0
1552498404.328503, 1
1552498404.580710, 2
1552498404.823604, 3
1552498405.143927, 0
1552498405.444409, 1
1552498405.620764, 2
1552498405.847490, 3
1552498406.036572, 0
1552498406.186033, 1
1552498406.363721, 2
1552498406.574226, 3
1552498406.767906, 0
1552498406.981103, 1
1552498407.120155, 2
1552498407.296639, 3
1552498407.464439, 0
1552498407.666192, 1
1552498407.827782, 2
1552498407.989230, 3
1552498408.112204, 0
1552498408.275574, 1
1552498408.461026, 2
1552498408.717982, 3
1552498408.975171, 0
1552498409.129612, 1
1552498409.286602, 2
1552498409.466797, 3
1552498409.652452, 0
1552498409.827660, 1
1552498409.969845, 2
1552498410.116615, 3
1552498410.285020, 0
1552498410.464756, 1
1552498410.615058, 2
1552498410.821881, 3
1552498411.076037, 0
1552498411.239599, 1
1552498411.391138, 2
1552498411.552721, 3
1552498411.785703, 0
1552498411.976850, 1
1552498412.152485, 2
1552498412.298914, 3
1552498412.470380, 0
1552498412.788226, 1
1552498412.991791, 2
1552498413.265347, 3
1552498413.492987, 0
1552498413.746102, 1
1552498413.939697, 2
1552498414.140745, 3
1552498414.392602, 0
1552498414.501363, 1
1552498414.625053, 2
1552498414.757981, 3
1552498414.975178, 0
1552498415.126395, 1
1552498415.299925, 2
1552498415.525164, 3
1552498415.753880, 0
1552498416.048766, 1
1552498416.200882, 2
1552498416.415476, 3
1552498416.590957, 0
1552498416.858233, 1
1552498417.108018, 2
1552498417.331959, 3
1552498417.569048, 0
1552498417.754895, 1
1552498418.029586, 2
1552498418.364474, 3
1552498418.552666, 0
1552498418.836123, 1
1552498419.055886, 2
1552498419.271135, 3
1552498419.561133, 0
1552498419.781392, 1
1552498419.953079, 2
1552498420.249612, 3
1552498420.450255, 0
1552498420.794214, 1
1552498420.942429, 2
1552498421.153673, 3
1552498421.475141, 0
1552498421.572864, 1
1552498421.731110, 2
1552498421.901021, 3
1552498422.083637, 0
1552498422.222856, 1
1552498422.387166, 2
1552498422.510738, 3
1552498422.639860, 0
1552498422.736964, 1
1552498422.893144, 2
1552498423.059579, 3
1552498423.282905, 0
1552498423.440087, 1
1552498423.604350, 2
1552498423.773021, 3
1552498423.921708, 0
1552498424.060496, 1
1552498424.208859, 2
1552498424.349084, 3
1552498424.494118, 0
1552498424.601826, 1
1552498424.757151, 2
1552498424.861085, 3
1552498424.978615, 0
1552498425.111153, 1
1552498425.212491, 2
1552498425.317623, 3
1552498425.450415, 0
1552498425.547860, 1
1552498425.654946, 2
1552498425.751690, 3
1552498425.872123, 0
1552498426.000223, 1
1552498426.104635, 2
1552498426.215843, 3
1552498426.345399, 0
1552498426.457441, 1
1552498426.554611, 2
1552498426.663911, 3
1552498426.776356, 0
1552498426.908286, 1
1552498427.000087, 2
1552498427.099174, 3
1552498427.233086, 0
1552498427.307673, 1
1552498427.355809, 2
1552498427.438326, 3
1552498427.513747, 0
1552498427.590922, 1
1552498427.701308, 2
1552498427.816994, 3
1552498427.913200, 0
1552498427.983412, 1
1552498428.059139, 2
1552498428.171283, 3
1552498428.239028, 0
1552498428.321397, 1
1552498428.444158, 2
1552498428.481447, 3
1552498428.517500, 0
1552498428.620451, 1
1552498428.697444, 2
1552498428.783312, 3
1552498428.837795, 0
