time,est_amp,est_freq,est_phase
1552939266.440776, 1.785553, 0.044871, 0.010224
1552939266.542174, 5.423669, 0.042710, 1.431010
1552939266.676539, 10.652123, 0.024853, 0.000000
1552939266.763177, 14.469113, 0.010514, 0.000000
1552939266.788734, 22.652482, 0.006525, 2.678594
1552939266.961718, 24.594786, 0.008345, 2.706830
1552939267.003250, 25.211280, 0.008382, 3.001050
1552939267.090689, 20.951886, 0.005038, 3.908929
1552939267.230228, 57.665030, 0.000500, 5.844465
1552939267.285714, 60.858205, 0.000500, 5.904625
1552939267.341335, 71.146773, 0.001103, 5.904625
1552939267.469361, 62.574161, 0.001369, 5.904625
1552939267.530794, 22.113453, 0.012680, 5.904648
1552939267.757333, 125.932412, 0.013318, 5.982605
1552939267.831965, 153.902383, 0.015871, 5.982605
1552939267.890029, 245.510954, 0.020005, 5.982605
1552939267.971926, 335.765723, 0.023187, 5.982605
1552939268.019898, 368.728870, 0.019337, 8.133105
1552939268.095503, 431.563295, 0.020782, 8.721931
1552939268.183250, 467.754678, 0.021057, 9.630604
1552939268.244841, 542.519001, 0.018241, 11.179835
1552939268.345561, 554.660859, 0.018527, 12.090635
1552939268.435255, 555.490777, 0.018095, 13.151700
1552939268.521267, 543.558079, 0.018349, 14.022174
1552939268.623524, 549.986839, 0.018214, 14.939228
1552939268.694625, 536.262893, 0.017917, 15.815084
1552939268.813232, 537.693205, 0.017324, 16.822476
1552939268.894379, 549.877249, 0.017117, 17.729008
1552939268.976092, 529.340464, 0.017425, 18.660673
1552939269.061239, 522.203621, 0.017755, 19.462432
1552939269.153654, 476.446773, 0.019303, 20.036444
1552939269.228680, 480.905566, 0.018716, 21.054901
1552939269.390500, 459.121456, 0.017947, 22.020171
1552939269.460800, 459.523198, 0.016977, 23.113092
1552939269.578142, 445.277102, 0.017220, 23.958177
1552939269.666033, 421.690656, 0.017813, 24.905901
1552939269.741635, 430.409002, 0.018750, 25.592320
1552939269.818012, 407.218131, 0.020476, 26.118237
1552939269.921970, 409.900552, 0.019353, 27.268470
1552939270.013219, 396.990529, 0.019018, 28.221398
1552939270.108880, 410.316440, 0.017298, 29.537362
1552939270.201216, 426.182566, 0.016912, 30.457473
1552939270.311114, 407.471122, 0.016500, 31.486581
1552939270.393517, 442.137846, 0.017531, 32.153589
1552939270.533352, 467.431604, 0.017544, 32.989532
1552939270.558224, 498.832013, 0.017935, 33.761718
1552939270.712908, 506.973887, 0.018221, 34.548741
1552939270.746558, 491.265124, 0.017237, 35.674241
1552939270.828010, 527.548998, 0.016702, 36.615881
1552939270.920697, 531.150433, 0.014958, 37.648191
1552939271.001845, 539.173640, 0.013551, 38.719765
1552939271.092316, 572.378776, 0.014407, 39.318722
1552939271.172984, 573.625783, 0.014463, 40.046791
1552939271.273591, 559.614753, 0.016135, 40.527089
1552939271.347773, 599.272195, 0.018116, 40.887664
1552939271.484772, 612.623959, 0.019228, 41.509949
1552939271.523970, 687.022439, 0.017629, 42.712626
1552939271.611690, 704.898363, 0.017593, 43.581771
1552939271.695107, 755.185068, 0.017686, 44.544744
1552939271.778270, 713.210789, 0.018116, 45.387414
1552939271.860892, 720.892036, 0.019422, 46.124444
1552939271.963378, 780.275111, 0.020427, 46.855519
1552939272.048747, 798.839368, 0.021526, 47.605053
1552939272.131722, 816.835478, 0.022299, 48.577408
1552939272.214907, 853.006551, 0.022361, 49.682600
1552939272.296746, 852.758450, 0.021854, 50.923039
1552939272.442954, 830.859992, 0.021768, 52.009937
1552939272.493905, 881.996491, 0.022099, 53.006565
1552939272.565555, 892.845791, 0.021990, 54.127843
1552939272.668919, 955.619472, 0.022218, 55.244000
1552939272.756744, 894.112665, 0.022683, 56.323172
