time,est_amp,est_freq,est_phase
1550733309.454872, 13.345562, 0.044771, 0.033323
1550733309.524867, 19.909420, 0.039473, 0.000000
1550733309.594916, 25.923285, 0.024510, 0.000000
1550733309.677378, 29.050738, 0.015883, 0.000000
1550733309.700010, 24.845536, 0.026488, 0.000000
1550733309.772165, 65.158113, 0.029374, 0.107491
1550733309.992867, 116.777898, 0.024008, 2.484889
1550733310.046894, 140.127397, 0.025922, 3.201520
1550733310.212461, 198.240457, 0.023950, 5.098792
1550733310.238971, 213.829479, 0.025147, 5.933972
1550733310.266270, 258.337217, 0.021481, 8.191892
1550733310.319517, 324.704718, 0.022970, 8.861155
1550733310.412781, 353.185489, 0.025090, 9.588497
1550733310.512773, 420.858860, 0.024983, 10.916572
1550733310.583545, 436.361646, 0.024887, 12.171427
1550733310.691107, 422.134053, 0.024084, 13.563723
1550733310.784767, 448.303203, 0.023960, 14.771568
1550733310.871014, 471.449944, 0.024795, 15.794577
1550733310.958427, 489.247108, 0.024426, 17.165822
1550733311.050392, 476.324710, 0.025977, 18.235179
1550733311.142270, 474.894828, 0.026590, 19.392400
1550733311.221801, 439.928452, 0.027811, 20.441967
1550733311.317834, 470.883984, 0.028649, 21.654008
1550733311.404404, 462.961215, 0.029429, 22.949141
1550733311.524650, 435.109018, 0.028665, 24.523119
1550733311.564598, 428.766689, 0.027678, 26.176637
1550733311.637409, 424.626692, 0.027855, 27.520919
1550733311.842794, 393.546179, 0.029125, 28.717117
1550733311.869377, 381.476534, 0.030092, 30.046657
1550733311.949208, 380.346345, 0.029884, 31.603457
1550733312.085314, 393.847160, 0.032508, 32.656096
1550733312.126203, 424.827986, 0.033134, 34.105355
1550733312.227365, 429.729712, 0.033688, 35.606034
1550733312.309659, 465.129149, 0.031457, 37.581764
1550733312.407015, 507.227339, 0.028919, 39.657379
1550733312.488172, 550.524995, 0.028972, 41.087751
1550733312.564324, 603.148246, 0.027578, 42.826626
1550733312.655251, 572.065057, 0.026076, 44.532896
1550733312.779767, 588.480877, 0.025576, 45.930581
