# time,beats,midi_note,midi_vel
1550749150.728433,  0.006405, 44.000000, 57.000000
1550749150.728926,  0.006405, 64.000000, 57.000000
1550749150.729065,  0.006405, 76.000000, 57.000000
1550749151.153910,  0.473971, 44.000000, 57.000000
1550749151.154133,  0.473971, 64.000000, 57.000000
1550749151.154287,  0.473971, 76.000000, 57.000000
1550749151.180896,  0.506859, 49.000000, 58.000000
1550749151.181087,  0.506859, 54.000000, 58.000000
1550749151.181182,  0.506859, 58.000000, 58.000000
1550749151.181319,  0.506859, 66.000000, 58.000000
1550749151.181459,  0.506859, 78.000000, 58.000000
1550749151.536774,  0.975794, 49.000000, 62.000000
1550749151.536960,  0.975794, 54.000000, 62.000000
1550749151.537075,  0.975794, 58.000000, 62.000000
1550749151.559185,  1.004934, 49.000000, 63.000000
1550749151.559424,  1.004934, 54.000000, 63.000000
1550749151.559598,  1.004934, 58.000000, 63.000000
1550749151.719552,  1.210436, 66.000000, 63.000000
1550749151.719907,  1.210436, 78.000000, 63.000000
1550749151.755275,  1.252953, 61.000000, 63.000000
1550749151.756425,  1.252953, 73.000000, 63.000000
1550749151.930469,  1.479714, 49.000000, 63.000000
1550749151.930654,  1.479714, 54.000000, 63.000000
1550749151.930813,  1.479714, 58.000000, 63.000000
1550749151.935706,  1.486800, 61.000000, 63.000000
1550749151.936168,  1.486800, 73.000000, 63.000000
1550749151.946452,  1.500825, 35.000000, 63.000000
1550749151.946918,  1.500825, 47.000000, 63.000000
1550749151.947312,  1.500825, 63.000000, 63.000000
1550749151.947449,  1.500825, 75.000000, 63.000000
1550749152.164164,  1.735218, 63.000000, 60.000000
1550749152.164420,  1.735218, 75.000000, 60.000000
1550749152.181141,  1.753249, 66.000000, 59.000000
1550749152.181342,  1.753249, 78.000000, 59.000000
1550749152.383091,  1.975622, 35.000000, 56.000000
1550749152.383432,  1.975622, 47.000000, 56.000000
1550749152.393894,  1.987642, 66.000000, 56.000000
1550749152.394318,  1.987642, 78.000000, 56.000000
1550749152.416083,  2.005644, 51.000000, 55.000000
