time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm, avg_still_buff
1548184132.522703, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.528210, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.534029, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.539324, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.544988, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.550925, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.556441, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.562174, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184132.567857, 239.712601, 18.558634, 0.027637, 0.027637, 2.763690, 2.763690, 1.000000
1548184132.573536, 239.712601, 18.558634, 0.055598, 0.055598, 2.796135, 2.796135, 1.000000
1548184132.579146, 239.712601, 18.558634, 0.084523, 0.084523, 2.892462, 2.892462, 1.000000
1548184132.584892, 239.712601, 18.558634, 0.115046, 0.115046, 3.052312, 3.052312, 1.000000
1548184132.590647, 239.942490, 12.486817, 0.138755, 0.138755, 2.370879, 2.370879, 1.000000
1548184132.596385, 239.942490, 12.486817, 0.165205, 0.165205, 2.645066, 2.645066, 1.000000
1548184132.602240, 239.942490, 12.486817, 0.194798, 0.194798, 2.959274, 2.959274, 1.000000
1548184132.608179, 239.942490, 12.486817, 0.227921, 0.227921, 3.312252, 3.312252, 1.000000
1548184132.613597, 239.942490, 12.486817, 0.264947, 0.264947, 3.702594, 3.702594, 1.000000
1548184132.619320, 240.310516, 13.418625, 0.307622, 0.307622, 4.267501, 4.267501, 1.000000
1548184132.624868, 240.310516, 13.418625, 0.354915, 0.354915, 4.729374, 4.729374, 1.000000
1548184132.630357, 240.310516, 13.418625, 0.407182, 0.407182, 5.226711, 5.226711, 1.000000
1548184132.635835, 240.310516, 13.418625, 0.464758, 0.464758, 5.757518, 5.757518, 1.000000
1548184132.641719, 240.548248, 10.773258, 0.524015, 0.524015, 5.925728, 5.925728, 1.000000
1548184132.647518, 240.548248, 10.773258, 0.589138, 0.589138, 6.512340, 6.512340, 1.000000
1548184132.652807, 240.548248, 10.773258, 0.660304, 0.660304, 7.116559, 7.116559, 1.000000
1548184132.658300, 240.548248, 10.773258, 0.737663, 0.737663, 7.735954, 7.735954, 1.000000
1548184132.663540, 240.548248, 10.773258, 0.821344, 0.821344, 8.368030, 8.368030, 1.000000
1548184132.669615, 240.790222, 9.850343, 0.910072, 0.910072, 8.872805, 8.872805, 1.000000
1548184132.674833, 240.790222, 9.850343, 1.005281, 1.005281, 9.520952, 9.520952, 0.900000
1548184132.680603, 240.790222, 9.850343, 1.106990, 1.106990, 10.170851, 10.170851, 0.800000
1548184132.686483, 240.790222, 9.850343, 1.215189, 1.215189, 10.819883, 10.819883, 0.700000
1548184132.692147, 240.776291, 3.592871, 1.329843, 1.329843, 11.465427, 11.465427, 0.600000
1548184132.697749, 240.776291, 3.592871, 1.441573, 1.441573, 11.173038, 11.173038, 0.500000
1548184132.702993, 240.776291, 3.592871, 1.559502, 1.559502, 11.792878, 11.792878, 0.400000
1548184132.708320, 240.776291, 3.592871, 1.683302, 1.683302, 12.379960, 12.379960, 0.300000
