time, beats
1548184135.668883, 0.006889
1548184135.676188, 0.013779
1548184135.681972, 0.020668
1548184135.687741, 0.027557
1548184135.693286, 0.034446
1548184135.698556, 0.041336
1548184135.704342, 0.048225
1548184135.709736, 0.055114
1548184135.715162, 0.062003
1548184135.720975, 0.068893
1548184135.726447, 0.075782
1548184135.731654, 0.082671
1548184135.736973, 0.089561
1548184135.742530, 0.096450
1548184135.747799, 0.105630
1548184135.753158, 0.114810
1548184135.759039, 0.123990
1548184135.764395, 0.133169
1548184135.770130, 0.142349
1548184135.775536, 0.151529
1548184135.783740, 0.160709
1548184135.790682, 0.169889
1548184135.796580, 0.179069
1548184135.802355, 0.188249
1548184135.807736, 0.197429
1548184135.813089, 0.206609
1548184135.818928, 0.215788
1548184135.824443, 0.224968
1548184135.829776, 0.234148
1548184135.835571, 0.243328
1548184135.841092, 0.252508
1548184135.846849, 0.261688
1548184135.854511, 0.270868
1548184135.859800, 0.280048
1548184135.865390, 0.289228
1548184135.872123, 0.298407
1548184135.880437, 0.307587
1548184135.886304, 0.316767
1548184135.891462, 0.325947
1548184135.899979, 0.335127
1548184135.905477, 0.344307
1548184135.911392, 0.353487
1548184135.918357, 0.362667
1548184135.924170, 0.371847
1548184135.929410, 0.381026
1548184135.934626, 0.390206
1548184135.939743, 0.399386
1548184135.945465, 0.408566
1548184135.950624, 0.417746
1548184135.955954, 0.426926
1548184135.961227, 0.436106
1548184135.967219, 0.445286
1548184135.972712, 0.454466
1548184135.978264, 0.463646
1548184135.983983, 0.472825
1548184135.989794, 0.482005
1548184135.995382, 0.491185
1548184136.000891, 0.500365
1548184136.006067, 0.509545
1548184136.016297, 0.518725
1548184136.022646, 0.527905
1548184136.028782, 0.537085
1548184136.035478, 0.546265
1548184136.041096, 0.555444
1548184136.047354, 0.564624
1548184136.052509, 0.573804
1548184136.058841, 0.582984
1548184136.064272, 0.592164
1548184136.070108, 0.601344
1548184136.075635, 0.610524
1548184136.081763, 0.619704
1548184136.087205, 0.628884
1548184136.092995, 0.638063
1548184136.098301, 0.647243
1548184136.103967, 0.656423
1548184136.109424, 0.665603
1548184136.114647, 0.674783
1548184136.119804, 0.683963
1548184136.125055, 0.693143
1548184136.130495, 0.702323
1548184136.136229, 0.711503
1548184136.141493, 0.720682
1548184136.146696, 0.729862
1548184136.152544, 0.739042
1548184136.158037, 0.748222
1548184136.163428, 0.757402
1548184136.168615, 0.766582
1548184136.174300, 0.775762
1548184136.179753, 0.784942
1548184136.185491, 0.794122
1548184136.191460, 0.801369
1548184136.199547, 0.808616
1548184136.205259, 0.815863
1548184136.210838, 0.823111
1548184136.217717, 0.830358
1548184136.224807, 0.837605
1548184136.230254, 0.844852
1548184136.236210, 0.852100
1548184136.241906, 0.859347
1548184136.248201, 0.866594
1548184136.253439, 0.873841
1548184136.258857, 0.881089
1548184136.264361, 0.888336
1548184136.269571, 0.895583
1548184136.274949, 0.902830
1548184136.280049, 0.910078
1548184136.285383, 0.917325
1548184136.290571, 0.924572
1548184136.295950, 0.931819
1548184136.302427, 0.939067
1548184136.308163, 0.946314
1548184136.313545, 0.953561
1548184136.319254, 0.960808
1548184136.324546, 0.968056
1548184136.329794, 0.975303
1548184136.335204, 0.982550
1548184136.342011, 0.989797
1548184136.347492, 0.997045
1548184136.353032, 1.004292
1548184136.359243, 1.011539
1548184136.365292, 1.018786
1548184136.370748, 1.026034
1548184136.376211, 1.033281
1548184136.383529, 1.040528
1548184136.389382, 1.047775
1548184136.394911, 1.055023
1548184136.401054, 1.062270
1548184136.406482, 1.069517
1548184136.412240, 1.076764
1548184136.417807, 1.084012
1548184136.423159, 1.091259
1548184136.429209, 1.098506
1548184136.435051, 1.105753
1548184136.440277, 1.113001
1548184136.445724, 1.120248
1548184136.452880, 1.127495
1548184136.458243, 1.134742
1548184136.464071, 1.141990
1548184136.469852, 1.149237
1548184136.475652, 1.156484
1548184136.481554, 1.163731
1548184136.487894, 1.170978
1548184136.493481, 1.178226
1548184136.498982, 1.185473
1548184136.504735, 1.192720
1548184136.509968, 1.199967
1548184136.515528, 1.207215
1548184136.521025, 1.214462
1548184136.526157, 1.221709
1548184136.531416, 1.228956
1548184136.537229, 1.236204
1548184136.543994, 1.243451
1548184136.549783, 1.250698
1548184136.555530, 1.257945
1548184136.562296, 1.265193
1548184136.568843, 1.272440
1548184136.574363, 1.279687
1548184136.580124, 1.286934
1548184136.587804, 1.294182
1548184136.594310, 1.301429
1548184136.599428, 1.308676
1548184136.604628, 1.315923
1548184136.610332, 1.323171
1548184136.615797, 1.330418
1548184136.621005, 1.337665
1548184136.626485, 1.344912
1548184136.632139, 1.352152
1548184136.639868, 1.359392
1548184136.645334, 1.366632
1548184136.651231, 1.373872
1548184136.657390, 1.381112
1548184136.664303, 1.388352
1548184136.669707, 1.395591
1548184136.676083, 1.402831
1548184136.681250, 1.410071
1548184136.686984, 1.417311
1548184136.692217, 1.424551
1548184136.697336, 1.431791
1548184136.703268, 1.439031
1548184136.708813, 1.446270
1548184136.713971, 1.453510
1548184136.719731, 1.460750
1548184136.725381, 1.467990
1548184136.730864, 1.475230
1548184136.736221, 1.482470
1548184136.741574, 1.489709
1548184136.747316, 1.496949
1548184136.752545, 1.504189
1548184136.758412, 1.511429
1548184136.763966, 1.518669
1548184136.770195, 1.525909
1548184136.777362, 1.533149
1548184136.785913, 1.540388
1548184136.791279, 1.547628
1548184136.796988, 1.554868
1548184136.802545, 1.562108
1548184136.807834, 1.569348
1548184136.813458, 1.576588
1548184136.818531, 1.583828
1548184136.823983, 1.591067
1548184136.829767, 1.598307
1548184136.835415, 1.605547
1548184136.840870, 1.612787
1548184136.846065, 1.620027
1548184136.851426, 1.627267
1548184136.856559, 1.634507
1548184136.861755, 1.641746
1548184136.867114, 1.648986
1548184136.872477, 1.656226
1548184136.877658, 1.663466
1548184136.883028, 1.670706
1548184136.888280, 1.677946
1548184136.893771, 1.685185
1548184136.899198, 1.692425
1548184136.905577, 1.699665
1548184136.910930, 1.706905
1548184136.916639, 1.714145
1548184136.922610, 1.721385
1548184136.928548, 1.728625
1548184136.934067, 1.735864
1548184136.939794, 1.743104
1548184136.945420, 1.750344
1548184136.951196, 1.757584
1548184136.958430, 1.764824
1548184136.963822, 1.772064
1548184136.968964, 1.779304
1548184136.974994, 1.786543
1548184136.980190, 1.793783
1548184136.985427, 1.801023
1548184136.991085, 1.808263
1548184136.999479, 1.816974
