time, phase
1551293246.823169, 0
1551293246.970962, 1
1551293247.168497, 2
1551293247.398034, 3
1551293247.507666, 0
1551293247.660787, 1
1551293247.878678, 2
1551293248.150950, 3
1551293248.353582, 0
1551293248.479269, 1
1551293248.677111, 2
1551293248.935452, 3
1551293249.052398, 0
1551293249.183916, 1
1551293249.393423, 2
1551293249.641901, 3
1551293249.753566, 0
1551293249.878746, 1
1551293250.045682, 2
1551293250.259906, 3
1551293250.378878, 0
1551293250.486820, 1
1551293250.687950, 2
1551293250.968506, 3
1551293251.047752, 0
1551293251.167942, 1
1551293251.382923, 2
1551293251.548803, 3
1551293251.658732, 0
1551293251.773503, 1
1551293252.005547, 2
1551293252.189418, 3
1551293252.289753, 0
1551293252.386963, 1
1551293252.584547, 2
1551293252.763675, 3
1551293252.858680, 0
1551293252.947562, 1
1551293253.157270, 2
1551293253.288844, 3
1551293253.380587, 0
1551293253.486829, 1
1551293253.692576, 2
1551293253.879914, 3
1551293253.977767, 0
1551293254.129393, 1
1551293254.290507, 2
1551293254.503146, 3
1551293254.656881, 0
1551293254.813804, 1
1551293255.001502, 2
1551293255.229676, 3
1551293255.467617, 0
1551293255.643455, 1
1551293255.914345, 2
1551293256.129185, 3
1551293256.271508, 0
1551293256.429959, 1
1551293256.601349, 2
1551293256.811954, 3
1551293256.954730, 0
1551293257.082640, 1
1551293257.526696, 2
1551293258.183318, 3
1551293264.353102, 0
1551293264.483565, 1
1551293264.678420, 2
1551293264.832792, 3
