time,phase_from_reg,phase_for_plbck,plbck_pos
1552945679.902111, 0.009726, 0.000000, 0.000000
1552945679.999676, 0.136302, 0.000000, 0.000000
1552945680.094377, 0.000000, 0.000000, 0.000000
1552945680.147052, 2.504523, 0.000000, 0.000000
1552945680.308937, 3.203027, 0.000000, 0.000000
1552945680.348533, 5.316522, 2.113494, 2.113494
1552945680.479874, 6.196481, 2.993454, 2.993454
1552945680.517714, 8.004751, 4.801724, 4.801724
1552945680.608922, 9.216180, 6.013153, 6.013153
1552945680.696760, 10.443964, 7.240936, 7.240936
1552945680.797494, 12.174544, 8.971516, 8.971516
1552945680.896557, 13.810453, 10.607426, 10.607426
1552945680.958522, 15.558188, 12.355160, 12.355160
1552945681.048626, 17.369030, 14.166003, 14.166003
1552945681.124366, 18.769067, 15.566040, 15.566040
1552945681.209543, 20.346232, 17.143205, 17.143205
1552945681.304676, 21.038244, 17.835217, 17.835217
1552945681.396674, 21.671790, 18.468763, 18.468763
1552945681.553887, 22.209019, 19.005992, 19.005992
1552945681.561826, 22.732447, 19.529419, 19.529419
1552945681.649934, 23.450810, 20.247783, 20.247783
1552945681.753831, 24.167845, 20.964817, 20.964817
1552945681.827159, 24.955533, 21.752505, 21.752505
1552945681.894630, 25.963766, 22.760738, 22.760738
1552945682.007830, 26.782974, 23.579946, 23.579946
1552945682.116225, 27.532205, 24.329177, 24.329177
1552945682.174454, 28.457140, 25.254113, 25.254113
1552945682.268813, 29.510006, 26.306978, 26.306978
1552945682.370116, 29.717870, 26.514843, 26.514843
1552945682.440221, 29.992245, 26.789218, 26.789218
1552945682.533312, 30.458159, 27.255131, 27.255131
1552945682.618666, 30.936528, 27.733501, 27.733501
1552945682.699451, 31.341649, 28.138621, 28.138621
1552945682.772070, 31.734894, 28.531867, 28.531867
1552945682.888284, 32.247503, 29.044476, 29.044476
1552945682.947928, 32.953173, 29.750146, 29.750146
1552945683.025456, 33.742215, 30.539187, 30.539187
1552945683.119624, 34.483773, 31.280745, 31.280745
1552945683.208050, 35.626949, 32.423922, 32.423922
1552945683.280103, 36.771886, 33.568859, 33.568859
1552945683.391121, 37.865727, 34.662700, 34.662700
1552945683.451880, 39.190878, 35.987851, 35.987851
1552945683.545785, 39.977137, 36.774109, 36.774109
1552945683.639437, 40.826791, 37.623764, 37.623764
1552945683.943051, 41.574044, 38.371017, 38.371017
1552945683.943157, 42.637491, 39.434463, 39.434463
1552945683.999300, 43.486355, 40.283327, 40.283327
1552945684.052017, 44.389678, 41.186650, 41.186650
1552945684.138398, 45.367223, 42.164196, 42.164196
1552945684.281292, 46.375868, 43.172840, 43.172840
1552945684.312033, 47.202734, 43.999707, 43.999707
1552945684.393371, 48.372905, 45.169878, 45.169878
1552945684.481020, 49.739353, 46.536325, 46.536325
1552945684.556755, 51.422642, 48.219614, 48.219614
1552945684.637116, 52.571342, 49.368314, 49.368314
1552945684.737601, 54.124859, 50.921831, 50.921831
1552945684.822322, 55.389286, 52.186259, 52.186259
1552945684.905750, 56.465903, 53.262876, 53.262876
1552945684.999970, 57.474232, 54.271205, 54.271205
1552945685.089062, 58.408846, 55.205819, 55.205819
1552945685.193346, 59.448944, 56.245916, 56.245916
1552945685.280249, 60.243099, 57.040072, 57.040072
1552945685.377281, 61.387130, 58.184103, 58.184103
1552945685.446896, 62.506444, 59.303417, 59.303417
1552945685.520730, 63.838931, 60.635903, 60.635903
1552945685.646711, 64.808997, 61.605970, 61.605970
1552945685.726281, 65.838219, 62.635191, 62.635191
1552945685.824542, 66.713885, 63.510858, 63.510858
1552945685.887402, 67.874513, 64.671486, 64.671486
1552945685.982613, 68.870275, 65.667247, 65.667247
1552945686.067743, 70.034415, 66.831387, 66.831387
1552945686.150248, 70.917421, 67.714394, 67.714394
1552945686.229104, 71.997163, 68.794135, 68.794135
1552945686.303993, 72.813355, 69.610327, 69.610327
1552945686.403298, 74.181526, 70.978499, 70.978499
1552945686.471899, 75.385695, 72.182668, 72.182668
1552945686.574607, 76.878195, 73.675167, 73.675167
1552945686.638659, 77.701886, 74.498858, 74.498858
1552945686.818141, 78.515737, 75.312710, 75.312710
1552945686.835274, 78.921978, 75.718951, 75.718951
1552945686.916910, 79.864840, 76.661813, 76.661813
1552945686.996879, 80.788212, 77.585184, 77.585184
1552945687.087859, 81.754123, 78.551096, 78.551096
1552945687.166327, 83.065173, 79.862146, 79.862146
1552945687.234957, 84.137135, 80.934107, 80.934107
1552945687.328042, 85.250468, 82.047441, 82.047441
1552945687.409271, 85.695981, 82.492954, 82.492954
1552945687.485490, 86.746964, 83.543937, 83.543937
1552945687.572487, 87.754137, 84.551109, 84.551109
1552945687.654663, 88.702452, 85.499425, 85.499425
1552945687.811053, 89.853258, 86.650231, 86.650231
1552945687.856528, 91.289173, 88.086146, 88.086146
1552945687.923099, 92.686840, 89.483812, 89.483812
1552945688.000762, 93.705456, 90.502428, 90.502428
1552945688.101185, 94.879870, 91.676842, 91.676842
1552945688.179043, 95.987493, 92.784466, 92.784466
1552945688.280425, 97.107318, 93.904290, 93.904290
1552945688.395671, 98.029078, 94.826051, 94.826051
1552945688.513826, 99.346109, 96.143081, 96.143081
1552945688.576111, 100.606239, 97.403212, 97.403212
1552945688.639655, 101.973907, 98.770880, 98.770880
1552945688.793812, 103.408200, 100.205173, 100.205173
1552945688.838349, 105.008219, 101.805192, 101.805192
1552945688.905786, 106.126706, 102.923679, 102.923679
1552945689.001958, 107.674468, 104.471441, 104.471441
1552945689.071814, 108.862611, 105.659583, 105.659583
1552945689.160836, 109.841053, 106.638026, 106.638026
1552945689.237219, 110.834634, 107.631607, 107.631607
1552945689.318347, 112.109760, 108.906733, 108.906733
1552945689.401687, 113.759325, 110.556298, 110.556298
1552945689.487638, 114.861359, 111.658332, 111.658332
1552945689.562374, 115.699791, 112.496764, 112.496764
1552945689.640249, 116.613838, 113.410810, 113.410810
1552945689.728376, 116.940003, 113.736976, 113.736976
1552945689.823405, 117.233253, 114.030225, 114.030225
1552945689.878047, 117.839270, 114.636242, 114.636242
1552945689.969526, 118.561833, 115.358805, 115.358805
1552945690.078397, 119.202107, 115.999080, 115.999080
1552945690.155132, 120.012351, 116.809323, 116.809323
1552945690.247049, 120.579045, 117.376017, 117.376017
