time, phase
1553204794.640718, 0
1553204794.700160, 1
1553204794.798964, 2
1553204794.868411, 3
1553204794.933562, 0
1553204795.017803, 1
1553204795.115976, 2
1553204795.215019, 3
1553204795.295529, 0
1553204795.379454, 1
1553204795.489769, 2
1553204795.577402, 3
1553204795.643240, 0
1553204795.765938, 1
1553204795.867368, 2
1553204795.962527, 3
1553204796.060410, 0
1553204796.131893, 1
1553204796.228909, 2
1553204796.360326, 3
1553204796.430087, 0
1553204796.510376, 1
1553204796.638611, 2
1553204796.793360, 3
1553204796.862474, 0
1553204796.932009, 1
1553204797.063361, 2
1553204797.184493, 3
1553204797.276154, 0
1553204797.402031, 1
1553204797.494779, 2
1553204797.643313, 3
1553204797.719703, 0
1553204797.824593, 1
1553204797.954277, 2
1553204798.124345, 3
1553204798.208439, 0
1553204798.314328, 1
1553204798.484485, 2
1553204798.713179, 3
1553204798.814109, 0
1553204798.922748, 1
1553204799.315393, 2
1553204799.547154, 3
1553204800.048337, 0
1553204800.194070, 1
1553204800.372832, 2
1553204800.602801, 3
1553204800.725672, 0
1553204800.845108, 1
1553204800.960089, 2
1553204801.114175, 3
1553204801.225505, 0
1553204801.329845, 1
1553204801.460123, 2
1553204801.574201, 3
1553204801.704633, 0
1553204801.804259, 1
1553204801.930636, 2
1553204802.063945, 3
1553204802.216625, 0
1553204802.359377, 1
1553204802.488527, 2
1553204802.630523, 3
1553204802.813175, 0
1553204802.966561, 1
1553204803.189707, 2
