time, phase
1551878186.075326, 0
1551878186.203477, 1
1551878186.352063, 2
1551878186.488295, 3
1551878186.559613, 0
1551878186.681604, 1
1551878186.845863, 2
1551878186.955194, 3
1551878187.060650, 0
1551878187.179101, 1
1551878187.276822, 2
1551878187.366064, 3
1551878187.482541, 0
1551878187.568804, 1
1551878187.745412, 2
1551878187.821727, 3
1551878187.892871, 0
1551878188.032032, 1
1551878188.163732, 2
1551878188.258295, 3
1551878188.350691, 0
1551878188.478436, 1
1551878188.664054, 2
1551878188.786103, 3
1551878188.899187, 0
1551878188.995162, 1
1551878189.179663, 2
1551878189.355900, 3
1551878189.431969, 0
1551878189.539965, 1
1551878189.748908, 2
1551878189.911653, 3
1551878190.012183, 0
1551878190.158478, 1
1551878190.414545, 2
1551878190.592370, 3
1551878190.692037, 0
1551878190.799196, 1
1551878191.138005, 2
1551878191.329875, 3
1551878191.451632, 0
1551878191.587641, 1
1551878191.794053, 2
1551878192.012342, 3
1551878192.091949, 0
1551878192.197852, 1
1551878192.435130, 2
1551878192.611197, 3
1551878192.745156, 0
1551878192.862880, 1
1551878193.040550, 2
1551878193.230296, 3
1551878193.341916, 0
1551878193.454907, 1
1551878193.613275, 2
1551878193.757853, 3
1551878193.853927, 0
1551878193.988284, 1
1551878194.194770, 2
1551878194.370795, 3
1551878194.460476, 0
1551878194.593546, 1
1551878194.812502, 2
1551878194.994938, 3
1551878195.124335, 0
1551878195.258350, 1
1551878195.515671, 2
1551878195.707544, 3
