time,phase_from_reg,phase_for_plbck,plbck_pos
1573747543.070248, 0.108871, 0.000000, 0.000000
1573747543.086079, 0.111778, 0.000000, 0.000000
1573747543.189494, 3.040506, 0.000000, 0.000000
1573747543.255032, 0.000000, 0.000000, 0.000000
1573747543.341931, 1.570796, 0.000000, 0.000000
1573747543.463833, 3.141593, 1.570796, 1.570796
1573747543.502381, 3.141593, 1.570796, 1.570796
1573747543.593720, 3.141593, 1.570796, 1.570796
1573747543.603718, 3.141593, 1.570796, 1.570796
1573747543.668214, 4.017462, 2.446666, 2.446666
1573747543.735006, 5.015863, 3.445067, 3.445067
1573747543.801249, 6.034256, 4.463460, 4.463460
1573747543.891448, 7.201132, 5.630336, 5.630336
1573747543.960513, 8.207112, 6.636316, 6.636316
1573747544.032422, 9.204376, 7.633580, 7.633580
1573747544.128321, 10.366562, 8.795766, 8.795766
1573747544.205765, 11.249634, 9.678838, 9.678838
1573747544.291252, 12.168306, 10.597510, 10.597510
1573747544.385923, 12.894289, 11.323493, 11.323493
1573747544.483439, 13.987484, 12.416688, 12.416688
1573747544.543158, 15.131045, 13.560249, 13.560249
1573747544.636818, 16.195047, 14.624251, 14.624251
1573747544.715938, 17.413625, 15.842829, 15.842829
1573747544.769591, 18.639586, 17.068790, 17.068790
1573747544.854864, 20.003573, 18.432777, 18.432777
1573747544.947167, 21.117551, 19.546754, 19.546754
1573747545.036584, 22.089795, 20.518999, 20.518999
1573747545.213163, 23.085635, 21.514839, 21.514839
1573747545.221387, 24.445351, 22.874555, 22.874555
1573747545.318861, 25.709049, 24.138253, 24.138253
1573747545.428699, 26.949369, 25.378573, 25.378573
1573747545.504989, 28.384586, 26.813790, 26.813790
1573747545.577533, 29.969898, 28.399102, 28.399102
1573747545.648078, 31.606520, 30.035724, 30.035724
1573747545.719733, 33.169419, 31.598622, 31.598622
1573747545.796038, 34.636548, 33.065752, 33.065752
1573747545.933274, 36.418218, 34.847422, 34.847422
1573747545.945545, 37.190791, 35.619995, 35.619995
1573747546.013372, 38.073055, 36.502258, 36.502258
1573747546.102732, 38.616881, 37.046084, 37.046084
1573747546.160089, 39.196840, 37.626043, 37.626043
1573747546.308689, 39.901893, 38.331097, 38.331097
1573747546.331748, 40.500539, 38.929742, 38.929742
1573747546.419228, 41.111825, 39.541028, 39.541028
1573747546.467238, 41.563062, 39.992266, 39.992266
1573747546.546165, 41.563062, 39.992266, 39.992266
1573747546.618856, 41.668917, 40.098121, 40.098121
1573747546.688551, 42.592053, 41.021256, 41.021256
1573747546.757635, 43.116491, 41.545695, 41.545695
1573747546.825873, 43.847990, 42.277194, 42.277194
1573747546.924252, 44.790809, 43.220013, 43.220013
1573747546.975159, 45.875717, 44.304920, 44.304920
1573747547.084328, 46.871523, 45.300726, 45.300726
1573747547.122768, 47.872444, 46.301647, 46.301647
1573747547.194804, 49.084849, 47.514053, 47.514053
1573747547.273579, 50.220885, 48.650089, 48.650089
1573747547.347605, 51.447381, 49.876585, 49.876585
1573747547.529192, 52.560592, 50.989796, 50.989796
1573747547.560765, 53.627798, 52.057001, 52.057001
1573747547.632895, 54.782543, 53.211747, 53.211747
1573747547.702755, 56.049737, 54.478941, 54.478941
1573747547.770676, 57.390593, 55.819797, 55.819797
1573747547.846701, 58.572643, 57.001847, 57.001847
1573747547.921891, 59.985553, 58.414756, 58.414756
