time, phase
1573747543.301375, 0
1573747543.408206, 1
1573747543.530937, 2
1573747543.632128, 3
1573747543.741785, 0
1573747543.880192, 1
1573747543.976670, 2
1573747544.101222, 3
1573747544.221758, 0
1573747544.337614, 1
1573747544.432253, 2
1573747544.533372, 3
1573747544.647132, 0
1573747544.729196, 1
1573747544.849843, 2
1573747544.956235, 3
1573747545.040737, 0
1573747545.136461, 1
1573747545.266864, 2
1573747545.394903, 3
1573747545.485379, 0
1573747545.636384, 1
1573747545.840107, 2
1573747546.030627, 3
1573747546.289905, 0
1573747546.429933, 1
1573747546.537230, 2
1573747546.655317, 3
1573747546.744837, 0
1573747546.840411, 1
1573747546.944687, 2
1573747547.046602, 3
1573747547.139455, 0
1573747547.242598, 1
1573747547.352566, 2
1573747547.504518, 3
1573747547.590966, 0
1573747547.688557, 1
1573747547.826832, 2
