time, phase
1551457496.992543, 0
1551457497.117832, 1
1551457497.291620, 2
1551457497.443383, 3
1551457498.259759, 0
1551457498.440721, 1
1551457498.634485, 2
1551457498.823449, 3
1551457498.960990, 0
1551457499.075996, 1
1551457499.200641, 2
1551457499.312881, 3
1551457499.413409, 0
1551457499.512668, 1
1551457499.622337, 2
1551457499.702500, 3
1551457499.786325, 0
1551457499.870737, 1
1551457499.974239, 2
1551457500.073286, 3
1551457500.161140, 0
1551457500.259176, 1
1551457500.377020, 2
1551457500.480485, 3
1551457500.567978, 0
1551457500.658897, 1
1551457500.760168, 2
1551457500.868488, 3
1551457500.951964, 0
1551457501.018848, 1
1551457501.116809, 2
1551457501.218858, 3
1551457501.313330, 0
1551457501.401939, 1
1551457501.487017, 2
1551457501.594586, 3
1551457501.732091, 0
1551457501.802717, 1
1551457501.943850, 2
1551457502.019171, 3
1551457502.108879, 0
1551457502.172425, 1
1551457502.254212, 2
1551457502.382042, 3
1551457502.459716, 0
1551457502.604677, 1
1551457502.743142, 2
1551457502.835934, 3
1551457502.914114, 0
1551457502.995550, 1
1551457503.104969, 2
1551457503.184276, 3
1551457503.282433, 0
1551457503.389598, 1
1551457503.489638, 2
1551457503.577810, 3
1551457503.659879, 0
1551457503.774973, 1
1551457503.902087, 2
1551457503.970686, 3
1551457504.032148, 0
1551457504.186564, 1
1551457504.308170, 2
1551457504.406746, 3
1551457504.497311, 0
1551457504.576605, 1
1551457504.679007, 2
1551457504.762044, 3
1551457504.819564, 0
1551457504.927598, 1
1551457505.048563, 2
1551457505.137453, 3
1551457505.218342, 0
1551457505.318410, 1
1551457505.455887, 2
1551457505.526986, 3
1551457505.610157, 0
1551457505.703992, 1
1551457505.794498, 2
1551457505.930513, 3
1551457506.027333, 0
1551457506.134045, 1
1551457506.236691, 2
1551457506.330205, 3
1551457506.441667, 0
1551457506.546990, 1
1551457506.623224, 2
1551457506.689084, 3
1551457506.798754, 0
1551457506.921160, 1
1551457506.995055, 2
1551457507.117561, 3
1551457507.224097, 0
1551457507.302768, 1
1551457507.443224, 2
1551457507.529374, 3
1551457507.646199, 0
1551457507.715907, 1
1551457507.790458, 2
1551457507.890186, 3
1551457508.002899, 0
1551457508.102908, 1
1551457508.207924, 2
1551457508.338503, 3
1551457508.550509, 0
1551457508.905734, 1
1551457509.099692, 2
1551457509.346812, 3
1551457509.602061, 0
1551457510.108683, 1
1551457510.310646, 2
1551457510.527072, 3
1551457510.843875, 0
1551457511.366774, 1
1551457511.600782, 2
1551457511.887689, 3
1551457512.099973, 0
1551457512.528958, 1
1551457512.770420, 2
1551457513.025630, 3
1551457513.345514, 0
1551457513.694663, 1
1551457513.995109, 2
1551457514.202960, 3
1551457514.533466, 0
1551457514.903640, 1
1551457515.166942, 2
1551457515.409122, 3
1551457515.699016, 0
1551457516.008054, 1
1551457516.269995, 2
1551457516.519445, 3
1551457516.694132, 0
1551457516.806271, 1
1551457516.944754, 2
1551457517.061681, 3
1551457517.204185, 0
1551457517.307906, 1
1551457517.412528, 2
1551457517.499173, 3
1551457517.578588, 0
1551457517.664864, 1
1551457517.759342, 2
1551457517.880414, 3
1551457517.957413, 0
1551457518.043313, 1
1551457518.175768, 2
1551457518.267122, 3
1551457518.367231, 0
1551457518.452147, 1
1551457518.555832, 2
1551457518.678534, 3
1551457518.781912, 0
1551457518.855624, 1
1551457518.959709, 2
1551457519.063813, 3
1551457519.185656, 0
1551457519.261097, 1
1551457519.349331, 2
1551457519.465469, 3
1551457519.571732, 0
1551457519.686571, 1
1551457519.792985, 2
1551457519.901207, 3
1551457520.000784, 0
1551457520.120678, 1
1551457520.208082, 2
1551457520.293313, 3
1551457520.406275, 0
1551457520.527634, 1
1551457520.636555, 2
1551457520.744995, 3
1551457520.861239, 0
1551457520.971241, 1
1551457521.085429, 2
1551457521.175637, 3
1551457521.278043, 0
1551457521.401954, 1
1551457521.527607, 2
1551457521.637248, 3
1551457521.727947, 0
1551457521.820941, 1
1551457521.987751, 2
1551457522.104713, 3
1551457522.177726, 0
1551457522.283683, 1
1551457522.443974, 2
1551457522.571187, 3
1551457522.694665, 0
1551457522.809527, 1
1551457522.993347, 2
1551457523.146454, 3
1551457523.251431, 0
1551457523.419499, 1
1551457523.602199, 2
1551457523.729737, 3
1551457523.905988, 0
1551457524.044447, 1
1551457524.230557, 2
1551457524.377586, 3
1551457524.524698, 0
1551457524.700289, 1
1551457524.853735, 2
1551457524.999606, 3
1551457525.176299, 0
1551457525.314532, 1
1551457525.470238, 2
1551457525.627283, 3
1551457525.790290, 0
1551457525.965034, 1
1551457526.124655, 2
1551457526.245125, 3
1551457526.389792, 0
1551457526.530421, 1
1551457526.668874, 2
1551457526.796097, 3
1551457526.938830, 0
1551457527.074390, 1
