time, phase
1550699806.370848, 0
1550699806.438244, 1
1550699806.562538, 2
1550699806.708320, 3
1550699806.780327, 0
1550699806.854712, 1
1550699806.988497, 2
1550699807.111251, 3
1550699807.174824, 0
1550699807.258197, 1
1550699807.375539, 2
1550699807.546080, 3
1550699807.629089, 0
1550699807.710085, 1
1550699807.830305, 2
1550699807.972541, 3
1550699808.040091, 0
1550699808.126591, 1
1550699808.241928, 2
1550699808.381080, 3
1550699808.443825, 0
1550699808.518852, 1
1550699808.642375, 2
1550699808.819977, 3
1550699808.923237, 0
1550699808.986784, 1
1550699809.114215, 2
1550699809.290287, 3
1550699809.365544, 0
1550699809.437765, 1
1550699809.558837, 2
1550699809.719785, 3
1550699809.787341, 0
1550699809.855805, 1
1550699809.969503, 2
1550699810.112064, 3
1550699810.205442, 0
1550699810.294496, 1
1550699810.428561, 2
1550699810.528660, 3
1550699810.637470, 0
1550699810.706916, 1
1550699810.862583, 2
1550699810.923582, 3
1550699811.062403, 0
1550699811.154865, 1
1550699811.278244, 2
1550699811.418269, 3
1550699811.592429, 0
1550699811.707685, 1
1550699811.898538, 2
1550699811.977182, 3
1550699812.356997, 0
1550699812.569118, 1
1550699812.897990, 2
1550699812.961388, 3
1550699813.557442, 0
1550699813.786618, 1
1550699814.131164, 2
1550699814.344487, 3
1550699814.916565, 0
1550699815.051488, 1
1550699815.927480, 2
1550699816.070501, 3
1550699816.805342, 0
1550699816.993403, 1
1550699817.255798, 2
1550699817.366408, 3
1550699817.722924, 0
1550699817.852827, 1
1550699817.979881, 2
1550699818.182907, 3
1550699818.350371, 0
1550699818.393253, 1
1550699818.535298, 2
1550699818.733632, 3
1550699818.883934, 0
1550699818.976889, 1
1550699819.031687, 2
1550699819.210480, 3
1550699819.314706, 0
1550699819.382385, 1
1550699819.552065, 2
1550699819.847135, 3
1550699819.918356, 0
1550699819.943437, 1
1550699820.038584, 2
1550699820.207209, 3
1550699820.315694, 0
1550699820.434786, 1
1550699820.570283, 2
