time,palm_pos,palm_vel,span
1552938979.630685, 0.000000, 0.000000, 0.000000
1552938979.643686, 0.000000, 0.000000, 0.000000
1552938979.649424, 0.000000, 0.000000, 0.000000
1552938979.654570, 0.000000, 0.000000, 0.000000
1552938979.659706, 0.000000, 0.000000, 0.000000
1552938979.665181, 0.000000, 0.000000, 0.000000
1552938979.670417, 0.000000, 0.000000, 0.000000
1552938979.676058, 0.000000, 0.000000, 0.000000
1552938979.682630, 0.000000, 0.000000, 0.000000
1552938979.688385, 0.000000, 0.000000, 0.000000
1552938979.693664, 0.000000, 0.000000, 0.000000
1552938979.701130, 0.000000, 0.000000, 0.000000
1552938979.706355, 0.000000, 0.000000, 0.000000
1552938979.711760, 0.000000, 0.000000, 0.000000
1552938979.717158, 0.000000, 0.000000, 0.000000
1552938979.722549, 0.000000, 0.000000, 0.000000
1552938979.728199, 0.000000, 0.000000, 0.000000
1552938979.733615, 0.000000, 0.000000, 0.000000
1552938979.741299, 0.000000, 0.000000, 0.000000
1552938979.750842, 0.000000, 0.000000, 0.000000
1552938979.756659, 0.000000, 0.000000, 0.000000
1552938979.763554, 230.523270, -258.486633, 140.462480
1552938979.769348, 224.662399, -347.975677, 140.422139
1552938979.774855, 224.662399, -347.975677, 140.422139
1552938979.782192, 224.662399, -347.975677, 140.422139
1552938979.788089, 216.772919, -397.871918, 140.327716
1552938979.793588, 212.632629, -418.348267, 140.288463
1552938979.798981, 212.632629, -418.348267, 140.288463
1552938979.804827, 208.403015, -437.017761, 140.315529
1552938979.810104, 204.074890, -454.107941, 140.391886
1552938979.815505, 204.074890, -454.107941, 140.391886
1552938979.821542, 199.928986, -459.910004, 140.659172
1552938979.827021, 195.810135, -464.027618, 141.081060
1552938979.832465, 195.810135, -464.027618, 141.081060
1552938979.837768, 191.724228, -465.953491, 141.627797
1552938979.843193, 187.977066, -457.272461, 142.277668
1552938979.848785, 187.977066, -457.272461, 142.277668
1552938979.854249, 184.306015, -447.754578, 142.726166
1552938979.859681, 184.306015, -447.754578, 142.726166
1552938979.865327, 181.137009, -426.507751, 143.322409
1552938979.870883, 181.137009, -426.507751, 143.322409
1552938979.876224, 178.778137, -384.933990, 144.067826
1552938979.882247, 177.139267, -331.570160, 144.694591
1552938979.887882, 176.315552, -269.777588, 145.215451
1552938979.893749, 176.315552, -269.777588, 145.215451
1552938979.899466, 175.896210, -210.804001, 145.711855
1552938979.905153, 175.691833, -161.238235, 146.279059
1552938979.910492, 175.691833, -161.238235, 146.279059
1552938979.916489, 175.710220, -117.546013, 146.742666
1552938979.922359, 176.149429, -72.895744, 147.285491
1552938979.928275, 176.149429, -72.895744, 147.285491
1552938979.934274, 177.159409, -22.514565, 147.724449
1552938979.939688, 177.159409, -22.514565, 147.724449
1552938979.945060, 179.495728, 55.151993, 148.121685
