time, phase
1550750792.183155, 0
1550750792.293581, 1
1550750792.437701, 2
1550750792.526813, 3
1550750792.619140, 0
1550750792.727798, 1
1550750792.854241, 2
1550750792.999527, 3
1550750793.160022, 0
1550750793.284121, 1
1550750793.430864, 2
1550750793.524111, 3
1550750793.632261, 0
1550750793.765350, 1
1550750793.873956, 2
1550750794.016613, 3
1550750794.160312, 0
1550750794.275882, 1
1550750794.402624, 2
1550750794.504012, 3
1550750794.621917, 0
1550750794.764922, 1
1550750794.899996, 2
1550750795.049209, 3
1550750795.226078, 0
1550750795.392251, 1
1550750795.514084, 2
1550750795.652842, 3
1550750795.875443, 0
1550750796.056067, 1
1550750796.228719, 2
1550750796.382457, 3
1550750796.636760, 0
1550750796.847031, 1
1550750797.863690, 2
1550750797.936662, 3
1550750797.998867, 0
1550750798.286810, 1
1550750798.464842, 2
1550750798.760003, 3
1550750799.011269, 0
1550750799.164550, 1
1550750799.316281, 2
1550750799.500029, 3
1550750799.652285, 0
1550750799.798957, 1
1550750799.913644, 2
1550750800.032103, 3
1550750800.197183, 0
1550750800.322597, 1
1550750800.416335, 2
1550750800.551310, 3
1550750800.709890, 0
1550750800.822738, 1
1550750800.925110, 2
1550750801.041030, 3
1550750801.157971, 0
1550750801.277123, 1
1550750801.393479, 2
1550750801.507367, 3
1550750801.602795, 0
1550750801.726247, 1
1550750801.823839, 2
1550750801.946559, 3
1550750802.091990, 0
1550750802.222864, 1
1550750802.324259, 2
1550750802.426996, 3
1550750802.525694, 0
1550750802.623313, 1
1550750802.749125, 2
1550750802.847587, 3
1550750802.952627, 0
1550750803.068648, 1
1550750803.177238, 2
1550750803.287634, 3
1550750803.462593, 0
1550750803.606242, 1
1550750803.757451, 2
1550750803.906384, 3
1550750804.121128, 0
1550750804.300942, 1
1550750804.478723, 2
1550750804.590914, 3
1550750804.917778, 0
1550750805.155144, 1
1550750805.332866, 2
1550750805.497083, 3
1550750805.834178, 0
1550750806.053851, 1
1550750806.268886, 2
1550750806.400797, 3
1550750806.686018, 0
1550750807.063832, 1
1550750808.268712, 2
1550750808.349325, 3
1550750808.492417, 0
1550750808.705781, 1
1550750808.838636, 2
1550750808.998268, 3
1550750809.284413, 0
1550750809.442075, 1
1550750809.571260, 2
1550750809.688602, 3
1550750809.831954, 0
1550750809.949053, 1
1550750810.081749, 2
1550750810.743718, 3
1550750810.827386, 0
1550750810.981382, 1
1550750811.104845, 2
1550750811.284300, 3
1550750811.432458, 0
1550750811.522415, 1
1550750811.614067, 2
1550750811.743546, 3
1550750811.907094, 0
1550750812.008374, 1
1550750812.113812, 2
1550750812.390277, 3
1550750812.569071, 0
1550750812.710970, 1
1550750812.778716, 2
1550750813.027116, 3
1550750813.135079, 0
1550750813.373545, 1
1550750813.471531, 2
1550750813.628226, 3
1550750813.783987, 0
1550750814.012712, 1
1550750814.116142, 2
1550750814.337936, 3
1550750814.573431, 0
1550750814.729578, 1
1550750814.999600, 2
1550750815.215726, 3
1550750815.291931, 0
1550750815.523491, 1
1550750815.702669, 2
1550750815.742375, 3
1550750815.787140, 0
1550750816.066856, 1
1550750816.212287, 2
1550750816.275372, 3
1550750816.342310, 0
1550750816.494645, 1
1550750816.598287, 2
1550750816.710788, 3
1550750816.948886, 0
1550750817.072223, 1
1550750817.158114, 2
1550750817.329011, 3
1550750817.411496, 0
1550750817.476992, 1
1550750817.553703, 2
1550750817.679096, 3
1550750817.816718, 0
1550750817.956437, 1
1550750818.112506, 2
1550750818.260782, 3
1550750818.409047, 0
1550750818.524437, 1
1550750818.638765, 2
1550750818.758748, 3
1550750818.928119, 0
1550750819.124687, 1
1550750820.065177, 2
1550750820.180861, 3
1550750820.260535, 0
1550750820.422656, 1
1550750820.531549, 2
1550750820.681141, 3
1550750820.886399, 0
1550750821.011772, 1
1550750821.130001, 2
1550750821.361104, 3
1550750821.440191, 0
1550750821.561546, 1
1550750821.659127, 2
1550750821.772586, 3
1550750821.927601, 0
1550750822.016230, 1
1550750822.114498, 2
1550750822.242019, 3
1550750822.397235, 0
1550750822.496132, 1
1550750822.607672, 2
1550750822.726343, 3
1550750822.891936, 0
1550750822.996541, 1
1550750823.104230, 2
1550750823.206593, 3
1550750823.359098, 0
1550750823.486879, 1
1550750823
