time,phase_from_reg,phase_for_plbck,plbck_pos
1550750791.880553, 0.000003, 0.000000, 0.000000
1550750791.938576, 0.000004, 0.000000, 0.000000
1550750792.056701, 0.000000, 0.000000, 0.000000
1550750792.126236, 0.074841, 0.000000, 0.000000
1550750792.286319, 1.570796, 0.000000, 0.000000
1550750792.376969, 3.017413, 1.446616, 1.446616
1550750792.407717, 3.141593, 1.570796, 1.570796
1550750792.595526, 3.187218, 1.616421, 1.616421
1550750792.644079, 7.853982, 6.283185, 6.283185
1550750792.680222, 9.737520, 8.166724, 8.166724
1550750792.767432, 11.025295, 9.454499, 9.454499
1550750792.860992, 12.424404, 10.853608, 10.853608
1550750792.950124, 13.973226, 12.402430, 12.402430
1550750793.027157, 15.739031, 14.168234, 14.168234
1550750793.115027, 17.536516, 15.965720, 15.965720
1550750793.203485, 18.706289, 17.135493, 17.135493
1550750793.292900, 20.079081, 18.508284, 18.508284
1550750793.396851, 20.863610, 19.292814, 19.292814
1550750793.501988, 21.824590, 20.253794, 20.253794
1550750793.583079, 22.365966, 20.795170, 20.795170
1550750793.657927, 23.123338, 21.552542, 21.552542
1550750793.746651, 24.386776, 22.815980, 22.815980
1550750793.828451, 25.630842, 24.060046, 24.060046
1550750793.906252, 26.818250, 25.247454, 25.247454
1550750794.002697, 28.112945, 26.542149, 26.542149
1550750794.085707, 29.907841, 28.337044, 28.337044
1550750794.155179, 30.759021, 29.188225, 29.188225
1550750794.247716, 31.740917, 30.170121, 30.170121
1550750794.351314, 32.665737, 31.094941, 31.094941
1550750794.438136, 33.705255, 32.134459, 32.134459
1550750794.533165, 34.604098, 33.033301, 33.033301
1550750794.609531, 35.282226, 33.711430, 33.711430
1550750794.693184, 36.362958, 34.792162, 34.792162
1550750794.768111, 37.775593, 36.204796, 36.204796
1550750794.856336, 39.136624, 37.565827, 37.565827
1550750794.935559, 40.273399, 38.702603, 38.702603
1550750795.049156, 41.696061, 40.125265, 40.125265
1550750795.126806, 42.770781, 41.199985, 41.199985
1550750795.214031, 43.677225, 42.106429, 42.106429
1550750795.299900, 44.670152, 43.099356, 43.099356
1550750795.405833, 45.537710, 43.966914, 43.966914
1550750795.492375, 46.473388, 44.902591, 44.902591
1550750795.576294, 47.385227, 45.814431, 45.814431
1550750795.658875, 48.156690, 46.585894, 46.585894
1550750795.741169, 49.221847, 47.651051, 47.651051
1550750795.832661, 50.243940, 48.673143, 48.673143
1550750795.920677, 51.497664, 49.926868, 49.926868
1550750796.008405, 52.312434, 50.741638, 50.741638
1550750796.084111, 53.270480, 51.699684, 51.699684
1550750796.163667, 54.058508, 52.487711, 52.487711
1550750796.255035, 54.657767, 53.086971, 53.086971
1550750796.351154, 55.381234, 53.810437, 53.810437
1550750796.474506, 56.020896, 54.450100, 54.450100
1550750796.548215, 56.831196, 55.260400, 55.260400
1550750796.630025, 57.690689, 56.119893, 56.119893
1550750796.729177, 58.402591, 56.831795, 56.831795
1550750796.803156, 59.263495, 57.692699, 57.692699
1550750796.881733, 60.246299, 58.675503, 58.675503
1550750796.973329, 61.039603, 59.468806, 59.468806
1550750797.056235, 61.683958, 60.113161, 60.113161
1550750797.148573, 62.305285, 60.734489, 60.734489
1550750797.231699, 63.073171, 61.502374, 61.502374
1550750797.313417, 64.450851, 62.880054, 62.880054
1550750797.449736, 65.794356, 64.223560, 64.223560
1550750797.487781, 65.794767, 64.223971, 64.223971
1550750797.575856, 65.794767, 64.223971, 64.223971
1550750797.739165, 65.864929, 64.294133, 64.294133
1550750797.782443, 65.865205, 64.294409, 64.294409
1550750797.933433, 68.756341, 67.185544, 67.185544
1550750797.959610, 69.032821, 67.462025, 67.462025
1550750798.115172, 69.035517, 67.464721, 67.464721
