time,est_amp,est_freq,est_phase
1550750791.879506, 94.323174, 0.037526, 0.000003
1550750791.938243, 178.956610, 0.044469, 0.000004
1550750792.056236, 262.558045, 0.037382, 0.000000
1550750792.125985, 31.748749, 0.033576, 0.074841
1550750792.282575, 441.493943, 0.020917, 1.570796
1550750792.373500, 151.796840, 0.031732, 3.017413
1550750792.406968, 651.309031, 0.025165, 3.141593
1550750792.594380, 165.434467, 0.039866, 3.187218
1550750792.643893, 759.654594, 0.025246, 7.853982
1550750792.679999, 810.587956, 0.027882, 9.737520
1550750792.766838, 806.521915, 0.028154, 11.025295
1550750792.860782, 794.035966, 0.027808, 12.424404
1550750792.949851, 806.730523, 0.026805, 13.973226
1550750793.026910, 743.901116, 0.023837, 15.739031
1550750793.114712, 781.980662, 0.020603, 17.536516
1550750793.202946, 744.756552, 0.019923, 18.706289
1550750793.292622, 751.078432, 0.018398, 20.079081
1550750793.396275, 721.152344, 0.019760, 20.863610
1550750793.501701, 695.412861, 0.019781, 21.824590
1550750793.582797, 642.774466, 0.022643, 22.365966
1550750793.657667, 621.119897, 0.024417, 23.123338
1550750793.746411, 689.605954, 0.023845, 24.386776
1550750793.828091, 705.057892, 0.023345, 25.630842
1550750793.906039, 733.672252, 0.023365, 26.818250
1550750794.002322, 779.343138, 0.022505, 28.112945
1550750794.085484, 837.990547, 0.019269, 29.907841
1550750794.154977, 910.921306, 0.019697, 30.759021
1550750794.247294, 897.782906, 0.019761, 31.740917
1550750794.351036, 879.903091, 0.020704, 32.665737
1550750794.437851, 855.348389, 0.020692, 33.705255
1550750794.532943, 762.989003, 0.021641, 34.604098
1550750794.609272, 742.322620, 0.023666, 35.282226
1550750794.692934, 706.224573, 0.024025, 36.362958
1550750794.767850, 740.573215, 0.022452, 37.775593
1550750794.856140, 751.162101, 0.021153, 39.136624
1550750794.935043, 706.171728, 0.020782, 40.273399
1550750795.048880, 691.707633, 0.019190, 41.696061
1550750795.123678, 740.155781, 0.018627, 42.770781
1550750795.213600, 750.172236, 0.018400, 43.677225
1550750795.299677, 749.375472, 0.018038, 44.670152
1550750795.402090, 730.681687, 0.018258, 45.537710
1550750795.491979, 686.592058, 0.018499, 46.473388
1550750795.575990, 692.189684, 0.018630, 47.385227
1550750795.657814, 681.402773, 0.019283, 48.156690
1550750795.740860, 706.851819, 0.018427, 49.221847
1550750795.832400, 676.399501, 0.017352, 50.243940
1550750795.920462, 676.659155, 0.015458, 51.497664
1550750796.008099, 676.080598, 0.015247, 52.312434
1550750796.083368, 637.690843, 0.014397, 53.270480
1550750796.163297, 631.776866, 0.014324, 54.058508
1550750796.254582, 616.606738, 0.014875, 54.657767
1550750796.350744, 575.434357, 0.014918, 55.381234
1550750796.474240, 557.994074, 0.015700, 56.020896
1550750796.547965, 555.507424, 0.015245, 56.831196
1550750796.629811, 539.514352, 0.014451, 57.690689
1550750796.728890, 493.184269, 0.014393, 58.402591
1550750796.802874, 466.116519, 0.013788, 59.263495
1550750796.881167, 466.259095, 0.012331, 60.246299
1550750796.968817, 473.836008, 0.011362, 61.039603
1550750797.055937, 477.229365, 0.010673, 61.683958
1550750797.148184, 456.604524, 0.009674, 62.305285
1550750797.231500, 403.887563, 0.007935, 63.073171
1550750797.313215, 426.336042, 0.004106, 64.450851
1550750797.449471, 426.336042, 0.000500, 65.794356
1550750797.485624, 426.336042, 0.000500, 65.794767
1550750797.575422, 426.336042, 0.000500, 65.794767
1550750797.738910, 0.615010, 0.079559, 65.864929
1550750797.782150, 0.000000, 0.136343, 65.865205
1550750797.933202, 13.731925, 0.141224, 68.756341
1550750797.959142, 6.173002, 0.142683, 69.032821
1550750798.114172, 19.259398, 0.149427, 69.035517
