time, beats
1548007126.587952, 0.009249
1548007126.593258, 0.018498
1548007126.601962, 0.027747
1548007126.610646, 0.036996
1548007126.616216, 0.046245
1548007126.623998, 0.055495
1548007126.630458, 0.064744
1548007126.636616, 0.073993
1548007126.644949, 0.083242
1548007126.653014, 0.092491
1548007126.658722, 0.101740
1548007126.664784, 0.110989
1548007126.670231, 0.120238
1548007126.677926, 0.129487
1548007126.684439, 0.138736
1548007126.691486, 0.147985
1548007126.702125, 0.157235
1548007126.707566, 0.166484
1548007126.712957, 0.175733
1548007126.718429, 0.184982
1548007126.724013, 0.194231
1548007126.729682, 0.203480
1548007126.737543, 0.212729
1548007126.742929, 0.221978
1548007126.748663, 0.231227
1548007126.754217, 0.240476
1548007126.759719, 0.249725
1548007126.765134, 0.258975
1548007126.771892, 0.268224
1548007126.777272, 0.277473
1548007126.783014, 0.286722
1548007126.788140, 0.295971
1548007126.794195, 0.305220
1548007126.800914, 0.314469
1548007126.806220, 0.323718
1548007126.812316, 0.332967
1548007126.818018, 0.342216
1548007126.823400, 0.351465
1548007126.828548, 0.360715
1548007126.834294, 0.369964
1548007126.839385, 0.379213
1548007126.845165, 0.388462
1548007126.851695, 0.397711
1548007126.857391, 0.406960
1548007126.863174, 0.416209
1548007126.868692, 0.425458
1548007126.874082, 0.434707
1548007126.885967, 0.443956
1548007126.891793, 0.453205
1548007126.898141, 0.462455
1548007126.903411, 0.471704
1548007126.908978, 0.480953
1548007126.914759, 0.490202
1548007126.920560, 0.499451
1548007126.926488, 0.508700
1548007126.932354, 0.517949
1548007126.938072, 0.527198
1548007126.943478, 0.536447
1548007126.948836, 0.545696
1548007126.956139, 0.554945
1548007126.961936, 0.564195
1548007126.967209, 0.573444
1548007126.972927, 0.582693
1548007126.978092, 0.591942
1548007126.984098, 0.601191
1548007126.991684, 0.610440
1548007126.996893, 0.619689
1548007127.002108, 0.628938
1548007127.007242, 0.638187
1548007127.013988, 0.647436
1548007127.019294, 0.656685
1548007127.024585, 0.654748
1548007127.030214, 0.652811
1548007127.036299, 0.650874
1548007127.041998, 0.648937
1548007127.047771, 0.646999
1548007127.053492, 0.645062
1548007127.059034, 0.643125
1548007127.064829, 0.641188
1548007127.070135, 0.639251
1548007127.076138, 0.637313
1548007127.081424, 0.635376
1548007127.086590, 0.633439
1548007127.091954, 0.631502
1548007127.097309, 0.629565
1548007127.102610, 0.627627
1548007127.107789, 0.625690
1548007127.113433, 0.623753
1548007127.118907, 0.621816
1548007127.124470, 0.619879
1548007127.131606, 0.617941
1548007127.141371, 0.616004
1548007127.146931, 0.614067
1548007127.152182, 0.612130
1548007127.157496, 0.610192
1548007127.162872, 0.608255
1548007127.168266, 0.606318
1548007127.173649, 0.604381
1548007127.179958, 0.602444
1548007127.185172, 0.600506
1548007127.190842, 0.598569
1548007127.196662, 0.596632
1548007127.202149, 0.594695
1548007127.207402, 0.592758
1548007127.212841, 0.590820
1548007127.218995, 0.588883
1548007127.224620, 0.586946
1548007127.230069, 0.585009
1548007127.236189, 0.583072
1548007127.241906, 0.581134
1548007127.247165, 0.579197
1548007127.252412, 0.577260
1548007127.257979, 0.575323
1548007127.264020, 0.573385
1548007127.269466, 0.571448
1548007127.274718, 0.569511
1548007127.280498, 0.567574
1548007127.286573, 0.565637
1548007127.291690, 0.563699
1548007127.297625, 0.561762
1548007127.305347, 0.559825
1548007127.310676, 0.557888
1548007127.316157, 0.555951
1548007127.321440, 0.554013
1548007127.326753, 0.552076
1548007127.331979, 0.550139
1548007127.337212, 0.548202
1548007127.342850, 0.546265
1548007127.348271, 0.544327
1548007127.353566, 0.542390
1548007127.359011, 0.540453
1548007127.364240, 0.538516
1548007127.369887, 0.536578
1548007127.375495, 0.534641
1548007127.380782, 0.532704
1548007127.385905, 0.530767
1548007127.391791, 0.528830
1548007127.397235, 0.526892
1548007127.402326, 0.524955
1548007127.407695, 0.523018
1548007127.412927, 0.521081
1548007127.418178, 0.519144
1548007127.423448, 0.517206
1548007127.429205, 0.515269
1548007127.435246, 0.513332
1548007127.440662, 0.511395
1548007127.445958, 0.509458
1548007127.451452, 0.507520
1548007127.457187, 0.505583
1548007127.462840, 0.503646
1548007127.468095, 0.501709
1548007127.473818, 0.499772
1548007127.479174, 0.497834
1548007127.484988, 0.495897
1548007127.490879, 0.493960
1548007127.496859, 0.492023
1548007127.502325, 0.490085
1548007127.508237, 0.488148
1548007127.513948, 0.486211
1548007127.519549, 0.484274
1548007127.524941, 0.482337
1548007127.530303, 0.480399
1548007127.536253, 0.478462
1548007127.541963, 0.476525
1548007127.547253, 0.474588
1548007127.552767, 0.472651
1548007127.558060, 0.478941
1548007127.563492, 0.485232
1548007127.569119, 0.491522
1548007127.574437, 0.497813
1548007127.580191, 0.504104
1548007127.586035, 0.510394
1548007127.591910, 0.516685
1548007127.597117, 0.522975
1548007127.602304, 0.529266
1548007127.608007, 0.535557
1548007127.613740, 0.541847
1548007127.620799, 0.548138
1548007127.626495, 0.554428
1548007127.631954, 0.560719
1548007127.637286, 0.567010
1548007127.643173, 0.573300
1548007127.648591, 0.579591
1548007127.653835, 0.585881
1548007127.659257, 0.592172
1548007127.664465, 0.598462
1548007127.671269, 0.604753
1548007127.676587, 0.611044
1548007127.681899, 0.617334
1548007127.687024, 0.623625
1548007127.694046, 0.629915
1548007127.700771, 0.636206
1548007127.706121, 0.642497
1548007127.712002, 0.648787
1548007127.717634, 0.655078
1548007127.722828, 0.661368
1548007127.728292, 0.667659
1548007127.733583, 0.673950
1548007127.739330, 0.680240
1548007127.744662, 0.686531
1548007127.749917, 0.692821
1548007127.755641, 0.699112
1548007127.761114, 0.705403
1548007127.766431, 0.711693
1548007127.771706, 0.717984
1548007127.778997, 0.724274
1548007127.786571, 0.730565
1548007127.792282, 0.736856
1548007127.798211, 0.743146
1548007127.804851, 0.749437
1548007127.810441, 0.755727
1548007127.816205, 0.762018
1548007127.821553, 0.768309
1548007127.827272, 0.774599
1548007127.833011, 0.780890
1548007127.838827, 0.787180
1548007127.844575, 0.793471
1548007127.850917, 0.799762
1548007127.856979, 0.806052
1548007127.862245, 0.812343
1548007127.867794, 0.818633
1548007127.873432, 0.824924
1548007127.878801, 0.831215
1548007127.884579, 0.837505
1548007127.889776, 0.843796
1548007127.895413, 0.850086
1548007127.900964, 0.856377
1548007127.906241, 0.862667
1548007127.911466, 0.868958
1548007127.917252, 0.875249
1548007127.922710, 0.881539
1548007127.927947, 0.887830
1548007127.933412, 0.894120
1548007127.938648, 0.900411
1548007127.944098, 0.906702
1548007127.949220, 0.912992
1548007127.954930, 0.919283
1548007127.960067, 0.925573
1548007127.965229, 0.931864
1548007127.971053, 0.938155
1548007127.976249, 0.944445
1548007127.982048, 0.950736
1548007127.987236, 0.957026
1548007127.992628, 0.963317
1548007127.998498, 0.969608
1548007128.004216, 0.975898
1548007128.009838, 0.982189
1548007128.015685, 0.988479
1548007128.021071, 0.994770
1548007128.028397, 1.001061
1548007128.034220, 1.007351
1548007128.039924, 1.013642
1548007128.045201, 1.019932
1548007128.050900, 1.026223
1548007128.056373, 1.032514
1548007128.061498, 1.038804
1548007128.067179, 1.045095
1548007128.072533, 1.051385
1548007128.077810, 1.057676
1548007128.083539, 1.063967
1548007128.088841, 1.070257
1548007128.094547, 1.076548
1548007128.099933, 1.082838
1548007128.105681, 1.089129
1548007128.111698, 1.095420
1548007128.117447, 1.101710
1548007128.123392, 1.108001
1548007128.128696, 1.114291
1548007128.134020, 1.120582
1548007128.139248, 1.126873
1548007128.144444, 1.133163
1548007128.149833, 1.137157
1548007128.155035, 1.141152
1548007128.160428, 1.145146
1548007128.166152, 1.149140
1548007128.172058, 1.153135
1548007128.177152, 1.157129
1548007128.186024, 1.161123
1548007128.191740, 1.165118
1548007128.196847, 1.169112
1548007128.202576, 1.173106
1548007128.208473, 1.177101
1548007128.214192, 1.181095
1548007128.219330, 1.185089
1548007128.224556, 1.189083
1548007128.230426, 1.193078
1548007128.235525, 1.197072
1548007128.240937, 1.201066
1548007128.246254, 1.205061
1548007128.252001, 1.209055
1548007128.257301, 1.213049
1548007128.262725, 1.217044
1548007128.268304, 1.221038
1548007128.274144, 1.225032
1548007128.279396, 1.229027
1548007128.285117, 1.233021
1548007128.290281, 1.237015
1548007128.295373, 1.241010
1548007128.301767, 1.245004
1548007128.307084, 1.248998
1548007128.312552, 1.252992
1548007128.317873, 1.256987
1548007128.323212, 1.260981
1548007128.328345, 1.264975
1548007128.334050, 1.268970
1548007128.339154, 1.272964
1548007128.344544, 1.276958
1548007128.349925, 1.280953
1548007128.355285, 1.284947
1548007128.360599, 1.288941
1548007128.365824, 1.292936
1548007128.371984, 1.296930
1548007128.377437, 1.300924
1548007128.382896, 1.304918
1548007128.388213, 1.308913
1548007128.393414, 1.312907
1548007128.399120, 1.316901
1548007128.404285, 1.320896
1548007128.409528, 1.324890
1548007128.415236, 1.328884
1548007128.420950, 1.332879
1548007128.426036, 1.336873
1548007128.431686, 1.340867
1548007128.437071, 1.344862
1548007128.442636, 1.348856
1548007128.448409, 1.352850
1548007128.453565, 1.356845
1548007128.458693, 1.360839
1548007128.464064, 1.364833
1548007128.469243, 1.368827
1548007128.474647, 1.372822
1548007128.480416, 1.376816
1548007128.485822, 1.380810
1548007128.491243, 1.384805
1548007128.496395, 1.388799
1548007128.502131, 1.392793
1548007128.510306, 1.396788
1548007128.515564, 1.400782
1548007128.520628, 1.404776
1548007128.525783, 1.408771
1548007128.531232, 1.412765
1548007128.536597, 1.416759
1548007128.541941, 1.420753
1548007128.547232, 1.424748
1548007128.552548, 1.428742
1548007128.558226, 1.432736
1548007128.563772, 1.436731
1548007128.569669, 1.440725
