time,palm_pos,palm_vel,span
1548007123.250934, 0.000000, 0.000000, 0.000000
1548007123.262337, 0.000000, 0.000000, 0.000000
1548007123.267483, 0.000000, 0.000000, 0.000000
1548007123.273144, 0.000000, 0.000000, 0.000000
1548007123.278441, 0.000000, 0.000000, 0.000000
1548007123.283585, 0.000000, 0.000000, 0.000000
1548007123.288761, 0.000000, 0.000000, 0.000000
1548007123.293881, 0.000000, 0.000000, 0.000000
1548007123.299628, 0.000000, 0.000000, 0.000000
1548007123.305138, 0.000000, 0.000000, 0.000000
1548007123.310453, 0.000000, 0.000000, 0.000000
1548007123.315842, 0.000000, 0.000000, 0.000000
1548007123.321041, 0.000000, 0.000000, 0.000000
1548007123.326273, 0.000000, 0.000000, 0.000000
1548007123.331493, 0.000000, 0.000000, 0.000000
1548007123.336815, 0.000000, 0.000000, 0.000000
1548007123.342276, 0.000000, 0.000000, 0.000000
1548007123.347616, 0.000000, 0.000000, 0.000000
1548007123.353027, 0.000000, 0.000000, 0.000000
1548007123.358775, 0.000000, 0.000000, 0.000000
1548007123.364036, 0.000000, 0.000000, 0.000000
1548007123.369645, 0.000000, 0.000000, 0.000000
1548007123.375577, 195.352539, -129.783798, 39.491926
1548007123.381941, 195.352539, -129.783798, 39.491926
1548007123.387753, 193.598083, -126.416870, 39.226519
1548007123.393592, 193.598083, -126.416870, 39.226519
1548007123.399806, 192.015915, -119.277451, 39.106312
1548007123.405043, 192.015915, -119.277451, 39.106312
1548007123.410917, 192.015915, -119.277451, 39.106312
1548007123.417045, 189.823151, -128.759705, 38.880886
1548007123.423159, 189.823151, -128.759705, 38.880886
1548007123.428971, 189.823151, -128.759705, 38.880886
1548007123.434802, 187.979828, -121.174988, 38.613411
1548007123.440070, 187.979828, -121.174988, 38.613411
1548007123.445901, 186.192825, -116.399704, 38.421055
1548007123.451409, 186.192825, -116.399704, 38.421055
1548007123.456863, 186.192825, -116.399704, 38.421055
1548007123.462659, 186.192825, -116.399704, 38.421055
1548007123.467975, 184.197113, -118.866325, 38.258261
1548007123.473395, 184.197113, -118.866325, 38.258261
1548007123.479207, 182.880432, -102.861099, 38.157418
1548007123.484481, 182.880432, -102.861099, 38.157418
1548007123.489961, 182.880432, -102.861099, 38.157418
1548007123.495820, 182.266586, -75.670174, 38.101149
1548007123.501305, 182.266586, -75.670174, 38.101149
1548007123.507425, 182.266586, -75.670174, 38.101149
1548007123.512891, 181.948212, -52.148975, 38.029217
1548007123.518221, 181.948212, -52.148975, 38.029217
1548007123.523668, 181.948212, -52.148975, 38.029217
1548007123.529062, 181.764862, -35.043690, 37.939623
1548007123.534472, 181.764862, -35.043690, 37.939623
1548007123.539906, 181.764862, -35.043690, 37.939623
1548007123.545193, 181.645233, -23.251303, 37.854633
1548007123.550650, 181.645233, -23.251303, 37.854633
1548007123.556319, 181.645233, -23.251303, 37.854633
1548007123.562075, 181.950348, -4.933236, 37.818923
1548007123.567467, 181.950348, -4.933236, 37.818923
1548007123.573365, 183.154266, 30.116629, 37.813641
1548007123.578591, 183.154266, 30.116629, 37.813641
1548007123.584590, 183.154266, 30.116629, 37.813641
1548007123.590183, 185.395416, 78.687599, 37.975394
1548007123.595396, 185.395416, 78.687599, 37.975394
1548007123.601274, 185.395416, 78.687599, 37.975394
1548007123.606820, 188.213608, 122.383072, 38.177716
1548007123.612226, 188.213608, 122.383072, 38.177716
1548007123.617842, 188.213608, 122.383072, 38.177716
1548007123.623128, 190.867981, 143.535385, 38.362192
1548007123.628595, 190.867981, 143.535385, 38.362192
1548007123.634452, 193.185059, 148.151932, 38.568085
1548007123.640036, 193.185059, 148.151932, 38.568085
1548007123.645917, 193.185059, 148.151932, 38.568085
1548007123.651202, 195.700378, 157.861389, 38.765329
1548007123.656591, 195.700378, 157.861389, 38.765329
1548007123.661931, 195.700378, 157.861389, 38.765329
1548007123.667140, 197.741577, 151.742722, 38.955481
1548007123.672462, 197.741577, 151.742722, 38.955481
1548007123.678079, 199.566742, 142.958206, 39.221654
1548007123.683309, 199.566742, 142.958206, 39.221654
1548007123.688936, 199.566742, 142.958206, 39.221654
1548007123.694230, 200.720413, 118.921158, 39.561821
1548007123.699481, 200.720413, 118.921158, 39.561821
1548007123.704836, 200.720413, 118.921158, 39.561821
1548007123.710078, 201.621338, 96.727783, 39.876633
1548007123.715912, 201.621338, 96.727783, 39.876633
1548007123.721745, 202.105347, 71.689621, 40.099121
1548007123.727094, 202.105347, 71.689621, 40.099121
1548007123.732665, 202.454025, 52.728004, 40.267426
1548007123.737947, 202.454025, 52.728004, 40.267426
1548007123.743194, 202.454025, 52.728004, 40.267426
1548007123.749020, 202.698456, 38.173439, 40.389557
1548007123.754437, 202.698456, 38.173439, 40.389557
1548007123.760331, 202.698456, 38.173439, 40.389557
1548007123.766071, 202.876190, 27.575937, 40.573922
1548007123.772194, 202.876190, 27.575937, 40.573922
1548007123.777509, 202.876190, 27.575937, 40.573922
1548007123.782956, 202.961868, 18.589577, 40.617922
1548007123.788849, 202.961868, 18.589577, 40.617922
1548007123.794687, 202.961868, 18.589577, 40.617922
1548007123.800153, 202.906677, 9.347858, 40.585388
1548007123.806377, 202.906677, 9.347858, 40.585388
1548007123.811891, 201.895111, -22.530396, 40.483031
1548007123.817614, 201.895111, -22.530396, 40.483031
1548007123.823553, 199.657913, -75.037964, 40.279571
1548007123.828870, 199.657913, -75.037964, 40.279571
1548007123.834754, 199.657913, -75.037964, 40.279571
1548007123.840752, 199.657913, -75.037964, 40.279571
1548007123.846897, 196.327057, -136.932343, 39.968478
1548007123.853069, 196.327057, -136.932343, 39.968478
1548007123.859041, 192.825836, -177.534653, 39.603682
1548007123.864833, 192.825836, -177.534653, 39.603682
1548007123.870845, 189.700623, -188.401520, 39.213950
1548007123.877115, 189.700623, -188.401520, 39.213950
1548007123.882999, 186.909592, -192.596237, 38.951683
1548007123.888891, 186.909592, -192.596237, 38.951683
1548007123.894374, 186.909592, -192.596237, 38.951683
1548007123.900240, 184.222519, -190.455612, 38.743456
1548007123.905577, 184.222519, -190.455612, 38.743456
1548007123.911016, 181.988846, -178.734451, 38.520483
1548007123.916568, 181.988846, -178.734451, 38.520483
1548007123.922493, 181.988846, -178.734451, 38.520483
1548007123.927729, 179.626190, -176.227768, 38.290909
1548007123.933568, 179.626190, -176.227768, 38.290909
1548007123.939458, 177.527359, -168.898544, 38.041704
1548007123.944748, 177.527359, -168.898544, 38.041704
1548007123.950159, 175.489639, -163.778992, 37.868463
1548007123.956006, 175.489639, -163.778992, 37.868463
1548007123.962025, 175.489639, -163.778992, 37.868463
1548007123.967873, 173.674149, -154.968018, 37.779015
1548007123.973409, 173.674149, -154.968018, 37.779015
1548007123.978682, 172.296936, -137.293503, 37.680935
1548007123.984524, 172.296936, -137.293503, 37.680935
1548007123.990093, 171.084671, -122.692017, 37.578783
1548007123.996026, 171.084671, -122.692017, 37.578783
1548007124.001342, 171.084671, -122.692017, 37.578783
1548007124.006637, 170.029419, -108.961601, 37.396942
1548007124.012172, 170.029419, -108.961601, 37.396942
1548007124.018064, 169.091873, -97.273125, 37.371465
1548007124.024395, 169.091873, -97.273125, 37.371465
1548007124.030279, 168.641098, -75.569237, 37.378353
1548007124.035790, 168.641098, -75.569237, 37.378353
1548007124.041308, 168.549118, -50.569611, 37.403805
1548007124.046641, 168.549118, -50.569611, 37.403805
1548007124.052253, 168.595413, -32.451283, 37.489244
1548007124.058932, 168.595413, -32.451283, 37.489244
1548007124.064340, 169.279053, -1.241522, 37.648273
1548007124.070273, 169.279053, -1.241522, 37.648273
1548007124.076204, 171.107071, 52.099731, 37.758506
1548007124.082532, 171.107071, 52.099731, 37.758506
1548007124.087972, 173.863113, 112.390289, 37.783447
1548007124.093590, 173.863113, 112.390289, 37.783447
1548007124.098954, 176.237503, 141.766663, 37.824010
1548007124.104880, 176.237503, 141.766663, 37.824010
1548007124.110524, 176.237503, 141.766663, 37.824010
1548007124.116831, 179.652664, 192.822937, 37.864212
1548007124.122622, 179.652664, 192.822937, 37.864212
1548007124.128362, 182.826202, 217.263245, 37.980386
1548007124.134224, 182.826202, 217.263245, 37.980386
1548007124.139805, 185.844376, 229.001038, 38.082192
1548007124.145679, 185.844376, 229.001038, 38.082192
1548007124.151137, 188.502487, 227.643784, 38.229478
1548007124.156820, 188.502487, 227.643784, 38.229478
1548007124.162410, 190.429703, 205.510345, 38.404318
1548007124.167931, 190.429703, 205.510345, 38.404318
1548007124.173809, 192.495590, 195.427200, 38.580636
1548007124.179729, 192.495590, 195.427200, 38.580636
1548007124.185395, 194.446411, 185.594284, 38.748437
1548007124.191685, 194.446411, 185.594284, 38.748437
1548007124.197273, 195.631668, 156.338303, 38.868648
1548007124.203179, 195.631668, 156.338303, 38.868648
1548007124.208470, 196.554764, 129.599884, 38.984912
1548007124.215215, 196.554764, 129.599884, 38.984912
1548007124.220926, 197.214615, 103.720070, 39.136314
1548007124.227700, 197.214615, 103.720070, 39.136314
1548007124.233229, 197.603821, 79.464600, 39.271067
1548007124.240081, 197.603821, 79.464600, 39.271067
1548007124.246001, 197.861664, 59.143291, 39.422287
1548007124.251911, 197.861664, 59.143291, 39.422287
1548007124.257801, 197.988235, 41.964718, 39.535997
1548007124.263642, 197.988235, 41.964718, 39.535997
1548007124.269237, 198.079163, 29.715401, 39.560747
1548007124.275183, 198.079163, 29.715401, 39.560747
1548007124.280658, 198.004471, 16.986631, 39.574235
1548007124.286745, 198.004471, 16.986631, 39.574235
1548007124.292628, 196.583588, -30.035616, 39.501653
1548007124.298133, 196.583588, -30.035616, 39.501653
1548007124.303907, 194.414230, -81.626656, 39.344816
1548007124.309325, 194.414230, -81.626656, 39.344816
1548007124.315220, 194.414230, -81.626656, 39.344816
1548007124.323366, 191.580978, -133.624252, 39.203113
1548007124.328783, 191.580978, -133.624252, 39.203113
1548007124.334686, 188.257645, -176.783249, 39.004429
1548007124.340618, 188.257645, -176.783249, 39.004429
1548007124.345954, 185.338501, -202.373627, 38.892877
1548007124.351549, 185.338501, -202.373627, 38.892877
1548007124.357171, 182.139374, -221.878830, 38.715793
1548007124.364325, 182.139374, -221.878830, 38.715793
1548007124.369906, 178.937790, -235.208557, 38.444064
1548007124.375681, 178.937790, -235.208557, 38.444064
1548007124.381532, 175.572708, -247.013763, 38.019828
1548007124.387492, 175.572708, -247.013763, 38.019828
1548007124.393367, 172.730026, -245.180267, 37.584154
1548007124.399289, 172.730026, -245.180267, 37.584154
1548007124.404757, 170.624191, -220.322998, 37.372014
1548007124.410739, 170.624191, -220.322998, 37.372014
1548007124.416118, 168.584808, -202.978333, 37.301228
1548007124.423414, 168.584808, -202.978333, 37.301228
1548007124.428989, 167.180969, -169.600952, 37.253028
1548007124.434509, 167.180969, -169.600952, 37.253028
1548007124.439793, 167.180969, -169.600952, 37.253028
1548007124.446442, 165.630875, -159.412811, 37.209116
1548007124.452158, 164.418106, -140.142181, 37.193036
