time,phase_from_reg,phase_for_plbck,plbck_pos
1551457496.933735, 0.027886, 0.000000, 0.000000
1551457497.016688, 0.184052, 0.000000, 0.000000
1551457497.104433, 2.750619, 2.566567, 2.566567
1551457497.199384, 3.141593, 2.957540, 2.957540
1551457497.271711, 3.141593, 2.957540, 2.957540
1551457497.333405, 3.141593, 2.957540, 2.957540
1551457497.452556, 5.064766, 4.880714, 4.880714
1551457497.517943, 5.394692, 5.210640, 5.210640
1551457497.613116, 6.210875, 6.026823, 6.026823
1551457497.709525, 7.603882, 7.419830, 7.419830
1551457497.788061, 8.435530, 8.251477, 8.251477
1551457497.911882, 8.488035, 8.303983, 8.303983
1551457498.013363, 9.202870, 9.018817, 9.018817
1551457498.252362, 9.768959, 9.584907, 9.584907
1551457498.339736, 11.522761, 11.338709, 11.338709
1551457498.386989, 11.842207, 11.658154, 11.658154
1551457498.514003, 12.932924, 12.748871, 12.748871
1551457498.538067, 14.900336, 14.716284, 14.716284
1551457498.578261, 15.392942, 15.208890, 15.208890
1551457498.667580, 16.458647, 16.274595, 16.274595
1551457498.780753, 17.383429, 17.199377, 17.199377
1551457498.851962, 18.322324, 18.138272, 18.138272
1551457498.933355, 19.054285, 18.870232, 18.870232
1551457499.032190, 19.718402, 19.534350, 19.534350
1551457499.144489, 20.378430, 20.194377, 20.194377
1551457499.203137, 20.934536, 20.750484, 20.750484
1551457499.303539, 21.638544, 21.454491, 21.454491
1551457499.389153, 22.329610, 22.145557, 22.145557
1551457499.468615, 23.340235, 23.156182, 23.156182
1551457499.551168, 24.516114, 24.332062, 24.332062
1551457499.641677, 25.596455, 25.412403, 25.412403
1551457499.723359, 26.756274, 26.572221, 26.572221
1551457499.801273, 27.962813, 27.778761, 27.778761
1551457499.923291, 29.137590, 28.953538, 28.953538
1551457500.048335, 30.506025, 30.321972, 30.321972
1551457500.172136, 31.843849, 31.659796, 31.659796
1551457500.192111, 33.260105, 33.076052, 33.076052
1551457500.266359, 34.794747, 34.610695, 34.610695
1551457500.338583, 36.509012, 36.324960, 36.324960
1551457500.443097, 38.134287, 37.950234, 37.950234
1551457500.547418, 39.585294, 39.401242, 39.401242
1551457500.634959, 41.004908, 40.820855, 40.820855
1551457500.720467, 42.329844, 42.145792, 42.145792
1551457500.803844, 43.823985, 43.639932, 43.639932
1551457500.919462, 44.994355, 44.810303, 44.810303
1551457500.998105, 46.490005, 46.305953, 46.305953
1551457501.077215, 47.882535, 47.698482, 47.698482
1551457501.176090, 49.451989, 49.267936, 49.267936
1551457501.260627, 50.941416, 50.757363, 50.757363
1551457501.375563, 52.414021, 52.229969, 52.229969
1551457501.444005, 53.926018, 53.741966, 53.741966
1551457501.543490, 55.463690, 55.279638, 55.279638
1551457501.737263, 57.344102, 57.160050, 57.160050
1551457501.776396, 58.909492, 58.725440, 58.725440
1551457501.911740, 60.351203, 60.167151, 60.167151
1551457501.967494, 61.922470, 61.738417, 61.738417
1551457502.057801, 63.324958, 63.140906, 63.140906
1551457502.169408, 64.823165, 64.639112, 64.639112
1551457502.262033, 66.101799, 65.917747, 65.917747
1551457502.351027, 67.313740, 67.129688, 67.129688
1551457502.425028, 69.320393, 69.136340, 69.136340
1551457502.512126, 70.949956, 70.765904, 70.765904
1551457502.614510, 73.343876, 73.159824, 73.159824
1551457502.718711, 75.216388, 75.032336, 75.032336
1551457502.803712, 77.270780, 77.086728, 77.086728
1551457502.917287, 77.932608, 77.748555, 77.748555
1551457503.009802, 78.991036, 78.806984, 78.806984
1551457503.101128, 80.386010, 80.201957, 80.201957
1551457503.183066, 81.521215, 81.337163, 81.337163
1551457503.262997, 82.795313, 82.611260, 82.611260
1551457503.353432, 84.379722, 84.195669, 84.195669
1551457503.464676, 86.295236, 86.111184, 86.111184
1551457503.582547, 87.802883, 87.618831, 87.618831
1551457503.659417, 89.198405, 89.014352, 89.014352
1551457503.751385, 90.775977, 90.591925, 90.591925
1551457503.851978, 92.435114, 92.251062, 92.251062
1551457503.963851, 93.898421, 93.714369, 93.714369
1551457504.023192, 95.281250, 95.097197, 95.097197
1551457504.196553, 96.891998, 96.707945, 96.707945
1551457504.263954, 99.204995, 99.020943, 99.020943
1551457504.301466, 100.313236, 100.129184, 100.129184
1551457504.460063, 102.335793, 102.151740, 102.151740
1551457504.484511, 103.176474, 102.992421, 102.992421
1551457504.728356, 105.070405, 104.886352, 104.886352
1551457504.752313, 105.879804, 105.695751, 105.695751
1551457504.770867, 106.791886, 106.607834, 106.607834
1551457504.835175, 107.545316, 107.361264, 107.361264
1551457504.936782, 109.262515, 109.078462, 109.078462
1551457505.027626, 110.861524, 110.677471, 110.677471
1551457505.183262, 112.601519, 112.417467, 112.417467
1551457505.214342, 114.483053, 114.299000, 114.299000
1551457505.354141, 116.024492, 115.840440, 115.840440
1551457505.400492, 118.035648, 117.851596, 117.851596
1551457505.491805, 119.381961, 119.197909, 119.197909
1551457505.582378, 120.485227, 120.301175, 120.301175
1551457505.677657, 121.980620, 121.796567, 121.796567
1551457505.776035, 123.401389, 123.217337, 123.217337
1551457505.883103, 124.995648, 124.811596, 124.811596
1551457505.972404, 126.519835, 126.335783, 126.335783
1551457506.052310, 128.090675, 127.906623, 127.906623
1551457506.147908, 130.220969, 130.036917, 130.036917
1551457506.228436, 131.769221, 131.585169, 131.585169
1551457506.309897, 133.298850, 133.114798, 133.114798
1551457506.402587, 134.514302, 134.330249, 134.330249
1551457506.618861, 135.700639, 135.516586, 135.516586
1551457506.649314, 136.703733, 136.519681, 136.519681
1551457506.719297, 137.965812, 137.781760, 137.781760
1551457506.859435, 138.992090, 138.808037, 138.808037
1551457506.980021, 140.532857, 140.348805, 140.348805
1551457507.068200, 142.305448, 142.121396, 142.121396
1551457507.164088, 144.389986, 144.205933, 144.205933
1551457507.256589, 146.467803, 146.283751, 146.283751
1551457507.347918, 148.510987, 148.326935, 148.326935
1551457507.484665, 150.165742, 149.981690, 149.981690
1551457507.564479, 151.892192, 151.708140, 151.708140
1551457507.672772, 153.458358, 153.274306, 153.274306
1551457507.768630, 154.454519, 154.270467, 154.270467
1551457507.846261, 155.766861, 155.582809, 155.582809
1551457507.937226, 157.475576, 157.291524, 157.291524
1551457508.045940, 158.828411, 158.644359, 158.644359
1551457508.142900, 160.639144, 160.455091, 160.455091
1551457508.236512, 162.169648, 161.985596, 161.985596
1551457508.351569, 164.525637, 164.341584, 164.341584
1551457508.412369, 166.060653, 165.876600, 165.876600
1551457508.496634, 167.938585, 167.754533, 167.754533
1551457508.582777, 169.221829, 169.037777, 169.037777
1551457508.674580, 171.355518, 171.171465, 171.171465
1551457508.746017, 172.267529, 172.083476, 172.083476
1551457508.979739, 174.450023, 174.265970, 174.265970
1551457509.001030, 174.767152, 174.583099, 174.583099
1551457509.043547, 175.077442, 174.893389, 174.893389
1551457509.129522, 175.373506, 175.189453, 175.189453
1551457509.221215, 175.681736, 175.497683, 175.497683
1551457509.311351, 175.996310, 175.812258, 175.812258
1551457509.411655, 176.506054, 176.322002, 176.322002
1551457509.501625, 177.343228, 177.159176, 177.159176
1551457509.577421, 178.066781, 177.882729, 177.882729
1551457509.658645, 178.800336, 178.616283, 178.616283
1551457509.760715, 179.720310, 179.536258, 179.536258
1551457509.891869, 181.166206, 180.982154, 180.982154
1551457510.068477, 182.093989, 181.909937, 181.909937
1551457510.130156, 182.093991, 181.909938, 181.909938
1551457510.163311, 182.093991, 181.909938, 181.909938
1551457510.220010, 182.093991, 181.909938, 181.909938
1551457510.297885, 182.128904, 181.944852, 181.944852
1551457510.388132, 182.252747, 182.068695, 182.068695
1551457510.467007, 182.433018, 182.248966, 182.248966
1551457510.553244, 182.885181, 182.701129, 182.701129
1551457510.649932, 183.658594, 183.474542, 183.474542
1551457510.741055, 184.161234, 183.977182, 183.977182
1551457510.824461, 184.746919, 184.562867, 184.562867
1551457510.912908, 185.368164, 185.184111, 185.184111
1551457511.004259, 186.264131, 186.080079, 186.080079
1551457511.113048, 187.813069, 187.629017, 187.629017
1551457511.279738, 188.383958, 188.199905, 188.199905
1551457511.323233, 188.383958, 188.199905, 188.199905
1551457511.410647, 188.383958, 188.199905, 188.199905
1551457511.474451, 188.383958, 188.199905, 188.199905
1551457511.572414, 188.383958, 188.199905, 188.199905
1551457511.649422, 188.486164, 188.302111, 188.302111
1551457511.728162, 188.644575, 188.460523, 188.460523
1551457511.872910, 189.074538, 188.890486, 188.890486
1551457512.018104, 189.760911, 189.576859, 189.576859
1551457512.049773, 190.287517, 190.103464, 190.103464
1551457512.113277, 190.878190, 190.694137, 190.694137
1551457512.223743, 191.477450, 191.293397, 191.293397
1551457512.470074, 192.262411, 192.078359, 192.078359
1551457512.505419, 193.147855, 192.963803, 192.963803
1551457512.600825, 193.181499, 192.997447, 192.997447
1551457512.682267, 193.629691, 193.445639, 193.445639
1551457512.766598, 194.164856, 193.980804, 193.980804
1551457512.857042, 194.469735, 194.285682, 194.285682
1551457513.021835, 194.791638, 194.607586, 194.607586
1551457513.173672, 195.487632, 195.303579, 195.303579
1551457513.247690, 196.212870, 196.028818, 196.028818
1551457513.272676, 196.799999, 196.615946, 196.615946
1551457513.389495, 197.385319, 197.201267, 197.201267
1551457513.461611, 197.993575, 197.809523, 197.809523
1551457513.550593, 198.825155, 198.641103, 198.641103
1551457513.651794, 199.823460, 199.639407, 199.639407
1551457513.774457, 199.881069, 199.697017, 199.697017
1551457513.839474, 200.319553, 200.135500, 200.135500
1551457513.968970, 200.604810, 200.420757, 200.420757
1551457514.056768, 200.811091, 200.627039, 200.627039
1551457514.154980, 201.132837, 200.948785, 200.948785
1551457514.240552, 201.513144, 201.329092, 201.329092
1551457514.334429, 202.302100, 202.118048, 202.118048
1551457514.411958, 202.981962, 202.797910, 202.797910
1551457514.492804, 203.553726, 203.369674, 203.369674
1551457514.621463, 204.200661, 204.016609, 204.016609
1551457514.689458, 205.021395, 204.837343, 204.837343
1551457514.780878, 205.658701, 205.474648, 205.474648
1551457514.892827, 205.925938, 205.741886, 205.741886
1551457514.968739, 206.115662, 205.931610, 205.931610
1551457515.056801, 206.527583, 206.343531, 206.343531
1551457515.179341, 206.950937, 206.766885, 206.766885
1551457515.246082, 207.356992, 207.172940, 207.172940
1551457515.349046, 207.700938, 207.516886, 207.516886
1551457515.468192, 208.194458, 208.010405, 208.010405
1551457515.552432, 208.738926, 208.554873, 208.554873
1551457515.652549, 209.338034, 209.153982, 209.153982
1551457515.744009, 209.916304, 209.732252, 209.732252
1551457515.869802, 210.514444, 210.330392, 210.330392
1551457515.945680, 211.313511, 211.129459, 211.129459
1551457516.053857, 211.773824, 211.589772, 211.589772
1551457516.131314, 212.238793, 212.054740, 212.054740
1551457516.220971, 212.794665, 212.610613, 212.610613
1551457516.311445, 213.265137, 213.081085, 213.081085
1551457516.407196, 213.678275, 213.494223, 213.494223
1551457516.498797, 214.106078, 213.922026, 213.922026
1551457516.606397, 214.677921, 214.493868, 214.493868
1551457516.659027, 215.176648, 214.992595, 214.992595
1551457516.747224, 215.741457, 215.557405, 215.557405
1551457516.869383, 216.369230, 216.185178, 216.185178
1551457516.940404, 216.501621, 216.317569, 216.317569
1551457517.034787, 216.896257, 216.712204, 216.712204
1551457517.120948, 217.281641, 217.097589, 217.097589
1551457517.203757, 218.194670, 218.010618, 218.010618
1551457517.333943, 219.278171, 219.094119, 219.094119
1551457517.410202, 220.342490, 220.158438, 220.158438
1551457517.517997, 221.417528, 221.233476, 221.233476
1551457517.600465, 222.411447, 222.227395, 222.227395
1551457517.701500, 223.365910, 223.181857, 223.181857
1551457517.788339, 224.488365, 224.304312, 224.304312
1551457517.869730, 226.112675, 225.928622, 225.928622
1551457517.962275, 227.613486, 227.429433, 227.429433
1551457518.043887, 229.278569, 229.094517, 229.094517
1551457518.145010, 231.165120, 230.981068, 230.981068
1551457518.236755, 232.819580, 232.635528, 232.635528
1551457518.334905, 234.278640, 234.094588, 234.094588
1551457518.406019, 235.604324, 235.420272, 235.420272
1551457518.497807, 237.072053, 236.888001, 236.888001
1551457518.586791, 238.536039, 238.351986, 238.351986
1551457518.704807, 239.958420, 239.774367, 239.774367
1551457518.775428, 241.331263, 241.147211, 241.147211
1551457518.866715, 242.825383, 242.641331, 242.641331
1551457518.955277, 244.166786, 243.982733, 243.982733
1551457519.049751, 245.553098, 245.369046, 245.369046
1551457519.139253, 247.017870, 246.833818, 246.833818
1551457519.252145, 248.299968, 248.115916, 248.115916
1551457519.330666, 249.557996, 249.373944, 249.373944
1551457519.423662, 251.159544, 250.975492, 250.975492
1551457519.511544, 252.705625, 252.521573, 252.521573
1551457519.610595, 254.206155, 254.022102, 254.022102
1551457519.693986, 255.554343, 255.370290, 255.370290
1551457519.768888, 257.211099, 257.027046, 257.027046
1551457519.891208, 259.147917, 258.963865, 258.963865
1551457519.936965, 260.251815, 260.067762, 260.067762
1551457520.026803, 261.453395, 261.269343, 261.269343
1551457520.138348, 262.561169, 262.377116, 262.377116
1551457520.218007, 263.694335, 263.510283, 263.510283
1551457520.307276, 264.731764, 264.547712, 264.547712
1551457520.403735, 266.250398, 266.066346, 266.066346
1551457520.508996, 267.660721, 267.476668, 267.476668
1551457520.599287, 269.121294, 268.937242, 268.937242
1551457520.675259, 270.675459, 270.491407, 270.491407
1551457520.770956, 272.085577, 271.901525, 271.901525
1551457520.877091, 273.485898, 273.301846, 273.301846
1551457520.956580, 274.815500, 274.631448, 274.631448
1551457521.039545, 276.038422, 275.854370, 275.854370
1551457521.138349, 277.412593, 277.228541, 277.228541
1551457521.216149, 278.630733, 278.446680, 278.446680
1551457521.295782, 279.977010, 279.792958, 279.792958
1551457521.380522, 281.371955, 281.187902, 281.187902
1551457521.479316, 282.704962, 282.520910, 282.520910
1551457521.567365, 284.070295, 283.886243, 283.886243
1551457521.666865, 285.223139, 285.039086, 285.039086
1551457521.743620, 286.528039, 286.343987, 286.343987
1551457521.840635, 287.737492, 287.553440, 287.553440
1551457521.925721, 288.875868, 288.691816, 288.691816
1551457522.020042, 290.269390, 290.085337, 290.085337
1551457522.108998, 291.467906, 291.283854, 291.283854
1551457522.198876, 292.810388, 292.626335, 292.626335
1551457522.276259, 294.076983, 293.892931, 293.892931
1551457522.410764, 295.412631, 295.228579, 295.228579
1551457522.470640, 296.431677, 296.247624, 296.247624
1551457522.571701, 297.719682, 297.535630, 297.535630
1551457522.655836, 299.091058, 298.907006, 298.907006
1551457522.725582, 300.472802, 300.288750, 300.288750
1551457522.844871, 301.610356, 301.426303, 301.426303
1551457522.914617, 302.839014, 302.654961, 302.654961
1551457523.014133, 303.907709, 303.723656, 303.723656
1551457523.125908, 305.058758, 304.874706, 304.874706
1551457523.215328, 305.943890, 305.759837, 305.759837
1551457523.298314, 307.021769, 306.837717, 306.837717
1551457523.396109, 308.063677, 307.879624, 307.879624
1551457523.488083, 309.191545, 309.007493, 309.007493
1551457523.582764, 310.291369, 310.107317, 310.107317
1551457523.691481, 311.490590, 311.306537, 311.306537
1551457523.782532, 312.665074, 312.481022, 312.481022
1551457523.876425, 313.693567, 313.509515, 313.509515
1551457523.971167, 314.505930, 314.321878, 314.321878
