time,est_amp,est_freq,est_phase
1551530485.579571, 31.714396, 0.044990, 0.049116
1551530485.646554, 54.520442, 0.044689, 1.010368
1551530485.724650, 40.003020, 0.039033, 3.739633
1551530485.902192, 43.818663, 0.026759, 0.000000
1551530485.957936, 204.902834, 0.009518, 1.570796
1551530486.010247, 230.819298, 0.010816, 2.602062
1551530486.054988, 212.790345, 0.010506, 3.061840
1551530486.146416, 174.525109, 0.015745, 3.149079
1551530486.235991, 161.616731, 0.015726, 3.782193
1551530486.396189, 103.468202, 0.020859, 3.942853
1551530486.412124, 76.918129, 0.025059, 4.291736
1551530486.528663, 82.957120, 0.023947, 5.602622
1551530486.606669, 84.289493, 0.022663, 7.088658
1551530486.744275, 117.787867, 0.023258, 8.182931
1551530486.891825, 162.964921, 0.022617, 9.257066
1551530486.913234, 197.956790, 0.018272, 11.528297
1551530486.947050, 255.774111, 0.021065, 11.884358
1551530487.033171, 275.525351, 0.021878, 12.714207
1551530487.120413, 288.670089, 0.020743, 14.092710
1551530487.187802, 320.102863, 0.021331, 14.998689
1551530487.283026, 339.163406, 0.021307, 16.010361
1551530487.367312, 350.524008, 0.020230, 17.251222
1551530487.458779, 353.280004, 0.020168, 18.275618
1551530487.579838, 355.482785, 0.019078, 19.544097
1551530487.629285, 368.767313, 0.018244, 20.626884
1551530487.747185, 362.635115, 0.016964, 21.666203
1551530487.823677, 348.021628, 0.014635, 22.965287
1551530487.917224, 375.324194, 0.014325, 23.781954
1551530488.007388, 373.406276, 0.014083, 24.555502
1551530488.095445, 367.790219, 0.013312, 25.438147
1551530488.201082, 371.956100, 0.014384, 25.940236
1551530488.278325, 399.819785, 0.015754, 26.435529
1551530488.367405, 495.222329, 0.015368, 27.271698
1551530488.448961, 559.396611, 0.015216, 27.946841
1551530488.544489, 554.467501, 0.013851, 28.987162
1551530488.611252, 615.276729, 0.012719, 29.976472
1551530488.716276, 662.218459, 0.012978, 30.545720
1551530488.793499, 657.319357, 0.013151, 31.154810
1551530488.907054, 649.589059, 0.012891, 31.881462
1551530489.005080, 652.417554, 0.013919, 32.368730
1551530489.097278, 644.362040, 0.014347, 32.992301
1551530489.184881, 619.468737, 0.014359, 33.705560
1551530489.277630, 609.302228, 0.015046, 34.323187
1551530489.353484, 605.777935, 0.014926, 35.044364
1551530489.443950, 583.575663, 0.014259, 35.855337
1551530489.535118, 555.420569, 0.014064, 36.586808
1551530489.613913, 525.187253, 0.013408, 37.446734
1551530489.685901, 527.393035, 0.011712, 38.451016
1551530489.767470, 524.756215, 0.012239, 38.968930
1551530489.869120, 523.405253, 0.012357, 39.565472
1551530489.946564, 526.173530, 0.012435, 40.162477
1551530490.039065, 508.176777, 0.012570, 40.752931
1551530490.116442, 495.596894, 0.012999, 41.334041
1551530490.206993, 486.662666, 0.012405, 42.020382
1551530490.327936, 468.929860, 0.011375, 42.739420
1551530490.398775, 418.466058, 0.010155, 43.481652
1551530490.519417, 399.802846, 0.009357, 44.198471
1551530490.609917, 406.368549, 0.008037, 45.003726
1551530490.700966, 385.953668, 0.008193, 45.362550
1551530490.855201, 341.406997, 0.009950, 45.485619
1551530490.895524, 342.221870, 0.009642, 46.015230
1551530490.974377, 344.134576, 0.009729, 46.485974
1551530491.060508, 346.220869, 0.009796, 46.962944
1551530491.141385, 341.095515, 0.009286, 47.585516
1551530491.245112, 331.225970, 0.009493, 47.993012
1551530491.387159, 310.462627, 0.011200, 48.156401
1551530491.469666, 303.396781, 0.012206, 48.565549
1551530491.533287, 312.741469, 0.012785, 49.119152
1551530491.636738, 318.575022, 0.012964, 49.723361
1551530491.731270, 312.249277, 0.013712, 50.237836
1551530491.834067, 315.717995, 0.014801, 50.701040
1551530491.902360, 310.621430, 0.014886, 51.387558
1551530491.992920, 320.046245, 0.014849, 52.143733
1551530492.071089, 337.552720, 0.014424, 52.942865
1551530492.158974, 337.018365, 0.013822, 53.791189
1551530492.241339, 341.626473, 0.013696, 54.539111
1551530492.347804, 373.970379, 0.014280, 55.169144
1551530492.445853, 391.884516, 0.014681, 55.795140
1551530492.572745, 397.354567, 0.016617, 56.246034
1551530492.621509, 420.267969, 0.018018, 56.788981
1551530492.721712, 436.211211, 0.018531, 57.546439
1551530492.790711, 467.969664, 0.017588, 58.594263
1551530492.882712, 480.034086, 0.017648, 59.418487
1551530492.972018, 499.118132, 0.017059, 60.488961
1551530493.048016, 535.166551, 0.016504, 61.467008
1551530493.131174, 542.028597, 0.016794, 62.241349
1551530493.210511, 543.937462, 0.016862, 63.040686
1551530493.289226, 540.371452, 0.016828, 63.885462
1551530493.391460, 527.604909, 0.017170, 64.684848
1551530493.472877, 529.395950, 0.017816, 65.486371
1551530493.559119, 570.252209, 0.018634, 66.253237
1551530493.664559, 548.116663, 0.020070, 66.885976
1551530493.786152, 549.471942, 0.021347, 67.705990
1551530493.872528, 509.880904, 0.022010, 68.627358
1551530493.947561, 515.537428, 0.024683, 69.309744
1551530494.025654, 478.354643, 0.025541, 70.336545
1551530494.127403, 472.521056, 0.025561, 71.598866
1551530494.230774, 446.571726, 0.024606, 72.959464
1551530494.310006, 381.482537, 0.025017, 74.100865
1551530494.386175, 341.713670, 0.022487, 75.898403
1551530494.461509, 347.827055, 0.021934, 77.120333
1551530494.549444, 343.064397, 0.022191, 78.165324
1551530494.644899, 341.382290, 0.022500, 79.247392
1551530494.733166, 326.805327, 0.022824, 80.309986
1551530494.838225, 319.013108, 0.023510, 81.355769
1551530494.907067, 319.185671, 0.024010, 82.428316
1551530495.020130, 305.854875, 0.024392, 83.550769
1551530495.090155, 313.489541, 0.025669, 84.585344
1551530495.229891, 307.952447, 0.026215, 85.741399
1551530495.285864, 300.625016, 0.026455, 87.012063
1551530495.376385, 312.385465, 0.026873, 88.259234
1551530495.475934, 315.659126, 0.027113, 89.542289
1551530495.571540, 328.096618, 0.027544, 90.810591
1551530495.661594, 331.974810, 0.027351, 92.242400
1551530495.757339, 332.690520, 0.026797, 93.676495
1551530495.939884, 345.381522, 0.026996, 94.986080
1551530495.956628, 348.771293, 0.027580, 96.276681
1551530496.028421, 359.078365, 0.027724, 97.614958
1551530496.111595, 355.701612, 0.027787, 98.994359
1551530496.214926, 375.436343, 0.028358, 100.295373
1551530496.310448, 374.741382, 0.028533, 101.644473
1551530496.389846, 372.443681, 0.028146, 103.084797
1551530496.494643, 348.538346, 0.028137, 104.567864
1551530496.574793, 336.152714, 0.028049, 105.990136
1551530496.686144, 314.441765, 0.028717, 107.284683
1551530496.762856, 307.534733, 0.029995, 108.576057
1551530496.866662, 310.712935, 0.030012, 110.066204
1551530496.949433, 279.743077, 0.030579, 111.329863
1551530497.040455, 287.531766, 0.030202, 112.929185
1551530497.144454, 298.330337, 0.029950, 114.545031
1551530497.247116, 326.017302, 0.030038, 115.987708
1551530497.290976, 348.149959, 0.027644, 117.920335
1551530497.384956, 352.665502, 0.027334, 119.330991
1551530497.472746, 345.266471, 0.027982, 120.633637
1551530497.551690, 372.735515, 0.029076, 121.899886
1551530497.649836, 381.214556, 0.028657, 123.439295
1551530497.724293, 378.685921, 0.028176, 124.918186
1551530497.808967, 390.145036, 0.029044, 126.099286
1551530497.896353, 385.858843, 0.028996, 127.534831
1551530497.994622, 371.566561, 0.028498, 129.121898
1551530498.141610, 387.520212, 0.027987, 130.704527
1551530498.158578, 394.626275, 0.028124, 132.079096
1551530498.241274, 376.584333, 0.029272, 133.235585
1551530498.336656, 362.369654, 0.029268, 134.676381
1551530498.438741, 351.183001, 0.029933, 136.080215
1551530498.514473, 341.265481, 0.030065, 137.565118
1551530498.597962, 343.224358, 0.029720, 139.091034
1551530498.685430, 327.981746, 0.029306, 140.605425
1551530498.773796, 322.640357, 0.029392, 142.073704
1551530498.874008, 301.672708, 0.029025, 143.587462
1551530498.964688, 304.279535, 0.028292, 145.231674
1551530499.047224, 315.097327, 0.028727, 146.623306
1551530499.157307, 295.542846, 0.029782, 147.883063
1551530499.233449, 282.993285, 0.031241, 149.075343
1551530499.313124, 284.066937, 0.031692, 150.551168
1551530499.397807, 304.059189, 0.032405, 152.006694
1551530499.503742, 393.548206, 0.030631, 153.778208
1551530499.568028, 440.745771, 0.026439, 155.969570
1551530499.659893, 450.096517, 0.019834, 158.940961
1551530499.737941, 538.162372, 0.021129, 159.619966
1551530499.849027, 646.853661, 0.015897, 161.961848
1551530499.917197, 703.748851, 0.018761, 162.312776
1551530499.998405, 713.401107, 0.019175, 163.116514
1551530500.119669, 616.671690, 0.023472, 163.490286
1551530500.209540, 568.173119, 0.026001, 164.132687
1551530500.281509, 501.540229, 0.029285, 165.005578
1551530500.379499, 490.544455, 0.030181, 166.296966
1551530500.452868, 453.609775, 0.031650, 167.408416
1551530500.558537, 367.044061, 0.031393, 169.021022
1551530500.650171, 371.418300, 0.030351, 170.801517
1551530500.751680, 352.213905, 0.030477, 172.308168
1551530500.802041, 353.319543, 0.030375, 173.911200
1551530500.910845, 338.817038, 0.030619, 175.442707
1551530500.986667, 350.170063, 0.033863, 176.421172
1551530501.098154, 367.155599, 0.034086, 178.028289
1551530501.173633, 392.422655, 0.034975, 179.520751
1551530501.259706, 404.443757, 0.035188, 181.236223
1551530501.404675, 402.897715, 0.035513, 182.917455
1551530501.477863, 439.341773, 0.036329, 184.578057
1551530501.559756, 435.605485, 0.037207, 186.304784
1551530501.726093, 427.630783, 0.037647, 188.086829
1551530501.767025, 421.808996, 0.039022, 189.651334
1551530501.860305, 434.946315, 0.039072, 191.571311
1551530501.939240, 423.865774, 0.039166, 193.498138
1551530502.068540, 408.517138, 0.038200, 195.601324
1551530502.134049, 398.086424, 0.037169, 197.664128
1551530502.220781, 402.643105, 0.036512, 199.693141
1551530502.348843, 379.194580, 0.036592, 201.525640
1551530502.399843, 390.582988, 0.036601, 203.346031
1551530502.508757, 392.701536, 0.036556, 205.208191
1551530502.588430, 368.618435, 0.036835, 207.007458
1551530502.668406, 350.859274, 0.038221, 208.559479
1551530502.750543, 358.052082, 0.038644, 210.406357
1551530502.850094, 354.620726, 0.038691, 212.362907
1551530502.983728, 353.298728, 0.039855, 214.098369
1551530503.102065, 359.839735, 0.040978, 215.914368
1551530503.198093, 355.318395, 0.041981, 217.774293
1551530503.310275, 350.248886, 0.042355, 219.800533
1551530503.404443, 362.869320, 0.042796, 221.798796
1551530503.484224, 370.790146, 0.042680, 223.941514
1551530503.582960, 358.693199, 0.040815, 226.305849
1551530503.661462, 375.838784, 0.039679, 228.540537
1551530503.746728, 386.846239, 0.037762, 230.912075
1551530503.857202, 370.464186, 0.036869, 233.006267
1551530503.940740, 396.693223, 0.037129, 234.845522
1551530504.095668, 389.310357, 0.037617, 236.672481
1551530504.124512, 393.768853, 0.038102, 238.447588
1551530504.230751, 384.543419, 0.037928, 240.280981
1551530504.290115, 396.908715, 0.037661, 242.228145
1551530504.383525, 393.877273, 0.037331, 244.171566
1551530504.470158, 405.458176, 0.036238, 246.239237
1551530504.555333, 398.414057, 0.035161, 248.222653
1551530504.633103, 406.736202, 0.034519, 250.129422
1551530504.739899, 400.907125, 0.034968, 251.786786
1551530504.887816, 395.006841, 0.035618, 253.448675
1551530504.929722, 413.267638, 0.035615, 255.265252
