time,phase_from_reg,phase_for_plbck,plbck_pos
1551452739.872834, 0.048996, 0.000000, 0.000000
1551452739.946138, 0.828155, 0.000000, 0.000000
1551452740.024878, 2.634877, 0.000000, 0.000000
1551452740.107035, 3.315579, 0.000000, 0.000000
1551452740.176056, 3.141593, 0.000000, 0.000000
1551452740.306813, 5.851409, 0.000000, 0.000000
1551452740.410090, 8.117545, 0.000000, 0.000000
1551452740.492586, 8.704564, 0.000000, 0.000000
1551452740.540785, 9.623784, 0.000000, 0.000000
1551452740.703760, 10.545567, 0.000000, 0.000000
1551452740.779798, 13.109453, 0.000000, 0.000000
1551452740.828457, 14.835042, 0.000000, 0.000000
1551452740.912270, 15.738036, 0.000000, 0.000000
1551452741.101041, 15.796389, 0.000000, 0.000000
1551452741.217195, 16.853730, 0.000000, 0.000000
1551452741.247495, 19.227684, 0.000000, 0.000000
1551452741.330034, 19.227684, 0.000000, 0.000000
1551452741.823720, 19.227684, 0.000000, 0.000000
1551452741.979001, 19.773219, 0.000000, 0.000000
1551452742.221653, 21.802153, 0.000000, 0.000000
1551452742.276292, 10.995574, 0.000000, 0.000000
1551452742.415686, 11.091595, 0.000000, 0.000000
1551452742.466886, 11.812945, 0.000000, 0.000000
1551452742.490849, 11.812945, 0.000000, 0.000000
1551452742.551269, 12.493697, 0.000000, 0.000000
1551452742.638915, 13.048937, 0.000000, 0.000000
1551452742.710330, 13.317971, 0.000000, 0.000000
1551452742.837002, 14.204050, 0.000000, 0.000000
1551452742.933797, 15.681162, 0.000000, 0.000000
1551452742.996822, 17.064432, 1.383270, 1.383270
1551452743.071804, 17.278760, 1.597598, 1.597598
1551452743.297191, 17.684847, 2.003685, 2.003685
1551452743.317164, 21.991149, 6.309987, 6.309987
1551452743.358363, 23.738491, 8.057329, 8.057329
1551452743.464897, 25.027096, 9.345933, 9.345933
1551452743.584827, 26.242999, 10.561837, 10.561837
1551452743.619891, 27.688855, 12.007693, 12.007693
1551452743.722116, 29.489020, 13.807858, 13.807858
1551452743.960560, 29.845130, 14.163968, 14.163968
1551452744.004442, 30.384771, 14.703609, 14.703609
1551452744.089226, 33.245218, 17.564056, 17.564056
1551452744.191117, 34.742660, 19.061498, 19.061498
1551452744.243297, 35.354710, 19.673547, 19.673547
1551452744.320928, 37.084816, 21.403654, 21.403654
1551452744.433249, 37.790482, 22.109320, 22.109320
1551452744.521308, 40.210396, 24.529234, 24.529234
1551452744.635621, 37.699112, 22.017950, 24.529234
1551452744.753623, 37.699112, 22.017950, 24.529234
1551452744.820368, 37.699112, 22.017950, 24.529234
1551452745.038396, 38.725333, 23.044171, 24.529234
1551452745.096070, 41.431437, 25.750275, 25.750275
1551452745.187025, 40.840704, 25.159542, 25.750275
1551452745.268828, 40.840704, 25.159542, 25.750275
1551452745.492463, 41.199724, 25.518562, 25.750275
1551452745.663732, 43.550043, 27.868881, 27.868881
