0.000000000000000000e+00,3.200000000000000000e+01
4.909907536017265976e-03,3.200000000000000000e+01
9.819815072034531953e-03,3.200000000000000000e+01
1.472972260805179706e-02,3.200000000000000000e+01
1.963963014406906391e-02,3.200000000000000000e+01
2.454953768008633075e-02,3.200000000000000000e+01
2.945944521610359412e-02,3.200000000000000000e+01
3.436935275212086444e-02,3.200000000000000000e+01
3.927926028813812781e-02,3.200000000000000000e+01
4.418916782415539118e-02,3.200000000000000000e+01
4.909907536017266150e-02,3.200000000000000000e+01
5.400898289618992487e-02,3.200000000000000000e+01
5.891889043220718825e-02,3.200000000000000000e+01
6.382879796822445162e-02,3.200000000000000000e+01
6.873870550424172887e-02,3.200000000000000000e+01
7.364861304025899225e-02,3.200000000000000000e+01
7.855852057627625562e-02,3.200000000000000000e+01
8.346842811229351899e-02,3.200000000000000000e+01
8.837833564831078237e-02,3.200000000000000000e+01
9.328824318432804574e-02,3.200000000000000000e+01
9.819815072034532299e-02,3.200000000000000000e+01
1.031080582563625864e-01,3.200000000000000000e+01
1.080179657923798497e-01,3.200000000000000000e+01
1.129278733283971131e-01,3.200000000000000000e+01
1.178377808644143765e-01,3.200000000000000000e+01
1.227476884004316537e-01,3.200000000000000000e+01
1.276575959364489032e-01,3.200000000000000000e+01
1.325675034724661805e-01,3.200000000000000000e+01
1.374774110084834577e-01,3.200000000000000000e+01
1.423873185445007072e-01,3.200000000000000000e+01
1.472972260805179845e-01,3.200000000000000000e+01
1.522071336165352340e-01,3.200000000000000000e+01
1.571170411525525112e-01,3.200000000000000000e+01
1.620269486885697885e-01,3.200000000000000000e+01
1.669368562245870380e-01,3.200000000000000000e+01
1.718467637606043152e-01,3.200000000000000000e+01
1.767566712966215647e-01,3.200000000000000000e+01
1.816665788326388420e-01,3.200000000000000000e+01
1.865764863686560915e-01,3.200000000000000000e+01
1.914863939046733687e-01,3.200000000000000000e+01
1.963963014406906460e-01,3.200000000000000000e+01
2.013062089767078955e-01,3.300000000000000000e+01
2.062161165127251727e-01,3.300000000000000000e+01
