time, phase
1552945810.357659, 0
1552945810.782856, 0
1552945811.301256, 0
1552945811.887576, 0
1552945812.339727, 0
1552945812.849999, 0
1552945813.341214, 0
1552945813.982898, 0
1552945814.778512, 0
1552945815.569024, 0
1552945816.107559, 0
1552945816.655876, 0
1552945817.132900, 0
1552945817.664062, 0
1552945818.113584, 0
1552945818.593133, 0
1552945819.075770, 0
1552945819.656709, 0
1552945820.327825, 0
1552945821.032807, 0
1552945821.634409, 0
1552945822.098644, 0
1552945822.576575, 0
1552945823.090813, 0
1552945823.930100, 0
1552945827.285440, 0
1552945828.204084, 0
1552945828.904808, 0
1552945829.439408, 0
1552945829.920436, 0
1552945830.432752, 0
1552945830.917928, 0
1552945831.375607, 0
1552945831.783015, 0
1552945832.309529, 0
1552945832.989513, 0
1552945833.636304, 0
1552945834.477478, 0
1552945835.772865, 0
1552945838.890903, 0
1552945839.417834, 0
1552945839.873914, 0
1552945840.284779, 0
1552945840.712714, 0
1552945841.131366, 0
1552945841.547667, 0
1552945841.975817, 0
1552945842.479643, 0
1552945843.088808, 0
1552945843.742047, 0
1552945844.378007, 0
1552945844.719770, 0
1552945845.089514, 0
1552945845.477185, 0
1552945845.915901, 0
1552945846.318578, 0
1552945846.684712, 0
1552945847.155520, 0
1552945847.576625, 0
1552945848.081386, 0
1552945848.610285, 0
1552945849.245958, 0
1552945850.054561, 0
1552945854.024137, 0
1552945854.492488, 0
1552945854.710640, 0
1552945854.904133, 0
1552945855.078553, 0
1552945855.253291, 0
1552945855.458293, 0
1552945855.641849, 0
1552945855.770640, 0
1552945856.135107, 0
1552945856.604759, 0
1552945857.103099, 0
1552945857.517399, 0
1552945857.898964, 0
1552945858.265786, 0
1552945858.615897, 0
1552945858.884407, 0
1552945859.202415, 0
1552945859.588968, 0
1552945860.191328, 0
1552945860.678502, 0
1552945861.045795, 0
1552945861.436452, 0
1552945861.859665, 0
1552945862.272191, 0
1552945862.663759, 0
1552945863.035816, 0
1552945863.493294, 0
1552945864.055389, 0
1552945864.599103, 0
1552945865.023003, 0
1552945865.487645, 0
1552945865.887789, 0
1552945866.372348, 0
1552945866.846244, 0
1552945867.283549, 0
1552945867.617106, 0
1552945867.899950, 0
1552945868.186060, 0
1552945868.493063, 0
1552945868.724760, 0
1552945869.067849, 0
1552945869.325112, 0
1552945869.617341, 0
1552945869.936182, 0
1552945870.212889, 0
1552945870.463978, 0
1552945870.745253, 0
1552945871.053810, 0
1552945871.274652, 0
1552945871.662714, 0
1552945872.104814, 0
1552945872.582304, 0
1552945873.036319, 0
1552945873.473408, 0
1552945873.857388, 0
1552945874.273987, 0
1552945874.786768, 0
1552945875.364830, 0
1552945876.033572, 0
1552945876.476174, 0
1552945876.927633, 0
1552945877.332334, 0
1552945877.696046, 0
1552945878.055062, 0
1552945878.356780, 0
1552945878.653757, 0
1552945878.973482, 0
1552945879.294025, 0
1552945879.696032, 0
1552945880.322110, 0
1552945880.870325, 0
1552945881.440567, 0
1552945881.862264, 0
1552945882.256494, 0
1552945882.712795, 0
1552945883.191409, 0
1552945883.630919, 0
1552945884.006126, 0
1552945884.430799, 0
1552945884.913424, 0
1552945885.486286, 0
1552945886.048207, 0
1552945886.733709, 0
1552945887.213800, 0
1552945887.665994, 0
1552945888.093872, 0
1552945888.476338, 0
1552945888.890548, 0
1552945889.257984, 0
1552945889.845294, 0
1552945890.846287, 0
1552945892.279942, 0
1552945893.155084, 0
1552945893.952501, 0
1552945894.547369, 0
1552945894.997108, 0
1552945895.440368, 0
1552945895.858329, 0
1552945896.422471, 0
1552945896.965824, 0
1552945897.594576, 0
1552945898.300200, 0
1552945899.098750, 0
1552945899.865691, 0
1552945900.519319, 0
1552945900.940617, 0
