time, phase
1550926261.928927, 0
1550926262.005463, 1
1550926262.070108, 2
1550926262.218889, 3
1550926264.032700, 0
1550926264.188469, 1
1550926264.277179, 2
1550926264.371302, 3
1550926264.455048, 0
1550926264.553023, 1
1550926264.663403, 2
1550926264.761490, 3
1550926264.844997, 0
1550926264.924942, 1
1550926265.038102, 2
1550926265.167453, 3
1550926265.283561, 0
1550926265.393474, 1
1550926265.462141, 2
1550926265.552280, 3
1550926265.644592, 0
1550926265.721881, 1
1550926265.834305, 2
1550926265.968794, 3
1550926266.081937, 0
1550926266.201807, 1
1550926266.341087, 2
1550926266.533631, 3
1550926266.602684, 0
1550926266.708145, 1
1550926266.876758, 2
1550926267.013228, 3
1550926267.121880, 0
1550926267.245327, 1
1550926267.646084, 2
1550926267.806713, 3
1550926267.962621, 0
1550926268.109474, 1
1550926268.215529, 2
1550926268.339927, 3
1550926268.460571, 0
1550926268.616879, 1
1550926268.757154, 2
1550926268.901829, 3
1550926269.039110, 0
1550926269.156742, 1
1550926269.289760, 2
1550926269.435580, 3
1550926269.571775, 0
1550926269.701431, 1
1550926269.854130, 2
1550926269.990710, 3
1550926270.115814, 0
1550926270.262336, 1
1550926270.403625, 2
1550926270.544085, 3
1550926270.687790, 0
1550926270.911458, 1
