time, phase
1551624100.767396, 0
1551624101.249596, 0
1551624102.139769, 0
1551624102.866144, 0
1551624103.996581, 0
1551624104.758049, 0
1551624105.236368, 0
1551624106.181973, 0
1551624107.491455, 0
1551624110.048512, 0
1551624110.711281, 0
1551624111.677922, 0
1551624112.384874, 0
1551624113.415578, 0
1551624114.074036, 0
1551624115.012675, 0
1551624115.707687, 0
1551624116.641640, 0
1551624117.413086, 0
1551624118.344782, 0
1551624119.134332, 0
1551624119.483496, 0
1551624119.947103, 0
1551624120.340395, 0
1551624121.199428, 0
1551624122.053625, 0
1551624122.965610, 0
1551624123.811115, 0
1551624124.664322, 0
1551624125.552153, 0
1551624126.293041, 0
1551624127.181518, 0
1551624127.957947, 0
1551624128.838814, 0
1551624129.599772, 0
1551624130.253892, 0
1551624130.926223, 0
1551624131.581306, 0
1551624132.094831, 0
1551624132.821898, 0
1551624133.561283, 0
1551624134.525738, 0
1551624135.220613, 0
1551624136.191187, 0
1551624137.011859, 0
1551624137.872558, 0
1551624138.735566, 0
1551624139.608252, 0
1551624140.336614, 0
1551624141.325524, 0
1551624142.035063, 0
1551624142.968082, 0
1551624144.023603, 0
1551624144.915470, 0
1551624145.899477, 0
1551624146.671702, 0
1551624147.704954, 0
1551624148.439640, 0
1551624149.604452, 0
1551624150.168733, 0
1551624151.789779, 0
1551624152.686511, 0
1551624153.416822, 0
1551624154.129977, 0
1551624155.374715, 0
1551624155.941292, 0
1551624156.516651, 0
1551624157.021160, 0
1551624157.549246, 0
1551624158.191574, 0
1551624158.991597, 0
1551624159.679811, 0
1551624160.601640, 0
1551624161.406109, 0
1551624162.288915, 0
1551624162.945778, 0
1551624163.804352, 0
1551624164.512213, 0
1551624165.399878, 0
1551624166.092941, 0
1551624167.066129, 0
1551624167.873278, 0
1551624168.983526, 0
1551624169.615191, 0
1551624170.528444, 0
1551624171.181209, 0
1551624171.737881, 0
1551624172.247709, 0
1551624172.766750, 0
1551624173.378555, 0
1551624174.202109, 0
1551624174.804573, 0
1551624175.129664, 0
1551624175.649847, 0
1551624176.381971, 0
1551624177.443196, 0
1551624178.152901, 0
1551624178.675148, 0
1551624179.627972, 0
1551624180.541180, 0
1551624181.762503, 0
1551624182.664776, 0
1551624183.194733, 0
1551624183.591232, 0
1551624184.353214, 0
1551624185.111630, 0
1551624185.568581, 0
1551624186.383081, 0
1551624187.249546, 0
1551624188.517664, 0
1551624189.252065, 0
1551624190.196644, 0
1551624190.902599, 0
1551624191.853650, 0
1551624192.568302, 0
1551624193.627200, 0
1551624194.487731, 0
1551624194.965978, 0
1551624195.797729, 0
1551624196.578193, 0
1551624197.508719, 0
1551624198.341284, 0
1551624199.098020, 0
1551624199.837107, 0
1551624200.765331, 0
1551624201.983737, 0
1551624203.605589, 0
1551624204.233788, 0
1551624204.795967, 0
1551624205.378021, 0
1551624206.253465, 0
1551624207.038276, 0
1551624207.984917, 0
1551624208.895362, 0
1551624209.741775, 0
1551624211.377419, 0
1551624212.450819, 0
1551624214.045744, 0
1551624214.598195, 0
1551624215.443860, 0
1551624216.643021, 0
1551624217.655453, 0
1551624219.099175, 0
1551624220.111754, 0
1551624221.446263, 0
1551624222.036806, 0
1551624222.720792, 0
1551624223.175574, 0
1551624224.098115, 0
1551624224.944214, 0
1551624226.149263, 0
1551624226.909419, 0
1551624227.709929, 0
1551624228.652183, 0
1551624229.716492, 0
1551624230.647083, 0
1551624231.858297, 0
1551624232.568563, 0
1551624233.677782, 0
1551624234.598728, 0
1551624235.421004, 0
1551624235.869408, 0
1551624236.850987, 0
1551624237.712228, 0
1551624238.284719, 0
1551624238.628774, 0
1551624238.961940, 0
1551624239.463116, 0
