time, phase
1551624617.426079, 0
1551624618.606338, 0
1551624620.074687, 0
1551624621.533768, 0
1551624622.790152, 0
1551624623.625778, 0
1551624624.824379, 0
1551624626.260427, 0
1551624627.463729, 0
1551624628.775256, 0
1551624630.131832, 0
1551624631.252560, 0
1551624632.174644, 0
1551624633.343697, 0
1551624634.098206, 0
1551624635.021206, 0
1551624635.743155, 0
1551624636.601123, 0
1551624637.744584, 0
1551624638.747278, 0
1551624639.664402, 0
1551624640.681105, 0
1551624641.409853, 0
1551624642.215005, 0
1551624643.018824, 0
1551624643.694658, 0
1551624644.343200, 0
1551624645.074839, 0
1551624645.729642, 0
1551624646.433771, 0
1551624647.057675, 0
1551624647.624760, 0
1551624648.236017, 0
1551624648.755804, 0
1551624649.216977, 0
1551624651.787476, 0
1551624652.540249, 0
1551624653.468847, 0
1551624654.022309, 0
1551624654.721755, 0
1551624655.365630, 0
1551624656.212997, 0
1551624657.006378, 0
1551624658.433890, 0
1551624659.387243, 0
1551624660.480535, 0
1551624661.287891, 0
1551624662.382685, 0
1551624663.835047, 0
1551624664.840854, 0
1551624666.046233, 0
1551624666.926646, 0
1551624667.998952, 0
1551624668.769061, 0
1551624670.352627, 0
1551624671.161066, 0
1551624672.262670, 0
1551624673.114692, 0
1551624673.972182, 0
1551624674.636292, 0
1551624675.405451, 0
1551624676.061977, 0
1551624676.773845, 0
1551624677.469039, 0
1551624678.018426, 0
1551624678.518354, 0
1551624679.163554, 0
1551624679.972380, 0
1551624680.560429, 0
1551624681.284333, 0
1551624681.892424, 0
1551624682.562605, 0
1551624683.381576, 0
1551624684.188188, 0
1551624684.958472, 0
1551624685.978822, 0
1551624686.944649, 0
1551624687.866259, 0
1551624688.987796, 0
1551624689.730565, 0
1551624690.812830, 0
1551624691.865838, 0
1551624693.675290, 0
1551624695.040506, 0
1551624696.080660, 0
1551624697.120974, 0
1551624697.880784, 0
1551624698.670969, 0
1551624699.312371, 0
1551624699.948538, 0
1551624700.633606, 0
1551624701.162917, 0
1551624701.918442, 0
1551624703.071918, 0
1551624704.237616, 0
1551624704.674650, 0
1551624705.851757, 0
1551624706.666512, 0
1551624707.771583, 0
1551624708.149634, 0
1551624708.661540, 0
1551624709.403460, 0
1551624710.098948, 0
1551624711.518016, 0
1551624712.914603, 0
1551624714.547897, 0
1551624715.752895, 0
1551624716.972977, 0
1551624717.716329, 0
1551624718.856179, 0
1551624720.225866, 0
1551624721.779295, 0
1551624722.598309, 0
1551624723.619848, 0
1551624724.527957, 0
1551624725.620473, 0
1551624726.558552, 0
1551624727.528258, 0
1551624728.544804, 0
1551624729.505188, 0
1551624730.736516, 0
1551624731.861762, 0
1551624733.051703, 0
1551624734.168059, 0
1551624735.264741, 0
1551624736.497601, 0
1551624737.553292, 0
1551624738.494101, 0
1551624739.648697, 0
1551624740.626177, 0
1551624741.657355, 0
1551624742.764291, 0
1551624743.776633, 0
1551624744.810345, 0
1551624745.833406, 0
1551624747.077110, 0
1551624748.911615, 0
1551624749.877254, 0
1551624750.957721, 0
1551624751.853149, 0
1551624752.881331, 0
1551624753.769843, 0
1551624754.865210, 0
1551624755.687267, 0
