time,phase_from_reg,phase_for_plbck,plbck_pos
1551380649.537404, 0.003364, 0.000000, 0.000000
1551380649.606541, 0.085857, 0.000000, 0.000000
1551380649.680253, 0.000000, 0.000000, 0.000000
1551380649.741102, 2.542251, 0.000000, 0.000000
1551380649.801660, 5.118668, 0.000000, 0.000000
1551380649.858016, 8.204574, 0.000000, 0.000000
1551380650.006372, 10.296915, 0.000000, 0.000000
1551380650.143312, 11.140350, 0.000000, 0.000000
1551380650.182502, 13.051692, 0.000000, 0.000000
1551380650.308782, 14.403042, 0.000000, 0.000000
1551380650.455011, 16.206704, 0.000000, 0.000000
1551380650.558332, 0.000000, 0.000000, 0.000000
1551380650.690084, 0.125652, 0.000000, 0.000000
1551380650.772653, 2.592651, 0.000000, 0.000000
1551380650.849376, 2.962038, 0.000000, 0.000000
1551380650.866902, 5.337315, 0.000000, 0.000000
1551380650.886879, 6.207522, 0.000000, 0.000000
1551380650.970052, 7.898166, 0.000000, 0.000000
1551380651.045774, 8.990439, 0.000000, 0.000000
1551380651.149105, 10.609458, 0.000000, 0.000000
1551380651.216778, 11.593020, 0.000000, 0.000000
1551380651.314101, 12.596127, 0.000000, 0.000000
1551380651.391911, 13.320324, 0.000000, 0.000000
1551380651.477143, 13.865215, 0.000000, 0.000000
1551380651.569404, 14.706442, 0.000000, 0.000000
1551380651.676091, 15.501569, 0.000000, 0.000000
1551380651.751389, 16.163813, 0.000000, 0.000000
1551380651.832945, 17.339614, 0.000000, 0.000000
1551380651.933709, 18.826231, 0.000000, 0.000000
1551380652.007203, 19.083629, 0.000000, 0.000000
1551380652.106588, 19.908998, 0.000000, 0.000000
1551380652.188924, 21.380691, 0.000000, 0.000000
1551380652.271433, 22.652384, 0.000000, 0.000000
1551380652.355763, 23.947475, 0.000000, 0.000000
1551380652.494573, 25.673664, 0.000000, 0.000000
1551380652.549925, 27.381546, 0.000000, 0.000000
1551380652.641506, 28.390773, 1.009228, 1.009228
1551380652.730734, 30.106291, 2.724745, 2.724745
1551380652.802319, 31.038452, 3.656906, 3.656906
1551380652.881793, 32.612953, 5.231408, 5.231408
1551380652.953316, 33.837201, 6.455656, 6.455656
1551380653.027671, 35.191450, 7.809904, 7.809904
1551380653.136904, 36.655762, 9.274216, 9.274216
1551380653.212210, 38.196858, 10.815312, 10.815312
1551380653.321046, 39.587283, 12.205738, 12.205738
1551380653.393287, 40.673558, 13.292012, 13.292012
1551380653.493202, 42.097288, 14.715742, 14.715742
1551380653.589204, 43.309953, 15.928408, 15.928408
1551380653.655825, 44.422030, 17.040484, 17.040484
1551380653.737074, 45.719044, 18.337499, 18.337499
1551380653.834733, 47.037847, 19.656301, 19.656301
1551380653.884382, 48.486219, 21.104673, 21.104673
1551380653.975392, 49.677580, 22.296034, 22.296034
1551380654.086472, 50.799708, 23.418163, 23.418163
1551380654.169061, 51.982272, 24.600726, 24.600726
1551380654.245774, 52.996214, 25.614669, 25.614669
1551380654.326278, 54.156686, 26.775140, 26.775140
1551380654.414201, 55.271099, 27.889553, 27.889553
1551380654.500927, 56.585968, 29.204422, 29.204422
1551380654.592443, 57.838641, 30.457095, 30.457095
1551380654.696875, 58.833482, 31.451936, 31.451936
1551380654.762682, 59.699573, 32.318027, 32.318027
1551380654.853050, 60.745456, 33.363910, 33.363910
1551380654.926598, 61.610109, 34.228563, 34.228563
1551380655.036149, 62.544692, 35.163146, 35.163146
1551380655.132195, 63.345738, 35.964193, 35.964193
1551380655.218780, 64.382321, 37.000775, 37.000775
1551380655.296785, 65.378328, 37.996782, 37.996782
1551380655.381678, 66.427199, 39.045654, 39.045654
1551380655.462578, 67.574818, 40.193273, 40.193273
1551380655.564650, 68.575451, 41.193905, 41.193905
