time,beats,midi_note,midi_vel
1548184083.368666, 0.037716, 46.000000, 127.000000
1548184083.370465, 0.037716, 75.000000, 127.000000
1548184086.171463, 0.288369, 75.000000, 95.000000
1548184086.171677, 0.288369, 73.000000, 95.000000
1548184086.390290, 0.494714, 46.000000, 76.000000
1548184086.399460, 0.546768, 73.000000, 76.000000
1548184086.399649, 0.546768, 54.000000, 76.000000
1548184086.399783, 0.546768, 61.000000, 76.000000
1548184086.399918, 0.546768, 66.000000, 76.000000
1548184086.400034, 0.546768, 78.000000, 76.000000
1548184086.830211, 1.021612, 54.000000, 102.000000
1548184086.831103, 1.021612, 61.000000, 102.000000
1548184086.831325, 1.021612, 66.000000, 102.000000
1548184086.831778, 1.021612, 78.000000, 102.000000
1548184086.832191, 1.021612, 45.000000, 102.000000
1548184086.832532, 1.021612, 75.000000, 102.000000
1548184087.034480, 1.287573, 75.000000, 113.000000
1548184087.034801, 1.287573, 73.000000, 113.000000
1548184087.276595, 1.498744, 45.000000, 127.000000
1548184087.276844, 1.498744, 73.000000, 127.000000
1548184087.289503, 1.551545, 52.000000, 127.000000
1548184087.289760, 1.551545, 57.000000, 127.000000
1548184087.290051, 1.551545, 61.000000, 127.000000
1548184087.290173, 1.551545, 67.000000, 127.000000
1548184087.290278, 1.551545, 79.000000, 127.000000
1548184087.683819, 1.984256, 52.000000, 127.000000
1548184087.684013, 1.984256, 57.000000, 127.000000
1548184087.684135, 1.984256, 61.000000, 127.000000
1548184087.684432, 1.984256, 67.000000, 127.000000
1548184087.684616, 1.984256, 79.000000, 127.000000
1548184087.702336, 2.040697, 75.000000, 127.000000
1548184087.904608, 2.265826, 75.000000, 127.000000
1548184087.904887, 2.265826, 73.000000, 127.000000
1548184088.163869, 2.585060, 73.000000, 127.000000
1548184088.164132, 2.585060, 85.000000, 127.000000
1548184088.346052, 2.790838, 85.000000, 127.000000
1548184088.715221, 3.054975, 44.000000, 127.000000
1548184088.715446, 3.054975, 68.000000, 127.000000
1548184089.065276, 3.258114, 68.000000, 7.000000
1548184089.065460, 3.258114, 69.000000, 7.000000
1548184090.204066, 3.487545, 44.000000, 84.000000
1548184090.213776, 3.518418, 69.000000, 84.000000
1548184090.214010, 3.518418, 56.000000, 84.000000
1548184090.214144, 3.518418, 61.000000, 84.000000
1548184090.214296, 3.518418, 64.000000, 84.000000
1548184090.214457, 3.518418, 68.000000, 84.000000
1548184090.322619, 3.573339, 68.000000, 84.000000
1548184090.322858, 3.573339, 69.000000, 84.000000
1548184090.342624, 3.628261, 69.000000, 84.000000
1548184090.342844, 3.628261, 68.000000, 84.000000
1548184090.489768, 3.764073, 68.000000, 127.000000
1548184090.490008, 3.764073, 67.000000, 127.000000
1548184090.734176, 3.998086, 56.000000, 83.000000
1548184090.734635, 3.998086, 61.000000, 83.000000
1548184090.735093, 3.998086, 64.000000, 83.000000
1548184090.735262, 3.998086, 67.000000, 83.000000
1548184090.749558, 4.024720, 54.000000, 83.000000
1548184090.750093, 4.024720, 56.000000, 83.000000
1548184090.750523, 4.024720, 60.000000, 83.000000
1548184090.750662, 4.024720, 68.000000, 83.000000
1548184091.111973, 4.259064, 68.000000, 99.000000
1548184091.112222, 4.259064, 76.000000, 99.000000
1548184091.464835, 4.486224, 54.000000, 74.000000
1548184091.465036, 4.486224, 56.000000, 74.000000
1548184091.465185, 4.486224, 60.000000, 74.000000
1548184091.475293, 4.506371, 76.000000, 74.000000
1548184091.475558, 4.506371, 37.000000, 74.000000
1548184091.475712, 4.506371, 73.000000, 74.000000
1548184091.825380, 4.752518, 73.000000, 77.000000
1548184091.826100, 4.752518, 61.000000, 77.000000
1548184092.132313, 4.980091, 37.000000, 54.000000
1548184092.143386, 5.000079, 61.000000, 54.000000
1548184092.143725, 5.000079, 56.000000, 54.000000
1548184092.144003, 5.000079, 64.000000, 54.000000
1548184092.144312, 5.000079, 73.000000, 54.000000
1548184092.872292, 5.485159, 56.000000, 43.000000
1548184092.872511, 5.485159, 64.000000, 43.000000
1548184092.883073, 5.501483, 56.000000, 43.000000
1548184092.883268, 5.501483, 64.000000, 43.000000
1548184093.698217, 5.960131, 73.000000, 28.000000
1548184093.709864, 5.980227, 56.000000, 28.000000
1548184093.710496, 5.980227, 64.000000, 28.000000
