time,phase_from_reg,phase_for_plbck,plbck_pos
1551267801.300081, 0.184266, 0.000000, 0.000000
1551267801.392478, 2.356591, 0.000000, 0.000000
1551267801.474350, 0.000000, 0.000000, 0.000000
1551267801.516564, 2.926404, 0.000000, 0.000000
1551267801.629255, 5.323616, 0.000000, 0.000000
1551267801.710136, 5.551956, 0.000000, 0.000000
1551267801.808354, 5.914993, 0.000000, 0.000000
1551267801.892964, 6.714937, 0.000000, 0.000000
1551267801.973930, 7.712973, 0.000000, 0.000000
1551267802.058698, 8.404491, 0.000000, 0.000000
1551267802.172874, 9.088460, 0.000000, 0.000000
1551267802.246489, 9.937352, 0.000000, 0.000000
1551267802.336040, 10.803141, 0.000000, 0.000000
1551267802.435505, 11.488899, 0.000000, 0.000000
1551267802.496236, 12.194774, 0.000000, 0.000000
1551267802.592990, 12.837192, 0.000000, 0.000000
1551267802.705910, 13.253420, 0.000000, 0.000000
1551267802.789799, 13.620282, 0.000000, 0.000000
1551267802.876024, 14.412088, 0.000000, 0.000000
1551267802.960948, 15.001492, 0.000000, 0.000000
1551267803.063537, 15.627062, 0.000000, 0.000000
1551267803.160280, 16.497590, 0.000000, 0.000000
1551267803.239861, 17.302362, 0.000000, 0.000000
1551267803.322690, 18.071008, 0.000000, 0.000000
1551267803.415135, 18.872487, 0.000000, 0.000000
1551267803.516941, 19.463387, 0.000000, 0.000000
1551267803.617884, 19.769206, 0.000000, 0.000000
1551267803.720984, 20.407577, 0.000000, 0.000000
1551267803.801056, 21.064525, 0.656948, 0.656948
1551267803.890503, 21.614563, 1.206986, 1.206986
1551267803.974059, 22.382227, 1.974650, 1.974650
1551267804.089405, 23.345365, 2.937788, 2.937788
1551267804.160125, 24.037459, 3.629882, 3.629882
1551267804.249045, 24.811905, 4.404328, 4.404328
1551267804.340840, 25.521163, 5.113586, 5.113586
1551267804.439037, 26.050587, 5.643010, 5.643010
1551267804.542385, 26.511540, 6.103963, 6.103963
1551267804.628108, 27.104151, 6.696575, 6.696575
1551267804.724417, 27.698558, 7.290981, 7.290981
1551267804.834676, 28.250097, 7.842520, 7.842520
1551267804.920745, 28.791520, 8.383943, 8.383943
1551267804.993420, 29.428671, 9.021094, 9.021094
1551267805.109414, 30.176741, 9.769164, 9.769164
1551267805.165410, 31.009846, 10.602269, 10.602269
1551267805.252901, 31.733317, 11.325740, 11.325740
1551267805.362354, 32.619424, 12.211847, 12.211847
1551267805.435350, 33.167832, 12.760255, 12.760255
1551267805.547563, 33.306679, 12.899102, 12.899102
1551267805.647519, 33.677512, 13.269935, 13.269935
1551267805.723624, 34.038912, 13.631335, 13.631335
1551267805.805863, 34.463884, 14.056307, 14.056307
1551267805.893079, 35.270800, 14.863223, 14.863223
1551267805.977586, 36.101923, 15.694346, 15.694346
1551267806.066476, 36.647028, 16.239451, 16.239451
1551267806.149955, 37.257796, 16.850219, 16.850219
1551267806.245622, 37.796183, 17.388606, 17.388606
1551267806.324446, 38.271440, 17.863863, 17.863863
1551267806.405472, 38.915913, 18.508336, 18.508336
1551267806.482495, 39.219313, 18.811736, 18.811736
1551267806.570619, 39.760303, 19.352726, 19.352726
1551267806.646927, 40.286196, 19.878619, 19.878619
1551267806.737692, 40.729094, 20.321517, 20.321517
1551267806.813658, 41.322554, 20.914977, 20.914977
1551267806.890108, 42.104740, 21.697163, 21.697163
1551267806.970865, 42.671694, 22.264117, 22.264117
1551267807.056148, 43.275894, 22.868317, 22.868317
1551267807.134483, 43.795139, 23.387562, 23.387562
1551267807.219405, 44.416674, 24.009097, 24.009097
1551267807.309849, 44.893369, 24.485792, 24.485792
1551267807.432937, 45.396501, 24.988924, 24.988924
1551267807.501755, 45.930632, 25.523055, 25.523055
1551267807.595753, 46.498031, 26.090454, 26.090454
1551267807.694142, 47.007526, 26.599949, 26.599949
1551267807.791194, 47.540741, 27.133164, 27.133164
1551267807.886836, 47.989948, 27.582371, 27.582371
1551267807.984006, 48.713278, 28.305702, 28.305702
1551267808.075570, 49.352313, 28.944736, 28.944736
1551267808.178043, 49.981873, 29.574296, 29.574296
1551267808.267918, 50.643475, 30.235898, 30.235898
1551267808.359662, 51.532509, 31.124932, 31.124932
1551267808.442755, 51.885233, 31.477656, 31.477656
1551267808.537887, 52.450678, 32.043101, 32.043101
1551267808.628045, 52.960973, 32.553396, 32.553396
1551267808.725029, 53.482762, 33.075186, 33.075186
1551267808.826416, 54.096840, 33.689263, 33.689263
1551267808.918938, 54.830192, 34.422615, 34.422615
1551267808.992351, 55.511855, 35.104278, 35.104278
1551267809.085357, 56.303196, 35.895619, 35.895619
1551267809.174480, 56.880791, 36.473214, 36.473214
1551267809.260169, 57.379112, 36.971536, 36.971536
1551267809.348934, 57.978707, 37.571130, 37.571130
1551267809.432654, 58.624368, 38.216791, 38.216791
1551267809.517024, 59.209616, 38.802039, 38.802039
1551267809.603785, 59.766643, 39.359066, 39.359066
1551267809.723379, 60.576844, 40.169267, 40.169267
1551267809.779553, 61.314026, 40.906449, 40.906449
1551267809.879014, 61.877627, 41.470051, 41.470051
1551267809.962795, 62.450523, 42.042946, 42.042946
1551267810.047840, 62.960543, 42.552966, 42.552966
1551267810.127999, 63.460044, 43.052467, 43.052467
1551267810.212014, 64.112599, 43.705022, 43.705022
1551267810.293218, 64.751289, 44.343713, 44.343713
1551267810.395548, 65.360746, 44.953169, 44.953169
1551267810.471638, 66.025696, 45.618120, 45.618120
1551267810.585683, 66.619201, 46.211624, 46.211624
1551267810.663585, 66.940728, 46.533152, 46.533152
1551267810.747387, 67.566657, 47.159080, 47.159080
1551267810.838868, 68.241160, 47.833584, 47.833584
1551267810.919770, 68.850613, 48.443036, 48.443036
1551267811.000482, 69.516371, 49.108794, 49.108794
1551267811.082507, 70.312662, 49.905086, 49.905086
1551267811.180927, 70.952183, 50.544606, 50.544606
1551267811.262167, 71.586586, 51.179009, 51.179009
1551267811.356596, 72.201137, 51.793560, 51.793560
1551267811.476730, 72.697486, 52.289909, 52.289909
1551267811.590845, 73.511138, 53.103561, 53.103561
1551267811.635278, 73.915146, 53.507569, 53.507569
1551267811.728783, 74.326931, 53.919355, 53.919355
1551267811.831624, 74.787171, 54.379594, 54.379594
1551267811.925710, 75.264364, 54.856787, 54.856787
1551267812.039496, 75.779421, 55.371844, 55.371844
1551267812.132314, 76.320092, 55.912515, 55.912515
1551267812.232298, 76.829829, 56.422252, 56.422252
1551267812.322575, 77.484450, 57.076874, 57.076874
1551267812.392811, 78.130009, 57.722432, 57.722432
1551267812.472262, 78.869814, 58.462237, 58.462237
1551267812.573998, 79.775370, 59.367793, 59.367793
1551267812.668617, 80.479209, 60.071632, 60.071632
1551267812.738682, 81.047127, 60.639550, 60.639550
1551267812.809413, 81.768100, 61.360523, 61.360523
1551267812.914459, 82.440720, 62.033143, 62.033143
1551267813.010440, 82.670521, 62.262944, 62.262944
1551267813.100939, 83.186389, 62.778812, 62.778812
1551267813.194271, 83.821328, 63.413751, 63.413751
1551267813.279878, 84.382019, 63.974442, 63.974442
1551267813.365962, 85.163899, 64.756322, 64.756322
1551267813.463681, 85.655338, 65.247761, 65.247761
1551267813.562766, 86.157765, 65.750188, 65.750188
1551267813.678570, 86.832785, 66.425208, 66.425208
1551267813.767406, 87.506700, 67.099123, 67.099123
1551267813.848348, 88.147183, 67.739607, 67.739607
1551267813.935201, 89.030459, 68.622882, 68.622882
1551267814.061977, 89.836029, 69.428452, 69.428452
1551267814.155633, 90.118015, 69.710438, 69.710438
1551267814.231796, 90.704039, 70.296462, 70.296462
1551267814.322135, 91.137655, 70.730078, 70.730078
1551267814.496768, 91.428345, 71.020768, 71.020768
1551267814.555672, 91.428345, 71.020768, 71.020768
1551267814.622155, 91.941364, 71.533787, 71.533787
1551267814.700422, 92.665424, 72.257847, 72.257847
1551267814.786438, 93.781729, 73.374152, 73.374152
1551267814.897794, 94.846808, 74.439231, 74.439231
1551267815.046272, 95.882242, 75.474665, 75.474665
1551267815.085387, 96.597009, 76.189432, 76.189432
1551267815.165748, 97.328574, 76.920998, 76.920998
1551267815.255021, 98.268125, 77.860548, 77.860548
1551267815.343562, 98.515852, 78.108275, 78.108275
1551267815.421193, 98.858709, 78.451132, 78.451132
1551267815.490094, 99.474242, 79.066665, 79.066665
1551267815.602732, 100.024868, 79.617291, 79.617291
1551267815.667628, 100.520356, 80.112779, 80.112779
1551267815.753018, 101.008142, 80.600565, 80.600565
1551267815.835586, 101.795647, 81.388070, 81.388070
1551267815.921729, 102.550698, 82.143121, 82.143121
1551267816.012688, 103.177166, 82.769589, 82.769589
1551267816.090937, 103.872156, 83.464579, 83.464579
1551267816.165739, 104.750360, 84.342783, 84.342783
1551267816.249444, 105.284879, 84.877302, 84.877302
1551267816.347452, 105.911696, 85.504119, 85.504119
1551267816.437639, 106.343487, 85.935910, 85.935910
1551267816.524480, 106.815485, 86.407908, 86.407908
1551267816.612485, 107.355639, 86.948062, 86.948062
1551267816.696861, 107.994786, 87.587209, 87.587209
1551267816.799190, 108.702133, 88.294556, 88.294556
1551267816.876587, 109.404110, 88.996533, 88.996533
1551267816.976642, 110.193617, 89.786040, 89.786040
1551267817.082112, 111.334532, 90.926955, 90.926955
1551267817.134456, 111.769279, 91.361702, 91.361702
1551267817.232025, 112.287188, 91.879611, 91.879611
1551267817.317938, 112.694685, 92.287108, 92.287108
1551267817.393400, 113.192425, 92.784848, 92.784848
1551267817.496669, 113.649639, 93.242062, 93.242062
1551267817.634029, 114.244016, 93.836440, 93.836440
1551267817.732733, 114.927712, 94.520135, 94.520135
1551267817.810624, 115.580478, 95.172901, 95.172901
1551267817.915519, 116.213609, 95.806032, 95.806032
1551267817.990929, 117.124853, 96.717277, 96.717277
1551267818.104344, 117.893626, 97.486049, 97.486049
1551267818.165881, 118.582951, 98.175374, 98.175374
1551267818.253885, 119.248706, 98.841129, 98.841129
1551267818.339446, 120.070539, 99.662962, 99.662962
1551267818.408042, 120.684260, 100.276684, 100.276684
1551267818.532911, 121.301880, 100.894303, 100.894303
1551267818.629940, 121.858206, 101.450629, 101.450629
1551267818.733282, 122.384898, 101.977321, 101.977321
1551267818.829786, 123.197346, 102.789769, 102.789769
1551267818.903706, 124.008845, 103.601268, 103.601268
1551267818.987294, 124.527304, 104.119727, 104.119727
1551267819.108919, 125.045592, 104.638015, 104.638015
1551267819.159219, 125.558772, 105.151195, 105.151195
1551267819.253664, 126.122508, 105.714931, 105.714931
1551267819.332236, 126.631392, 106.223816, 106.223816
1551267819.453455, 127.223286, 106.815710, 106.815710
1551267819.538858, 127.924232, 107.516655, 107.516655
1551267819.630393, 128.521010, 108.113433, 108.113433
1551267819.711488, 129.251102, 108.843526, 108.843526
1551267819.797057, 130.252976, 109.845399, 109.845399
1551267819.865042, 130.789327, 110.381750, 110.381750
1551267819.942826, 131.322640, 110.915063, 110.915063
1551267820.020839, 131.904042, 111.496465, 111.496465
1551267820.114577, 132.647654, 112.240077, 112.240077
1551267820.199870, 133.770138, 113.362561, 113.362561
1551267820.281922, 133.770138, 113.362561, 113.362561
1551267820.365325, 134.144630, 113.737053, 113.737053
1551267820.479190, 134.613639, 114.206063, 114.206063
1551267820.580349, 135.013039, 114.605462, 114.605462
1551267820.662122, 135.415727, 115.008150, 115.008150
1551267820.750664, 135.628115, 115.220538, 115.220538
1551267820.840506, 136.358448, 115.950871, 115.950871
1551267820.926313, 137.095171, 116.687594, 116.687594
1551267821.015308, 137.771957, 117.364380, 117.364380
1551267821.086164, 138.574517, 118.166941, 118.166941
1551267821.171898, 139.507563, 119.099986, 119.099986
1551267821.269523, 140.057626, 119.650049, 119.650049
1551267821.355071, 140.634222, 120.226645, 120.226645
1551267821.445975, 141.167204, 120.759627, 120.759627
1551267821.575810, 141.635515, 121.227938, 121.227938
1551267821.679036, 142.136723, 121.729146, 121.729146
1551267821.768242, 142.295228, 121.887651, 121.887651
1551267821.856376, 142.827037, 122.419460, 122.419460
1551267821.955881, 143.431938, 123.024361, 123.024361
1551267822.050675, 144.017058, 123.609481, 123.609481
1551267822.124339, 144.652220, 124.244643, 124.244643
1551267822.213763, 145.438496, 125.030919, 125.030919
1551267822.299207, 146.131189, 125.723612, 125.723612
1551267822.419130, 146.738510, 126.330933, 126.330933
1551267822.512707, 147.375783, 126.968206, 126.968206
1551267822.598405, 147.956315, 127.548738, 127.548738
1551267822.698086, 148.404977, 127.997400, 127.997400
1551267822.774300, 149.007934, 128.600357, 128.600357
1551267822.861925, 149.720688, 129.313112, 129.313112
1551267822.939031, 150.394070, 129.986493, 129.986493
1551267823.032054, 151.121718, 130.714141, 130.714141
1551267823.119354, 152.024716, 131.617139, 131.617139
1551267823.204668, 152.567356, 132.159779, 132.159779
1551267823.287231, 153.161322, 132.753746, 132.753746
1551267823.377122, 153.744578, 133.337001, 133.337001
1551267823.474834, 154.303304, 133.895728, 133.895728
1551267823.547225, 154.580861, 134.173284, 134.173284
1551267823.656962, 155.231215, 134.823638, 134.823638
1551267823.746534, 155.957244, 135.549667, 135.549667
1551267823.819795, 156.760449, 136.352872, 136.352872
1551267823.915450, 157.572245, 137.164668, 137.164668
1551267824.017001, 158.646993, 138.239416, 138.239416
1551267824.104730, 158.822746, 138.415169, 138.415169
1551267824.196799, 159.236534, 138.828958, 138.828958
1551267824.269061, 159.737391, 139.329814, 139.329814
1551267824.362499, 160.175763, 139.768186, 139.768186
1551267824.449700, 160.603712, 140.196135, 140.196135
1551267824.566016, 161.137533, 140.729956, 140.729956
1551267824.651445, 161.517438, 141.109861, 141.109861
1551267824.726299, 162.072299, 141.664722, 141.664722
1551267824.820038, 162.667236, 142.259659, 142.259659
1551267824.900348, 163.098559, 142.690982, 142.690982
1551267824.982916, 163.827372, 143.419795, 143.419795
1551267825.070640, 164.529744, 144.122167, 144.122167
1551267825.147469, 164.858940, 144.451363, 144.451363
1551267825.234069, 164.976230, 144.568653, 144.568653
1551267825.317007, 165.577267, 145.169690, 145.169690
1551267825.400600, 165.944636, 145.537060, 145.537060
1551267825.491006, 165.944636, 145.537060, 145.537060
1551267825.580318, 166.139913, 145.732336, 145.732336
1551267825.669665, 166.510987, 146.103410, 146.103410
1551267825.747447, 167.048736, 146.641159, 146.641159
1551267825.833344, 167.727613, 147.320036, 147.320036
1551267825.928865, 168.166830, 147.759253, 147.759253
1551267826.049449, 168.978248, 148.570671, 148.570671
1551267826.126858, 169.084822, 148.677246, 148.677246
1551267826.229597, 169.084822, 148.677246, 148.677246
1551267826.322149, 169.084822, 148.677246, 148.677246
1551267826.397719, 169.229598, 148.822021, 148.822021
1551267826.471312, 169.524039, 149.116462, 149.116462
1551267826.566322, 170.037676, 149.630099, 149.630099
1551267826.655964, 170.386120, 149.978543, 149.978543
1551267826.743510, 170.719511, 150.311934, 150.311934
1551267826.824255, 171.180139, 150.772562, 150.772562
1551267826.911154, 171.389100, 150.981523, 150.981523
1551267827.001342, 171.729083, 151.321507, 151.321507
1551267827.085682, 172.174353, 151.766776, 151.766776
1551267827.175287, 172.534087, 152.126510, 152.126510
1551267827.263055, 172.963151, 152.555574, 152.555574
1551267827.349082, 173.213330, 152.805753, 152.805753
1551267827.420848, 173.548405, 153.140828, 153.140828
1551267827.500862, 173.688992, 153.281415, 153.281415
1551267827.593604, 173.726914, 153.319337, 153.319337
1551267827.679018, 173.819660, 153.412083, 153.412083
1551267827.762349, 175.230036, 154.822459, 154.822459
1551267827.836835, 175.230036, 154.822459, 154.822459
1551267827.939468, 175.230036, 154.822459, 154.822459
1551267828.026176, 175.399387, 154.991810, 154.991810
1551267828.114696, 175.669847, 155.262270, 155.262270
1551267828.209762, 175.904527, 155.496950, 155.496950
1551267828.282344, 175.997690, 155.590113, 155.590113
1551267828.372764, 176.655845, 156.248268, 156.248268
1551267828.464360, 177.712821, 157.305244, 157.305244
1551267828.545285, 178.500115, 158.092538, 158.092538
1551267828.632826, 179.415236, 159.007659, 159.007659
1551267828.719106, 180.425555, 160.017978, 160.017978
1551267828.814916, 181.227420, 160.819843, 160.819843
1551267828.898446, 181.953084, 161.545507, 161.545507
1551267828.979615, 182.608828, 162.201252, 162.201252
1551267829.091745, 183.253660, 162.846083, 162.846083
1551267829.172170, 184.260983, 163.853406, 163.853406
1551267829.278259, 185.219755, 164.812178, 164.812178
1551267829.356403, 186.200154, 165.792577, 165.792577
1551267829.430254, 187.241432, 166.833855, 166.833855
1551267829.507997, 188.397060, 167.989483, 167.989483
1551267829.597167, 189.494223, 169.086646, 169.086646
1551267829.687262, 190.597974, 170.190397, 170.190397
1551267829.776080, 191.572001, 171.164424, 171.164424
1551267829.908452, 192.671078, 172.263501, 172.263501
1551267829.984057, 193.487409, 173.079832, 173.079832
1551267830.083308, 194.217307, 173.809730, 173.809730
1551267830.164616, 194.958964, 174.551387, 174.551387
1551267830.245888, 195.679838, 175.272261, 175.272261
1551267830.324743, 196.721244, 176.313667, 176.313667
1551267830.416927, 197.839885, 177.432308, 177.432308
1551267830.522406, 199.104891, 178.697314, 178.697314
1551267830.625216, 199.918372, 179.510795, 179.510795
1551267830.714111, 200.769046, 180.361469, 180.361469
1551267830.787769, 201.593815, 181.186238, 181.186238
1551267830.858722, 202.237881, 181.830304, 181.830304
1551267830.943729, 203.013887, 182.606310, 182.606310
1551267831.045949, 203.774172, 183.366595, 183.366595
1551267831.143059, 204.563319, 184.155742, 184.155742
1551267831.248381, 205.479516, 185.071939, 185.071939
1551267831.322271, 206.214568, 185.806991, 185.806991
1551267831.420605, 206.973951, 186.566375, 186.566375
1551267831.555179, 207.795154, 187.387577, 187.387577
1551267831.615880, 208.570936, 188.163359, 188.163359
1551267831.738491, 209.103434, 188.695857, 188.695857
