time,vel
12.087414026260376,1008.346008
12.093127012252808,1141.439819
12.098428964614868,1141.439819
12.103815078735352,1227.528931
12.109668970108032,1280.471069
12.114866018295288,1280.471069
12.120129108428955,1282.952393
12.125629901885986,1255.234009
12.13117790222168,1255.234009
12.137555122375488,1255.234009
12.143280029296875,1168.942383
12.148961067199707,1058.96167
12.154803037643433,931.397705
12.160414934158325,931.397705
12.165741920471191,778.266541
12.171210050582886,631.294678
12.176438093185425,631.294678
12.182365894317627,456.672546
12.188025951385498,298.439636
12.194052934646606,298.439636
12.199646949768066,113.52282
12.205254077911377,113.52282
12.21139407157898,-87.471367
12.216900110244751,-296.82785
12.222167015075684,-296.82785
12.227725982666016,-470.141327
12.233400106430054,-470.141327
12.239258050918579,-630.304749
12.24499797821045,-764.89856
12.250314950942993,-764.89856
12.255708932876587,-895.829163
12.261050939559937,-995.0401
12.266998052597046,-995.0401
12.274951934814453,-1066.793457
12.28022289276123,-1066.793457
12.285533905029297,-1116.43042
12.290779113769531,-1128.811523
12.296221017837524,-1128.811523
12.301662921905518,-1139.278442
12.307097911834717,-1139.278442
12.312660932540894,-1128.740967
12.318358898162842,-1075.211304
12.323909044265747,-1075.211304
12.329962015151978,-997.617737
12.335469007492065,-884.369934
12.341057062149048,-884.369934
12.346443891525269,-744.715576
12.352288007736206,-580.491333
12.357917070388794,-580.491333
12.363450050354004,-416.933472
12.368834972381592,-416.933472
12.374743938446045,-228.99144
12.3802649974823,5.223083
12.385862112045288,5.223083
12.391294956207275,213.172348
12.396864891052246,213.172348
12.40232801437378,405.182343
12.40771198272705,594.910339
12.412981033325195,594.910339
12.418445110321045,760.169739
12.423800945281982,760.169739
12.429419040679932,910.904785
12.435211896896362,1027.876831
12.440611124038696,1027.876831
12.44591212272644,1123.218384
12.451189041137695,1195.153076
12.457083940505981,1195.153076
12.462332010269165,1221.264648
12.467623949050903,1221.264648
12.472917079925537,1213.318604
12.47836709022522,1185.604248
12.483661890029907,1185.604248
12.489213943481445,1123.597534
12.495110988616943,1123.597534
12.500497102737427,1034.416138
12.505899906158447,949.512878
12.511178970336914,949.512878
12.516604900360107,869.129395
12.522202014923096,869.129395
12.52770209312439,774.87915
12.532985925674438,637.312805
12.538265943527222,637.312805
12.543752908706665,501.803802
12.549149990081787,501.803802
12.555140018463135,354.103973
12.56046199798584,221.295212
12.565768957138062,221.295212
12.571266889572144,80.186646
12.576797008514404,80.186646
12.582971096038818,-47.410671
12.588480949401855,-170.187332
12.59411907196045,-170.187332
12.599441051483154,-274.543915
12.60485291481018,-419.107117
12.610115051269531,-419.107117
12.615591049194336,-539.469849
12.621031999588013,-539.469849
12.626303911209106,-654.000916
12.631500959396362,-753.358215
12.637233972549438,-753.358215
12.642688035964966,-841.566162
12.647890090942383,-841.566162
12.653125047683716,-907.963684
12.658359050750732,-907.963684
12.664253950119019,-966.644653
12.669517040252686,-1011.785278
12.675045013427734,-1011.785278
12.680542945861816,-1052.004883
12.685921907424927,-1082.079468
12.691490888595581,-1082.079468
12.69701600074768,-1078.922241
12.70249605178833,-1078.922241
12.707825899124146,-1047.082886
12.713120937347412,-989.186829
12.7185959815979,-989.186829
12.724055051803589,-923.89801
12.729278087615967,-923.89801
12.73476505279541,-831.856628
12.740367889404297,-741.458801
12.74574589729309,-741.458801
12.751137018203735,-625.28772
12.756813049316406,-625.28772
12.762226104736328,-474.842896
12.767601013183594,-348.086914
12.775070905685425,-348.086914
12.780332088470459,-244.29921
12.78571605682373,-244.29921
12.790962934494019,-123.70314
12.796381950378418,41.674397
12.801743984222412,41.674397
12.807138919830322,185.278687
12.812649011611938,185.278687
12.817945003509521,308.895142
12.823187112808228,437.195099
12.828629970550537,437.195099
12.833899021148682,558.488342
12.83947491645813,558.488342
12.845027923583984,674.112793
12.851048946380615,785.737549
12.856666088104248,785.737549
12.862581014633179,880.235779
12.867924928665161,945.650696
12.873260974884033,945.650696
12.87856411933899,993.089478
12.88445496559143,993.089478
12.890032052993774,1023.953064
12.89538311958313,1036.279053
12.900954961776733,1036.279053
12.906901121139526,1026.465088
12.912288904190063,1005.936646
12.917809009552002,1005.936646
12.923074960708618,957.506836
12.92847204208374,957.506836
12.933718919754028,889.239563
12.939352989196777,832.61322
12.94527792930603,832.61322
12.95084810256958,773.012573
12.95616102218628,704.74353
12.96168303489685,704.74353
12.96729302406311,625.703735
12.972851991653442,625.703735
12.978369951248169,556.446777
12.983720064163208,474.293976
12.98972201347351,474.293976
12.995192050933838,367.488861
13.000766038894653,367.488861
13.006032943725586,271.295013
13.011270999908447,180.183777
13.016705989837646,180.183777
13.022339105606079,105.741226
13.02827501296997,105.741226
13.03364109992981,43.820503
13.039177894592285,-45.568062
13.0447359085083,-45.568062
13.04996109008789,-143.571884
13.055294036865234,-143.571884
13.0606529712677,-143.571884
13.066159963607788,-143.571884
13.071465969085693,-143.571884
13.07732105255127,-461.27182
13.082602977752686,-461.27182
13.088093042373657,-465.730469
13.093420028686523,-506.479279
13.098963022232056,-506.479279
13.104213953018188,-541.899231
13.109682083129883,-541.899231
13.115185022354126,-572.687805
13.120431900024414,-619.152527
13.125663042068481,-619.152527
13.131167888641357,-659.858643
13.13884711265564,-659.858643
13.144143104553223,-694.607422
13.149755001068115,-720.838989
13.155009984970093,-720.838989
13.160856008529663,-742.121643
13.16629409790039,-740.028992
13.171706914901733,-740.028992
13.177474021911621,-734.000793
13.182756900787354,-717.729431
13.188621997833252,-717.729431
13.194144010543823,-706.161987
13.200061082839966,-706.161987
13.20566701889038,-699.006714
13.211036920547485,-684.625427
13.21693205833435,-684.625427
13.222196102142334,-660.451721
13.227756023406982,-660.451721
13.233132123947144,-639.727783
13.23850393295288,-614.777466
13.243818044662476,-614.777466
13.24934697151184,-576.75708
13.254956007003784,-576.75708
13.260874032974243,-523.256226
13.266861915588379,-474.753113
13.272278070449829,-474.753113
13.277559041976929,-402.290649
13.2830810546875,-334.542908
13.288439989089966,-334.542908
13.293771028518677,-274.409698
13.299668073654175,-274.409698
13.305607080459595,-218.987335
13.310892105102539,-172.656631
13.316152095794678,-172.656631
13.321412086486816,-132.884552
13.326925992965698,-132.884552
13.332746982574463,-97.940498
13.338562965393066,-66.917908
13.34407901763916,-66.917908
13.349422931671143,-32.835045
13.355263948440552,-2.392743
13.360582113265991,-2.392743
13.366028070449829,46.501175
13.371252059936523,46.501175
13.376548051834106,87.922997
13.381937980651855,87.922997
13.387712955474854,142.681259
13.393157005310059,187.321426
13.398773908615112,187.321426
13.404052019119263,241.269379
13.410094022750854,281.811768
13.415617942810059,281.811768
13.421091079711914,317.227997
13.426296949386597,317.227997
13.43218207359314,337.714508
13.43750810623169,360.046204
13.442765951156616,360.046204
13.44812798500061,376.093933
13.453372955322266,376.093933
13.458823919296265,385.424805
