time,phase_from_reg,phase_for_plbck,plbck_pos
1551452122.548628, 0.037289, 0.000000, 0.000000
1551452122.623335, 1.382488, 0.000000, 0.000000
1551452122.708641, 0.000000, 0.000000, 0.000000
1551452122.765141, 2.510577, 0.000000, 0.000000
1551452122.938071, 2.645297, 0.000000, 0.000000
1551452123.090839, 3.062084, 0.000000, 0.000000
1551452123.147532, 3.603497, 0.000000, 0.000000
1551452123.230884, 5.886074, 0.000000, 0.000000
1551452123.398376, 5.886216, 0.000000, 0.000000
1551452123.534967, 6.018535, 0.000000, 0.000000
1551452123.576576, 6.018537, 0.000001, 0.000001
1551452123.600295, 6.018537, 0.000002, 0.000002
1551452123.674670, 6.018537, 0.000002, 0.000002
1551452123.795159, 7.968928, 1.950393, 1.950393
1551452123.858192, 8.724494, 2.705958, 2.705958
1551452123.940898, 9.967382, 3.948846, 3.948846
1551452124.023268, 11.341352, 5.322817, 5.322817
1551452124.156368, 13.342086, 7.323551, 7.323551
1551452124.226551, 14.812073, 8.793538, 8.793538
1551452124.312498, 15.891064, 9.872528, 9.872528
1551452124.415474, 17.457456, 11.438921, 11.438921
1551452124.509881, 18.118169, 12.099633, 12.099633
1551452124.577625, 18.771983, 12.753448, 12.753448
1551452124.709366, 19.589984, 13.571449, 13.571449
1551452124.768322, 20.000352, 13.981817, 13.981817
1551452124.835744, 20.555317, 14.536782, 14.536782
1551452124.939639, 21.331214, 15.312678, 15.312678
1551452125.035053, 22.279660, 16.261125, 16.261125
1551452125.153477, 23.348009, 17.329474, 17.329474
1551452125.212555, 23.791845, 17.773310, 17.773310
1551452125.354654, 25.006514, 18.987979, 18.987979
1551452125.450863, 25.048436, 19.029900, 19.029900
1551452125.524742, 25.048436, 19.029900, 19.029900
1551452125.590317, 25.048436, 19.029900, 19.029900
1551452125.661110, 25.048436, 19.029900, 19.029900
1551452125.754698, 25.048436, 19.029900, 19.029900
1551452125.846964, 25.486964, 19.468429, 19.468429
1551452125.922072, 26.471840, 20.453305, 20.453305
1551452125.993971, 26.993562, 20.975027, 20.975027
1551452126.082991, 27.583157, 21.564622, 21.564622
1551452126.177361, 28.123911, 22.105376, 22.105376
1551452126.262674, 28.839627, 22.821091, 22.821091
1551452126.357127, 29.750762, 23.732226, 23.732226
1551452126.435563, 29.914592, 23.896056, 23.896056
1551452126.507202, 30.544835, 24.526299, 24.526299
1551452126.595507, 31.072943, 25.054408, 25.054408
1551452126.689235, 31.540969, 25.522434, 25.522434
1551452126.855812, 32.378251, 26.359716, 26.359716
1551452126.991245, 34.380448, 28.361912, 28.361912
1551452127.038259, 34.421766, 28.403231, 28.403231
1551452127.108990, 34.452946, 28.434410, 28.434410
1551452127.208684, 34.452946, 28.434411, 28.434411
1551452127.296556, 34.452946, 28.434411, 28.434411
1551452127.347018, 34.452946, 28.434411, 28.434411
1551452127.452859, 34.452946, 28.434411, 28.434411
