time,beats,midi_note,midi_vel
1548007171.163580, 0.008040, 41.000000, 127.000000
1548007171.165077, 0.008040, 65.000000, 127.000000
1548007173.389699, 0.130294, 65.000000, 120.000000
1548007173.521998, 0.255834, 41.000000, 120.000000
1548007173.704795, 0.384308, 65.000000, 85.000000
1548007173.881952, 0.495979, 65.000000, 85.000000
1548007173.897544, 0.510625, 53.000000, 85.000000
1548007173.898436, 0.510625, 60.000000, 85.000000
1548007173.900398, 0.510625, 63.000000, 85.000000
1548007173.902157, 0.510625, 67.000000, 85.000000
1548007174.522174, 1.001305, 53.000000, 89.000000
1548007174.522389, 1.001305, 60.000000, 89.000000
1548007174.522572, 1.001305, 63.000000, 89.000000
1548007174.522717, 1.001305, 67.000000, 89.000000
1548007174.522827, 1.001305, 53.000000, 89.000000
1548007174.522927, 1.001305, 60.000000, 89.000000
1548007174.523032, 1.001305, 63.000000, 89.000000
1548007174.523133, 1.001305, 69.000000, 89.000000
1548007175.073592, 1.499373, 53.000000, 113.000000
1548007175.073893, 1.499373, 60.000000, 113.000000
1548007175.074045, 1.499373, 63.000000, 113.000000
1548007175.074149, 1.499373, 69.000000, 113.000000
1548007175.082676, 1.516391, 46.000000, 113.000000
1548007175.082893, 1.516391, 70.000000, 113.000000
1548007175.347709, 1.760765, 46.000000, 127.000000
1548007175.347905, 1.760765, 70.000000, 127.000000
1548007175.511607, 1.881533, 72.000000, 118.000000
1548007175.602168, 2.007662, 72.000000, 118.000000
1548007175.607819, 2.007662, 53.000000, 118.000000
1548007175.609377, 2.007662, 58.000000, 118.000000
1548007175.621583, 2.007662, 62.000000, 118.000000
1548007175.621703, 2.007662, 74.000000, 118.000000
1548007176.101364, 2.504434, 53.000000, 110.000000
1548007176.101579, 2.504434, 58.000000, 110.000000
1548007176.101753, 2.504434, 62.000000, 110.000000
1548007176.101877, 2.504434, 74.000000, 110.000000
1548007176.102017, 2.504434, 46.000000, 110.000000
1548007176.102119, 2.504434, 75.000000, 110.000000
1548007176.413897, 2.763268, 46.000000, 127.000000
1548007176.414082, 2.763268, 75.000000, 127.000000
1548007176.414324, 2.763268, 77.000000, 127.000000
1548007176.664444, 2.996531, 77.000000, 127.000000
1548007176.678403, 3.014376, 39.000000, 127.000000
1548007176.678609, 3.014376, 51.000000, 127.000000
1548007176.678997, 3.014376, 79.000000, 127.000000
1548007177.018135, 3.259996, 79.000000, 127.000000
1548007177.178177, 3.390535, 81.000000, 127.000000
1548007177.448300, 3.500854, 39.000000, 127.000000
1548007177.448613, 3.500854, 51.000000, 127.000000
1548007177.449467, 3.500854, 81.000000, 127.000000
1548007177.449780, 3.500854, 55.000000, 127.000000
1548007177.449956, 3.500854, 82.000000, 127.000000
1548007177.566496, 3.557694, 82.000000, 82.000000
1548007177.575474, 3.569061, 84.000000, 82.000000
1548007177.575645, 3.569061, 58.000000, 82.000000
1548007177.626668, 3.625901, 84.000000, 82.000000
1548007177.627437, 3.625901, 82.000000, 82.000000
1548007177.787035, 3.638697, 63.000000, 82.000000
1548007177.825413, 3.689882, 82.000000, 82.000000
1548007177.825587, 3.689882, 84.000000, 82.000000
1548007177.838038, 3.702678, 67.000000, 82.000000
1548007177.905152, 3.755329, 84.000000, 82.000000
1548007177.905313, 3.755329, 82.000000, 82.000000
1548007177.972606, 3.808905, 82.000000, 41.000000
1548007177.998617, 3.835694, 84.000000, 41.000000
1548007178.021686, 3.876098, 84.000000, 41.000000
1548007178.021909, 3.876098, 82.000000, 41.000000
1548007178.308298, 3.933221, 82.000000, 41.000000
1548007178.318056, 3.944486, 84.000000, 41.000000
1548007178.366407, 3.999597, 58.000000, 41.000000
1548007178.366872, 3.999597, 63.000000, 41.000000
1548007178.368062, 3.999597, 55.000000, 41.000000
1548007178.368224, 3.999597, 67.000000, 41.000000
1548007178.368345, 3.999597, 84.000000, 41.000000
1548007178.378387, 4.009652, 81.000000, 41.000000
1548007178.983878, 4.254903, 81.000000, 81.000000
1548007178.984105, 4.254903, 79.000000, 81.000000
1548007179.211429, 4.508596, 79.000000, 81.000000
1548007179.211931, 4.508596, 46.000000, 81.000000
1548007179.212117, 4.508596, 77.000000, 81.000000
1548007179.337140, 4.568317, 77.000000, 105.000000
1548007179.337422, 4.568317, 82.000000, 105.000000
1548007179.503019, 4.655139, 82.000000, 105.000000
1548007179.569919, 4.753482, 46.000000, 105.000000
1548007179.791296, 4.888625, 82.000000, 99.000000
1548007179.939527, 4.999022, 82.000000, 99.000000
1548007179.947832, 5.012918, 53.000000, 99.000000
1548007179.948263, 5.012918, 58.000000, 99.000000
1548007179.948406, 5.012918, 62.000000, 99.000000
1548007179.948497, 5.012918, 74.000000, 99.000000
1548007180.665661, 5.496169, 53.000000, 82.000000
1548007180.666035, 5.496169, 58.000000, 82.000000
1548007180.666361, 5.496169, 62.000000, 82.000000
1548007180.673555, 5.511415, 53.000000, 82.000000
1548007180.673716, 5.511415, 58.000000, 82.000000
1548007180.673819, 5.511415, 62.000000, 82.000000
1548007181.358230, 6.008091, 53.000000, 76.000000
1548007181.358389, 6.008091, 58.000000, 76.000000
1548007181.358681, 6.008091, 62.000000, 76.000000
1548007181.358971, 6.008091, 74.000000, 76.000000
