time,phase_from_reg,phase_for_plbck,plbck_pos
1552501031.881501, 0.193043, 0.000000, 0.000000
1552501031.955039, 2.450577, 0.000000, 0.000000
1552501032.026970, 0.000000, 0.000000, 0.000000
1552501032.112150, 0.000000, 0.000000, 0.000000
1552501032.141300, 0.000000, 0.000000, 0.000000
1552501032.265577, 0.000000, 0.000000, 0.000000
1552501032.493088, 0.000000, 0.000000, 0.000000
1552501032.525921, 0.485347, 0.000000, 0.000000
1552501032.533931, 1.165721, 0.000000, 0.000000
1552501032.630275, 1.540125, 0.000000, 0.000000
1552501032.779039, 2.084456, 0.000000, 0.000000
1552501032.905652, 2.982317, 0.000000, 0.000000
1552501032.945724, 2.995456, 0.000000, 0.000000
1552501032.997079, 3.004160, 0.000000, 0.000000
1552501033.112122, 3.012089, 0.000000, 0.000000
1552501033.222257, 3.042144, 0.030055, 0.030055
1552501033.290532, 3.089665, 0.077576, 0.077576
1552501033.390928, 3.093767, 0.081678, 0.081678
1552501033.476971, 3.093767, 0.081678, 0.081678
1552501033.541434, 3.093767, 0.081678, 0.081678
1552501033.652676, 3.093767, 0.081678, 0.081678
1552501033.680264, 3.093767, 0.081678, 0.081678
1552501033.768577, 3.093767, 0.081678, 0.081678
1552501033.844445, 3.115852, 0.103763, 0.103763
1552501033.924673, 3.506584, 0.494495, 0.494495
1552501034.096347, 4.040285, 1.028197, 1.028197
1552501034.146958, 4.427858, 1.415770, 1.415770
1552501034.199615, 4.926593, 1.914504, 1.914504
1552501034.270205, 5.534382, 2.522293, 2.522293
1552501034.341107, 6.044540, 3.032451, 3.032451
1552501034.445654, 6.477016, 3.464927, 3.464927
1552501034.504617, 6.789850, 3.777761, 3.777761
1552501034.652718, 6.984590, 3.972501, 3.972501
1552501034.765893, 7.532018, 4.519929, 4.519929
1552501034.809587, 7.814998, 4.802910, 4.802910
1552501034.885593, 8.181414, 5.169325, 5.169325
1552501034.971746, 8.688498, 5.676409, 5.676409
1552501035.095637, 9.251641, 6.239552, 6.239552
1552501035.213471, 9.957557, 6.945468, 6.945468
1552501035.259101, 10.085022, 7.072934, 7.072934
1552501035.364257, 10.710201, 7.698112, 7.698112
1552501035.464177, 11.393808, 8.381719, 8.381719
1552501035.536090, 12.308610, 9.296521, 9.296521
1552501035.615645, 12.740672, 9.728583, 9.728583
1552501035.711052, 13.105042, 10.092953, 10.092953
1552501035.811682, 14.170545, 11.158457, 11.158457
1552501035.897085, 15.116023, 12.103934, 12.103934
1552501035.992990, 16.108546, 13.096457, 13.096457
1552501036.059290, 17.346533, 14.334444, 14.334444
1552501036.128869, 17.963452, 14.951363, 14.951363
1552501036.222511, 18.545929, 15.533841, 15.533841
1552501036.283888, 19.060845, 16.048756, 16.048756
1552501036.364112, 19.760609, 16.748521, 16.748521
1552501036.465459, 20.644321, 17.632232, 17.632232
1552501036.541335, 21.315969, 18.303880, 18.303880
1552501036.613520, 22.160936, 19.148847, 19.148847
1552501036.696813, 23.154525, 20.142436, 20.142436
1552501036.795497, 23.972072, 20.959983, 20.959983
1552501036.867556, 24.970501, 21.958413, 21.958413
1552501036.940419, 26.300330, 23.288241, 23.288241
1552501037.121184, 28.033050, 25.020961, 25.020961
1552501037.149091, 28.033050, 25.020961, 25.020961
1552501037.384511, 28.033050, 25.020961, 25.020961
1552501037.411184, 28.033050, 25.020961, 25.020961
1552501037.418670, 28.033050, 25.020961, 25.020961
1552501037.479358, 28.033050, 25.020961, 25.020961
1552501037.622045, 28.339479, 25.327391, 25.327391
1552501037.652820, 29.186252, 26.174163, 26.174163
1552501037.757424, 30.113675, 27.101587, 27.101587
1552501037.849207, 30.757930, 27.745842, 27.745842
1552501037.923048, 31.441796, 28.429707, 28.429707
1552501038.034791, 32.046743, 29.034654, 29.034654
1552501038.197747, 32.046743, 29.034654, 29.034654
1552501038.277727, 32.626812, 29.614723, 29.614723
1552501038.313569, 33.860039, 30.847950, 30.847950
1552501038.362758, 34.829383, 31.817294, 31.817294
1552501038.454892, 35.995811, 32.983722, 32.983722
1552501038.528518, 37.705411, 34.693322, 34.693322
1552501038.596433, 39.610727, 36.598638, 36.598638
1552501038.696812, 40.565238, 37.553149, 37.553149
1552501038.760070, 41.313465, 38.301376, 38.301376
1552501038.841738, 42.428618, 39.416529, 39.416529
1552501038.975479, 43.569705, 40.557616, 40.557616
1552501039.039728, 44.375324, 41.363235, 41.363235
1552501039.127887, 45.403056, 42.390967, 42.390967
1552501039.217500, 46.942858, 43.930769, 43.930769
1552501039.293871, 48.748713, 45.736624, 45.736624
1552501039.412782, 50.341520, 47.329431, 47.329431
1552501039.475087, 51.618721, 48.606632, 48.606632
1552501039.603297, 52.952836, 49.940747, 49.940747
1552501039.656307, 54.359104, 51.347015, 51.347015
1552501039.732308, 55.819348, 52.807259, 52.807259
1552501039.822448, 56.823792, 53.811703, 53.811703
1552501039.908082, 58.350932, 55.338844, 55.338844
1552501039.992596, 60.547332, 57.535243, 57.535243
1552501040.070776, 62.299716, 59.287627, 59.287627
1552501040.173595, 64.548630, 61.536541, 61.536541
1552501040.259216, 66.068387, 63.056298, 63.056298
1552501040.343040, 67.963137, 64.951048, 64.951048
1552501040.425970, 68.769698, 65.757610, 65.757610
1552501040.519938, 69.962357, 66.950268, 66.950268
1552501040.641725, 71.057376, 68.045287, 68.045287
1552501040.753699, 71.912147, 68.900058, 68.900058
1552501040.834650, 72.951368, 69.939279, 69.939279
1552501040.914971, 73.879699, 70.867611, 70.867611
1552501040.994447, 74.849245, 71.837156, 71.837156
1552501041.083376, 75.776366, 72.764277, 72.764277
1552501041.173459, 76.610468, 73.598379, 73.598379
1552501041.250948, 77.276310, 74.264222, 74.264222
1552501041.317079, 78.112070, 75.099981, 75.099981
1552501041.400127, 78.833038, 75.820950, 75.820950
1552501041.495643, 79.515767, 76.503678, 76.503678
1552501041.619099, 80.505064, 77.492975, 77.492975
1552501041.710108, 81.471030, 78.458942, 78.458942
1552501041.779541, 82.286813, 79.274724, 79.274724
1552501041.866653, 83.450699, 80.438610, 80.438610
1552501041.972974, 84.649018, 81.636929, 81.636929
1552501042.058617, 85.779058, 82.766969, 82.766969
1552501042.168845, 86.909566, 83.897477, 83.897477
1552501042.250034, 88.057028, 85.044939, 85.044939
1552501042.348513, 88.913927, 85.901839, 85.901839
1552501042.427488, 90.071071, 87.058983, 87.058983
1552501042.568390, 91.052492, 88.040404, 88.040404
1552501042.622732, 92.253551, 89.241462, 89.241462
1552501042.702482, 94.047813, 91.035725, 91.035725
1552501042.798711, 95.645026, 92.632938, 92.632938
1552501042.900066, 97.430549, 94.418460, 94.418460
1552501042.980181, 99.090767, 96.078678, 96.078678
1552501043.063876, 100.887129, 97.875040, 97.875040
1552501043.148603, 102.572119, 99.560030, 99.560030
1552501043.228778, 104.145122, 101.133033, 101.133033
1552501043.305668, 105.729422, 102.717333, 102.717333
1552501043.428166, 107.231266, 104.219177, 104.219177
1552501043.540531, 108.481171, 105.469082, 105.469082
1552501043.594187, 109.808841, 106.796752, 106.796752
1552501043.688596, 110.786108, 107.774019, 107.774019
1552501043.773421, 112.291720, 109.279631, 109.279631
1552501043.881121, 113.611891, 110.599802, 110.599802
1552501043.944742, 115.120820, 112.108731, 112.108731
1552501044.032615, 116.946671, 113.934582, 113.934582
1552501044.125258, 118.596823, 115.584734, 115.584734
1552501044.239671, 120.671021, 117.658932, 117.658932
1552501044.285796, 121.989609, 118.977521, 118.977521
1552501044.372268, 123.437261, 120.425172, 120.425172
1552501044.455918, 125.004755, 121.992666, 121.992666
1552501044.566029, 126.779985, 123.767896, 123.767896
1552501044.613049, 127.958838, 124.946749, 124.946749
1552501044.720530, 129.296125, 126.284036, 126.284036
1552501044.812721, 130.486604, 127.474515, 127.474515
1552501044.887303, 131.539041, 128.526952, 128.526952
1552501044.964937, 132.421795, 129.409706, 129.409706
1552501045.056846, 133.451601, 130.439513, 130.439513
1552501045.212264, 134.549000, 131.536911, 131.536911
1552501045.238970, 135.627582, 132.615493, 132.615493
1552501045.322086, 136.802952, 133.790863, 133.790863
1552501045.417423, 137.937977, 134.925888, 134.925888
