time, beats
1552484870.097789, 0.003101
1552484870.105969, 0.006202
1552484870.114610, 0.009302
1552484870.120170, 0.012403
1552484870.125378, 0.015504
1552484870.133927, 0.018605
1552484870.139845, 0.021706
1552484870.144940, 0.024806
1552484870.150118, 0.027907
1552484870.156259, 0.031008
1552484870.161714, 0.034109
1552484870.167238, 0.037210
1552484870.179029, 0.040311
1552484870.185628, 0.043411
1552484870.191145, 0.046512
1552484870.196312, 0.049613
1552484870.202023, 0.052714
1552484870.208423, 0.055815
1552484870.214132, 0.058915
1552484870.219547, 0.062016
1552484870.225853, 0.065117
1552484870.231002, 0.068218
1552484870.236703, 0.071319
1552484870.242337, 0.074419
1552484870.247578, 0.077520
1552484870.252973, 0.080621
1552484870.258188, 0.083722
1552484870.264286, 0.086823
1552484870.272582, 0.089923
1552484870.278597, 0.093024
1552484870.284565, 0.096125
1552484870.290121, 0.099226
1552484870.295450, 0.102327
1552484870.300762, 0.105427
1552484870.305924, 0.108528
1552484870.311340, 0.111629
1552484870.317960, 0.114730
1552484870.323722, 0.117831
1552484870.329444, 0.120932
1552484870.335208, 0.124032
1552484870.340699, 0.127133
1552484870.351421, 0.130234
1552484870.360785, 0.133335
1552484870.366374, 0.136436
1552484870.373195, 0.139536
1552484870.378948, 0.142637
1552484870.384327, 0.145738
1552484870.390572, 0.148839
1552484870.395666, 0.151940
1552484870.401389, 0.158206
1552484870.407145, 0.164472
1552484870.412317, 0.170738
1552484870.418142, 0.177004
1552484870.423569, 0.183270
1552484870.428872, 0.189537
1552484870.434395, 0.195803
1552484870.439517, 0.202069
1552484870.445515, 0.208335
1552484870.451441, 0.214601
1552484870.457215, 0.220867
1552484870.463567, 0.227133
1552484870.469105, 0.233400
1552484870.474527, 0.239666
1552484870.480923, 0.245932
1552484870.486103, 0.252198
1552484870.491846, 0.258464
1552484870.497682, 0.264730
1552484870.503934, 0.270997
1552484870.511604, 0.277263
1552484870.517319, 0.283529
1552484870.522674, 0.289795
1552484870.529031, 0.296061
1552484870.534772, 0.302327
1552484870.540388, 0.308594
1552484870.546226, 0.314860
1552484870.551932, 0.321126
1552484870.557257, 0.327392
1552484870.563703, 0.333658
1552484870.570042, 0.339924
1552484870.575852, 0.346190
1552484870.584023, 0.352457
1552484870.589624, 0.358723
1552484870.595141, 0.364989
1552484870.600657, 0.371255
1552484870.607507, 0.377521
1552484870.613420, 0.383787
1552484870.620466, 0.390054
1552484870.626769, 0.396320
1552484870.633266, 0.402586
1552484870.638581, 0.408852
1552484870.643951, 0.415118
1552484870.650201, 0.421384
1552484870.655553, 0.427650
1552484870.662302, 0.433917
1552484870.668112, 0.440183
1552484870.673447, 0.446449
1552484870.679731, 0.452715
1552484870.685224, 0.458981
1552484870.690932, 0.465247
1552484870.696300, 0.471514
1552484870.701827, 0.477780
1552484870.707415, 0.484046
1552484870.712580, 0.490312
1552484870.718008, 0.496578
1552484870.723340, 0.502844
1552484870.728946, 0.509110
1552484870.734807, 0.515377
1552484870.740613, 0.521643
1552484870.746703, 0.527909
1552484870.752167, 0.534175
1552484870.758029, 0.540441
1552484870.763380, 0.546707
1552484870.768479, 0.552974
1552484870.774079, 0.559240
1552484870.780382, 0.565506
1552484870.785589, 0.571772
1552484870.791007, 0.578038
1552484870.796212, 0.584304
1552484870.801379, 0.590571
1552484870.807166, 0.596837
1552484870.812474, 0.603103
1552484870.817556, 0.609369
1552484870.823376, 0.615635
1552484870.828553, 0.621901
1552484870.833985, 0.628167
1552484870.839163, 0.634434
1552484870.844451, 0.640700
1552484870.849752, 0.646966
1552484870.854976, 0.653232
1552484870.860711, 0.659498
1552484870.866184, 0.665764
1552484870.871353, 0.672031
1552484870.876557, 0.678297
1552484870.882042, 0.684563
1552484870.887845, 0.690829
1552484870.893165, 0.697307
1552484870.899259, 0.703785
1552484870.905075, 0.710262
1552484870.910469, 0.716740
1552484870.916204, 0.723218
1552484870.921993, 0.729696
1552484870.927565, 0.736174
1552484870.933294, 0.742652
1552484870.938992, 0.749129
1552484870.944685, 0.755607
1552484870.949988, 0.762085
1552484870.955800, 0.768563
1552484870.962031, 0.775041
1552484870.967298, 0.781519
1552484870.973253, 0.787996
1552484870.978765, 0.794474
1552484870.983929, 0.800952
1552484870.989073, 0.807430
1552484870.994545, 0.813908
1552484870.999934, 0.820385
1552484871.005348, 0.826863
1552484871.010652, 0.833341
1552484871.015766, 0.839819
1552484871.021477, 0.846297
1552484871.026742, 0.852775
1552484871.032170, 0.859252
1552484871.037494, 0.865730
1552484871.042883, 0.872208
1552484871.049031, 0.878686
1552484871.054469, 0.885164
1552484871.059942, 0.891642
1552484871.066577, 0.898119
1552484871.072164, 0.904597
1552484871.078134, 0.911075
1552484871.084335, 0.917553
1552484871.089599, 0.924031
1552484871.095623, 0.930508
1552484871.102871, 0.936986
1552484871.108169, 0.943464
1552484871.113775, 0.949942
1552484871.119639, 0.956420
1552484871.124911, 0.962898
1552484871.130825, 0.969375
1552484871.135990, 0.975853
1552484871.141106, 0.982331
1552484871.146534, 0.988809
1552484871.153340, 0.995287
1552484871.159532, 1.001765
1552484871.165374, 1.008242
1552484871.171228, 1.014720
1552484871.178318, 1.021198
1552484871.184018, 1.027676
1552484871.190406, 1.034154
1552484871.196091, 1.040631
1552484871.201928, 1.047109
1552484871.207653, 1.053587
1552484871.214477, 1.060065
1552484871.221318, 1.066543
1552484871.226596, 1.073021
1552484871.232325, 1.079498
1552484871.237783, 1.085976
1552484871.243136, 1.092454
1552484871.250535, 1.098932
1552484871.256016, 1.105410
1552484871.261412, 1.111888
1552484871.266734, 1.118365
1552484871.272526, 1.124843
1552484871.278101, 1.131321
1552484871.284496, 1.137799
1552484871.289894, 1.144277
1552484871.295199, 1.150754
1552484871.300882, 1.157232
1552484871.306697, 1.163710
1552484871.312751, 1.170188
1552484871.318986, 1.176666
1552484871.324511, 1.183144
1552484871.331009, 1.189621
1552484871.336955, 1.196099
1552484871.342566, 1.202577
1552484871.348115, 1.209055
1552484871.353390, 1.215533
1552484871.358757, 1.222011
1552484871.365114, 1.228488
1552484871.370390, 1.234966
1552484871.376199, 1.241444
1552484871.381598, 1.247922
1552484871.388336, 1.254400
1552484871.394159, 1.260878
1552484871.399585, 1.267355
1552484871.405722, 1.273833
1552484871.411161, 1.280311
1552484871.417165, 1.286789
1552484871.423581, 1.293267
1552484871.428823, 1.299744
1552484871.435730, 1.306222
1552484871.443287, 1.312700
1552484871.448724, 1.319178
1552484871.454214, 1.325656
1552484871.460486, 1.332134
1552484871.466392, 1.337713
1552484871.471546, 1.343293
1552484871.479453, 1.348872
1552484871.485324, 1.354452
1552484871.491400, 1.360032
1552484871.497003, 1.365611
1552484871.504623, 1.371191
1552484871.510429, 1.376770
1552484871.515566, 1.382350
1552484871.520700, 1.387929
1552484871.528516, 1.393509
1552484871.535222, 1.399089
1552484871.541397, 1.404668
1552484871.547492, 1.410248
1552484871.553663, 1.415827
1552484871.559395, 1.421407
1552484871.564925, 1.426987
1552484871.572690, 1.432566
1552484871.578655, 1.438146
1552484871.584374, 1.443725
1552484871.591068, 1.449305
1552484871.597500, 1.454885
1552484871.604593, 1.460464
1552484871.610456, 1.466044
1552484871.615928, 1.471623
1552484871.621372, 1.477203
1552484871.626884, 1.482782
1552484871.632407, 1.488362
1552484871.641946, 1.493942
1552484871.650727, 1.499521
1552484871.657182, 1.505101
1552484871.663190, 1.510680
1552484871.668726, 1.516260
1552484871.681097, 1.521840
1552484871.686693, 1.527419
1552484871.692636, 1.532999
1552484871.698640, 1.538578
1552484871.704121, 1.544158
1552484871.709986, 1.549738
1552484871.715147, 1.555317
1552484871.721042, 1.560897
1552484871.726653, 1.566476
1552484871.731734, 1.572056
1552484871.736951, 1.577635
1552484871.742385, 1.583215
1552484871.747588, 1.588795
1552484871.752807, 1.594374
1552484871.758802, 1.599954
1552484871.766421, 1.605533
1552484871.771769, 1.611113
1552484871.777187, 1.616693
1552484871.782625, 1.622272
1552484871.787741, 1.627852
1552484871.792866, 1.633431
1552484871.797983, 1.639011
1552484871.803838, 1.644591
1552484871.809623, 1.650170
1552484871.815015, 1.655750
1552484871.820556, 1.661329
1552484871.826315, 1.666909
1552484871.831663, 1.672488
1552484871.836891, 1.678068
1552484871.842558, 1.683648
