time, beats
1551458922.345433, 0.007338
1551458922.352049, 0.015556
1551458922.357470, 0.023774
1551458922.367059, 0.031992
1551458922.374025, 0.040211
1551458922.379157, 0.048429
1551458922.385164, 0.056647
1551458922.390404, 0.064865
1551458922.395764, 0.073084
1551458922.402918, 0.081302
1551458922.408631, 0.089520
1551458922.414350, 0.097738
1551458922.419963, 0.105956
1551458922.425527, 0.114175
1551458922.430807, 0.122393
1551458922.436406, 0.130611
1551458922.442133, 0.138829
1551458922.447655, 0.147048
1551458922.459168, 0.155266
1551458922.464590, 0.163484
1551458922.469897, 0.171702
1551458922.475257, 0.179921
1551458922.481570, 0.188139
1551458922.487444, 0.196357
1551458922.492546, 0.204575
1551458922.497960, 0.212793
1551458922.503300, 0.221012
1551458922.508875, 0.229230
1551458922.515673, 0.237448
1551458922.521134, 0.245666
1551458922.526474, 0.253885
1551458922.531719, 0.262103
1551458922.537446, 0.270321
1551458922.542625, 0.278539
1551458922.548939, 0.286757
1551458922.554854, 0.294976
1551458922.560597, 0.303194
1551458922.566723, 0.311412
1551458922.574347, 0.319630
1551458922.579743, 0.327849
1551458922.585175, 0.336067
1551458922.590762, 0.344285
1551458922.596282, 0.352503
1551458922.602041, 0.360721
1551458922.607390, 0.368940
1551458922.612785, 0.377158
1551458922.617965, 0.385376
1551458922.623094, 0.393594
1551458922.628293, 0.401813
1551458922.633409, 0.410031
1551458922.639156, 0.418249
1551458922.644995, 0.426467
1551458922.650726, 0.434685
1551458922.656522, 0.442904
1551458922.662478, 0.451122
1551458922.667684, 0.459340
1551458922.673404, 0.467558
1551458922.678695, 0.475777
1551458922.688386, 0.483995
1551458922.694319, 0.492213
1551458922.700180, 0.500431
1551458922.706242, 0.508650
1551458922.711501, 0.516868
1551458922.716958, 0.525086
1551458922.723245, 0.533304
1551458922.728958, 0.541522
1551458922.734218, 0.549741
1551458922.739399, 0.557959
1551458922.744702, 0.566177
1551458922.751399, 0.574395
1551458922.756752, 0.582614
1551458922.762079, 0.590832
1551458922.767355, 0.599050
1551458922.773073, 0.607268
1551458922.780148, 0.615486
1551458922.785863, 0.623705
1551458922.791126, 0.629196
1551458922.796786, 0.634688
1551458922.803399, 0.640180
1551458922.809209, 0.645671
1551458922.814667, 0.651163
1551458922.819845, 0.656655
1551458922.825550, 0.662146
1551458922.831273, 0.667638
1551458922.836993, 0.673129
1551458922.842629, 0.678621
1551458922.848171, 0.684113
1551458922.854780, 0.689604
1551458922.860091, 0.695096
1551458922.865188, 0.700588
1551458922.872306, 0.706079
1551458922.878004, 0.711571
1551458922.883259, 0.717063
1551458922.889214, 0.722554
