time,phase_from_reg,phase_for_plbck,plbck_pos
1552498947.273316, 0.006341, 0.000000, 0.000000
1552498947.375047, 0.000000, 0.000000, 0.000000
1552498947.432147, 0.000000, 0.000000, 0.000000
1552498947.489709, 2.409859, 0.000000, 0.000000
1552498947.557041, 2.562881, 0.000000, 0.000000
1552498947.638118, 2.953884, 0.000000, 0.000000
1552498947.855693, 3.739454, 0.000000, 0.000000
1552498947.981928, 6.128948, 0.000000, 0.000000
1552498948.041409, 6.138834, 0.000000, 0.000000
1552498948.140195, 6.145926, 0.000000, 0.000000
1552498948.245559, 6.157177, 0.000000, 0.000000
1552498948.373843, 6.172046, 0.000000, 0.000000
1552498948.407833, 6.172046, 0.000000, 0.000000
1552498948.535685, 6.172046, 0.000000, 0.000000
1552498948.627540, 6.439344, 0.000000, 0.000000
1552498948.685137, 6.770260, 0.000000, 0.000000
1552498948.790862, 7.030839, 0.000000, 0.000000
1552498948.899784, 7.527733, 0.000000, 0.000000
1552498949.086541, 8.771423, 0.000000, 0.000000
1552498949.086650, 11.421443, 0.000000, 0.000000
1552498949.136655, 12.024586, 0.000000, 0.000000
1552498949.220094, 13.018584, 0.000000, 0.000000
1552498949.318993, 14.293094, 0.000000, 0.000000
1552498949.399972, 14.722126, 0.000000, 0.000000
1552498949.525984, 16.076126, 0.000000, 0.000000
1552498949.630236, 17.248740, 0.000000, 0.000000
1552498949.666929, 18.672154, 0.000000, 0.000000
1552498949.833165, 19.595216, 0.000000, 0.000000
1552498949.963281, 19.878701, 0.000000, 0.000000
1552498950.099823, 21.818673, 0.000000, 0.000000
1552498950.159564, 21.889675, 0.000000, 0.000000
1552498950.283474, 24.666096, 0.000000, 0.000000
1552498950.456908, 27.322627, 0.000000, 0.000000
1552498950.634111, 7.853982, -19.468646, 0.000000
1552498950.710278, 9.424778, -17.897849, 0.000000
1552498950.758489, 11.466968, -15.855659, 0.000000
1552498951.038412, 12.095438, -15.227190, 0.000000
1552498951.109028, 14.141684, -13.180943, 0.000000
1552498951.132434, 14.949451, -12.373177, 0.000000
1552498951.151434, 15.793741, -11.528886, 0.000000
1552498951.171201, 17.096432, -10.226195, 0.000000
1552498951.185437, 17.985966, -9.336661, 0.000000
1552498951.201496, 18.981592, -8.341035, 0.000000
1552498951.277481, 19.743098, -7.579529, 0.000000
1552498951.362070, 20.610675, -6.711952, 0.000000
1552498951.466591, 21.504614, -5.818013, 0.000000
1552498951.635569, 22.328093, -4.994534, 0.000000
1552498951.639665, 23.488011, -3.834617, 0.000000
1552498951.709199, 24.721078, -2.601550, 0.000000
1552498951.793050, 26.225245, -1.097382, 0.000000
1552498951.877103, 27.355128, 0.032500, 0.032500
1552498952.000101, 28.638037, 1.315410, 1.315410
1552498952.054432, 29.852199, 2.529571, 2.529571
1552498952.133614, 31.012666, 3.690039, 3.690039
1552498952.233089, 32.152853, 4.830226, 4.830226
1552498952.301163, 33.177793, 5.855165, 5.855165
1552498952.431382, 34.282170, 6.959543, 6.959543
1552498952.502444, 35.456358, 8.133731, 8.133731
1552498952.591290, 36.430909, 9.108282, 9.108282
1552498952.697466, 37.456352, 10.133725, 10.133725
1552498952.774058, 38.403334, 11.080706, 11.080706
1552498952.914544, 39.437056, 12.114428, 12.114428
1552498952.954414, 40.405971, 13.083343, 13.083343
1552498953.048539, 41.317411, 13.994783, 13.994783
1552498953.162187, 42.644574, 15.321947, 15.321947
1552498953.232703, 43.976404, 16.653776, 16.653776
1552498953.318212, 45.359947, 18.037319, 18.037319
1552498953.463955, 46.584669, 19.262042, 19.262042
1552498953.513905, 48.240795, 20.918168, 20.918168
1552498953.604230, 49.476296, 22.153669, 22.153669
1552498953.696515, 50.889049, 23.566422, 23.566422
1552498953.780422, 51.867453, 24.544825, 24.544825
1552498953.868030, 52.781641, 25.459014, 25.459014
1552498953.952557, 53.693919, 26.371292, 26.371292
1552498954.029307, 54.528857, 27.206230, 27.206230
1552498954.113264, 55.300619, 27.977992, 27.977992
1552498954.224473, 55.944838, 28.622210, 28.622210
1552498954.310776, 56.803854, 29.481226, 29.481226
1552498954.440097, 57.687511, 30.364883, 30.364883
1552498954.559865, 58.267691, 30.945064, 30.945064
