time, phase
1551274480.532109, 0
1551274480.645788, 1
1551274480.785139, 2
1551274480.933773, 3
1551274481.035072, 0
1551274481.167986, 1
1551274481.334876, 2
1551274481.468889, 3
1551274481.615547, 0
1551274481.709849, 1
1551274481.799904, 2
1551274481.855688, 3
1551274481.898592, 0
1551274482.028063, 1
1551274482.223582, 2
1551274482.423246, 3
1551274482.557936, 0
1551274482.663004, 1
1551274482.868431, 2
1551274483.035694, 3
1551274483.124302, 0
1551274483.239371, 1
1551274483.383487, 2
1551274483.518609, 3
1551274483.615483, 0
1551274483.749722, 1
1551274483.978704, 2
1551274484.161772, 3
1551274484.267026, 0
1551274484.388061, 1
1551274484.555614, 2
1551274484.739199, 3
1551274484.809763, 0
1551274484.915904, 1
1551274485.075075, 2
1551274485.193395, 3
1551274485.267582, 0
1551274485.334273, 1
1551274485.448283, 2
1551274485.566444, 3
1551274485.647778, 0
1551274485.758442, 1
1551274485.943974, 2
1551274486.069499, 3
1551274486.163565, 0
1551274486.240348, 1
1551274486.345461, 2
1551274486.421560, 3
1551274486.506091, 0
1551274486.611540, 1
1551274486.726198, 2
1551274486.866123, 3
1551274486.930085, 0
1551274487.067173, 1
1551274487.229751, 2
1551274487.412479, 3
1551274487.504412, 0
1551274487.598699, 1
1551274487.756382, 2
1551274487.921141, 3
1551274488.008863, 0
1551274488.101716, 1
1551274488.229873, 2
1551274488.360115, 3
1551274488.449980, 0
1551274488.593698, 1
1551274488.820626, 2
1551274489.162471, 3
1551274489.242724, 0
1551274489.345114, 1
1551274489.609244, 2
1551274489.899539, 3
1551274489.991774, 0
1551274490.053327, 1
1551274490.172322, 2
1551274490.274362, 3
1551274490.360896, 0
1551274490.503181, 1
1551274490.765631, 2
1551274491.043030, 3
1551274491.132702, 0
1551274491.223264, 1
1551274491.326029, 2
1551274491.428888, 3
1551274491.515581, 0
1551274491.629746, 1
1551274491.805753, 2
1551274491.953929, 3
1551274492.061404, 0
1551274492.151177, 1
1551274492.316843, 2
1551274492.471081, 3
1551274492.556477, 0
1551274492.671593, 1
1551274492.858423, 2
1551274493.052955, 3
1551274493.136717, 0
1551274493.235401, 1
1551274493.349485, 2
1551274493.462556, 3
1551274493.584869, 0
1551274493.680321, 1
1551274493.880839, 2
1551274494.003634, 3
1551274494.101068, 0
1551274494.202699, 1
1551274494.328594, 2
1551274494.488383, 3
1551274494.555481, 0
1551274494.631019, 1
1551274494.757855, 2
1551274494.871651, 3
1551274494.954205, 0
1551274495.107666, 1
1551274495.284728, 2
1551274495.458423, 3
1551274495.568352, 0
1551274495.697151, 1
1551274495.887815, 2
1551274496.012116, 3
1551274496.131041, 0
1551274496.217412, 1
1551274496.339497, 2
1551274496.433861, 3
1551274496.520019, 0
1551274496.693061, 1
1551274496.899464, 2
1551274497.003193, 3
1551274497.093406, 0
1551274497.208438, 1
1551274497.343595, 2
1551274497.449302, 3
1551274497.565279, 0
1551274497.666525, 1
1551274497.778683, 2
1551274497.891662, 3
1551274497.998683, 0
1551274498.083885, 1
1551274498.192789, 2
1551274498.334665, 3
1551274498.429567, 0
1551274498.560194, 1
1551274498.698312, 2
1551274498.787905, 3
1551274498.897758, 0
1551274498.971555, 1
1551274499.082303, 2
1551274499.166719, 3
1551274499.256966, 0
1551274499.387041, 1
1551274499.633746, 2
1551274499.903929, 3
1551274499.984398, 0
1551274500.081968, 1
1551274500.212819, 2
1551274500.348693, 3
1551274500.409842, 0
1551274500.504313, 1
1551274500.660470, 2
1551274500.792442, 3
1551274500.874865, 0
1551274500.982461, 1
1551274501.181692, 2
1551274501.382124, 3
1551274501.474947, 0
1551274501.542412, 1
1551274501.658667, 2
1551274501.763299, 3
1551274501.851557, 0
1551274501.955218, 1
1551274502.097231, 2
1551274502.200453, 3
1551274502.292983, 0
1551274502.425700, 1
1551274502.708201, 2
1551274502.895533, 3
1551274502.984140, 0
1551274503.118580, 1
1551274503.331925, 2
1551274503.468245, 3
1551274503.578334, 0
1551274503.722074, 1
1551274503.918406, 2
1551274504.155578, 3
1551274504.259514, 0
1551274504.409540, 1
1551274504.679094, 2
1551274504.858489, 3
1551274505.022179, 0
1551274505.161771, 1
1551274505.391310, 2
1551274505.642368, 3
1551274505.758409, 0
1551274505.884541, 1
1551274506.116416, 2
1551274506.293561, 3
1551274506.407410, 0
1551274506.595228, 1
1551274506.844770, 2
1551274507.120262, 3
1551274507.220976, 0
1551274507.352764, 1
1551274507.569580, 2
1551274507.779884, 3
1551274507.884943, 0
1551274508.028336, 1
1551274508.254447, 2
1551274508.508726, 3
1551274508.631483, 0
1551274508.747999, 1
1551274509.001377, 2
1551274509.205790, 3
1551274509.334962, 0
1551274509.560875, 1
1551274509.737546, 2
1551274509.972048, 3
1551274510.149384, 0
1551274510.292353, 1
1551274510.511067, 2
1551274510.669547, 3
1551274510.924997, 0
1551274511.123693, 1
1551274511.388312, 2
1551274511.601104, 3
1551274511.751348, 0
1551274511.947722, 1
1551274512.134565, 2
1551274512.404480, 3
1551274512.544413, 0
1551274512.729129, 1
1551274512.958749, 2
1551274513.222282, 3
1551274513.393581, 0
1551274513.610177, 1
1551274513.817005, 2
1551274514.067700, 3
1551274514.236910, 0
1551274514.429116, 1
1551274514.622890, 2
1551274514.877836, 3
1551274515.012120, 0
1551274515.221107, 1
1551274515.458749, 2
1551274515.709597, 3
1551274515.899687, 0
1551274516.082727, 1
1551274516.314758, 2
1551274516.535838, 3
1551274516.732851, 0
1551274516.916849, 1
1551274517.086515, 2
1551274517.342876, 3
1551274517.496160, 0
1551274517.689775, 1
1551274517.939203, 2
1551274518.198963, 3
1551274518.376301, 0
1551274518.560527, 1
1551274518.812919, 2
1551274519.096886, 3
1551274519.286123, 0
1551274519.452300, 1
1551274519.692141, 2
1551274519.967699, 3
1551274520.199113, 0
1551274520.427775, 1
1551274520.757032, 2
1551274521.124610, 3
1551274521.293829, 0
1551274521.491122, 1
1551274521.775205, 2
1551274522.086815, 3
1551274522.246301, 0
1551274522.419946, 1
1551274522.691166, 2
1551274522.943373, 3
1551274523.125986, 0
1551274523.344509, 1
1551274523.597462, 2
1551274523.955733, 3
1551274524.125937, 0
1551274524.316696, 1
1551274524.603346, 2
1551274524.875588, 3
1551274525.046926, 0
1551274525.304811, 1
1551274525.483744, 2
1551274525.672077, 3
1551274526.013896, 0
1551274526.177282, 1
1551274526.408797, 2
1551274526.614440, 3
1551274526.899438, 0
1551274527.093644, 1
1551274527.368086, 2
1551274527.661358, 3
1551274527.827578, 0
1551274527.978286, 1
1551274528.237977, 2
1551274528.480632, 3
1551274528.665918, 0
1551274528.865104, 1
1551274529.076227, 2
1551274529.332263, 3
1551274529.563940, 0
1551274529.782043, 1
1551274529.975371, 2
1551274530.217057, 3
1551274530.379510, 0
1551274530.584429, 1
1551274530.768037, 2
1551274530.944626, 3
1551274531.209449, 0
1551274531.427004, 1
1551274531.608107, 2
1551274531.791314, 3
1551274532.062910, 0
1551274532.296482, 1
1551274532.488016, 2
1551274532.652534, 3
1551274532.899298, 0
1551274533.103733, 1
1551274533.273742, 2
1551274533.401380, 3
1551274533.721113, 0
1551274533.870868, 1
1551274534.075640, 2
1551274534.214401, 3
1551274534.479067, 0
1551274534.690706, 1
1551274534.874457, 2
1551274535.025501, 3
1551274535.256772, 0
1551274535.461136, 1
1551274535.609517, 2
1551274535.727715, 3
1551274536.041460, 0
1551274536.217009, 1
1551274536.400644, 2
1551274536.531949, 3
1551274536.752632, 0
1551274536.983931, 1
1551274537.159103, 2
1551274537.294669, 3
1551274537.560252, 0
1551274537.743997, 1
1551274537.904933, 2
1551274538.022614, 3
1551274538.261569, 0
1551274538.460583, 1
1551274538.601806, 2
1551274538.794558, 3
1551274538.940024, 0
1551274539.138973, 1
1551274539.303702, 2
1551274539.472799, 3
1551274539.659015, 0
1551274539.850187, 1
1551274540.001978, 2
1551274540.166543, 3
1551274540.364123, 0
1551274540.549220, 1
1551274540.745907, 2
1551274540.923901, 3
1551274541.122832, 0
1551274541.286057, 1
1551274541.466926, 2
1551274541.619675, 3
1551274541.864448, 0
1551274542.039114, 1
1551274542.193124, 2
1551274542.338927, 3
1551274542.567107, 0
1551274542.738597, 1
1551274542.909679, 2
1551274543.151765, 3
1551274543.318893, 0
1551274543.468189, 1
1551274543.634308, 2
1551274543.835667, 3
1551274544.021204, 0
1551274544.166283, 1
1551274544.369791, 2
1551274544.564647, 3
1551274544.713882, 0
1551274544.892736, 1
1551274545.082079, 2
1551274545.284362, 3
1551274545.488172, 0
1551274545.684579, 1
1551274545.909590, 2
1551274546.140796, 3
1551274546.287339, 0
1551274546.456869, 1
1551274546.619360, 2
1551274546.789824, 3
1551274546.969684, 0
1551274547.142248, 1
1551274547.345740, 2
1551274547.482873, 3
1551274547.718008, 0
1551274547.878027, 1
1551274548.073386, 2
1551274548.281471, 3
1551274548.450587, 0
1551274548.638460, 1
1551274548.825153, 2
1551274549.032093, 3
1551274549.193134, 0
1551274549.356470, 1
1551274549.576739, 2
1551274549.741172, 3
1551274549.919520, 0
1551274550.132532, 1
1551274550.310010, 2
1551274550.537501, 3
1551274550.710848, 0
1551274550.861565, 1
1551274551.049862, 2
1551274551.225695, 3
1551274551.406671, 0
1551274551.585019, 1
1551274551.767642, 2
1551274551.947569, 3
1551274552.152567, 0
1551274552.351036, 1
1551274552.558106, 2
1551274552.731186, 3
1551274552.945570, 0
1551274553.074178, 1
1551274553.273261, 2
1551274553.408918, 3
1551274553.702465, 0
1551274553.863762, 1
1551274554.025305, 2
1551274554.209235, 3
1551274554.407900, 0
1551274554.619521, 1
1551274554.798247, 2
1551274554.964004, 3
1551274555.223475, 0
1551274555.378799, 1
1551274555.535419, 2
1551274555.727753, 3
1551274555.892533, 0
1551274556.076166, 1
1551274556.279488, 2
1551274556.514787, 3
1551274556.641157, 0
1551274556.793225, 1
1551274556.983454, 2
1551274557.176722, 3
1551274557.352338, 0
1551274557.475374, 1
1551274557.656147, 2
1551274557.901309, 3
1551274558.036453, 0
1551274558.181865, 1
1551274558.380015, 2
1551274558.562515, 3
1551274558.699460, 0
1551274558.877627, 1
1551274559.085046, 2
1551274559.321527, 3
1551274559.459974, 0
1551274559.632623, 1
1551274559.796740, 2
1551274559.968804, 3
1551274560.149953, 0
1551274560.328266, 1
1551274560.525780, 2
1551274560.760424, 3
1551274560.928809, 0
1551274561.078764, 1
1551274561.265023, 2
1551274561.452546, 3
1551274561.648294, 0
1551274561.865547, 1
1551274562.026616, 2
1551274562.255042, 3
1551274562.392779, 0
1551274562.547382, 1
1551274562.758759, 2
1551274562.978155, 3
1551274563.146562, 0
1551274563.320613, 1
1551274563.514948, 2
1551274563.716450, 3
1551274563.830432, 0
1551274564.029875, 1
1551274564.181849, 2
1551274564.360287, 3
1551274564.492972, 0
1551274564.667887, 1
1551274564.818879, 2
1551274564.981284, 3
1551274565.177213, 0
1551274565.337671, 1
1551274565.485255, 2
1551274565.611207, 3
1551274565.792425, 0
1551274566.000532, 1
1551274566.169737, 2
1551274566.318060, 3
1551274566.398158, 0
1551274566.555221, 1
1551274566.688506, 2
1551274566.889350, 3
1551274567.018116, 0
1551274567.217037, 1
1551274567.356062, 2
1551274567.505686, 3
1551274567.650646, 0
1551274567.812824, 1
1551274567.999284, 2
1551274568.124699, 3
1551274568.288165, 0
1551274568.438171, 1
1551274568.586100, 2
1551274568.793850, 3
1551274568.932842, 0
1551274569.105677, 1
1551274569.260636, 2
1551274569.401190, 3
1551274569.572052, 0
1551274569.723452, 1
1551274569.876186, 2
1551274570.040880, 3
1551274570.229258, 0
1551274570.364169, 1
1551274570.518374, 2
1551274570.671588, 3
1551274570.875961, 0
1551274571.064692, 1
1551274571.211290, 2
1551274571.383347, 3
1551274571.602851, 0
1551274571.714480, 1
1551274571.852576, 2
1551274572.035377, 3
1551274572.210793, 0
1551274572.422024, 1
1551274572.552271, 2
1551274572.700193, 3
1551274572.915506, 0
1551274573.059889, 1
1551274573.209761, 2
1551274573.361247, 3
1551274573.521422, 0
1551274573.708934, 1
1551274573.883453, 2
1551274573.988213, 3
1551274574.138436, 0
1551274574.292376, 1
1551274574.453094, 2
1551274574.610980, 3
1551274574.813087, 0
1551274574.960933, 1
1551274575.130379, 2
1551274575.251411, 3
1551274575.432847, 0
1551274575.584139, 1
1551274575.735994, 2
1551274575.913318, 3
1551274576.020898, 0
1551274576.193551, 1
1551274576.340018, 2
1551274576.494918, 3
1551274576.613706, 0
1551274576.788686, 1
1551274576.966875, 2
1551274577.116228, 3
1551274577.252580, 0
1551274577.411893, 1
1551274577.567417, 2
1551274577.706274, 3
1551274577.867871, 0
1551274577.994632, 1
1551274578.144849, 2
1551274578.323237, 3
1551274578.482263, 0
1551274578.648643, 1
1551274578.825947, 2
1551274578.990490, 3
1551274579.139047, 0
1551274579.295869, 1
1551274579.453856, 2
1551274579.611662, 3
1551274579.794321, 0
1551274579.948657, 1
1551274580.130035, 2
1551274580.317989, 3
1551274580.477073, 0
1551274580.620077, 1
1551274580.771850, 2
1551274580.928587, 3
1551274581.108975, 0
1551274581.250884, 1
1551274581.399258, 2
1551274581.516869, 3
1551274581.705043, 0
1551274581.881180, 1
1551274582.016474, 2
1551274582.166531, 3
1551274582.352424, 0
1551274582.513453, 1
1551274582.706228, 2
1551274582.840771, 3
1551274583.078164, 0
1551274583.232113, 1
1551274583.359563, 2
1551274583.506268, 3
1551274583.698964, 0
1551274583.839730, 1
1551274584.006622, 2
1551274584.146718, 3
1551274584.355095, 0
1551274584.507740, 1
1551274584.652351, 2
1551274584.810749, 3
1551274584.993611, 0
1551274585.160773, 1
1551274585.329921, 2
1551274585.446240, 3
1551274585.572019, 0
1551274585.749405, 1
1551274585.905558, 2
1551274586.094656, 3
1551274586.254137, 0
1551274586.409218, 1
1551274586.580066, 2
1551274586.698180, 3
1551274586.915835, 0
1551274587.092199, 1
1551274587.250750, 2
1551274587.408059, 3
1551274587.593587, 0
1551274587.739023, 1
1551274587.892607, 2
1551274588.032716, 3
1551274588.245336, 0
1551274588.403353, 1
1551274588.587671, 2
1551274588.713602, 3
1551274588.852408, 0
1551274588.992941, 1
1551274589.179229, 2
1551274589.309651, 3
1551274589.475098, 0
1551274589.613543, 1
1551274589.769403, 2
1551274589.930811, 3
1551274590.138669, 0
1551274590.288723, 1
1551274590.441125, 2
1551274590.598694, 3
1551274590.755958, 0
1551274590.919551, 1
1551274591.103695, 2
1551274591.307760, 3
1551274591.468665, 0
1551274591.614891, 1
1551274591.794739, 2
1551274592.011441, 3
1551274592.138528, 0
1551274592.307142, 1
1551274592.486327, 2
1551274592.666364, 3
1551274592.795398, 0
1551274592.955379, 1
1551274593.211660, 2
1551274593.391652, 3
1551274593.502572, 0
