time,est_amp,est_freq,est_phase
1551274480.188227, 1.831048, 0.039702, 0.000003
1551274480.254210, 27.698022, 0.045814, 0.086186
1551274480.355013, 106.309924, 0.044470, 0.675570
1551274480.426543, 136.284424, 0.041642, 2.505653
1551274480.540127, 146.247857, 0.032099, 1.570796
1551274480.598346, 456.871489, 0.019713, 1.570796
1551274480.742935, 155.713514, 0.016424, 1.631180
1551274480.757944, 600.904603, 0.017631, 2.248915
1551274480.807228, 676.666137, 0.019203, 2.788072
1551274480.892743, 705.672804, 0.019630, 3.642916
1551274480.977426, 681.378467, 0.020313, 4.480037
1551274481.055885, 671.057400, 0.020678, 5.484993
1551274481.155652, 688.368632, 0.020357, 6.595364
1551274481.249738, 687.442168, 0.020212, 7.637082
1551274481.335222, 718.873930, 0.020036, 8.628598
1551274481.408817, 733.676975, 0.020349, 9.545567
1551274481.488086, 764.173937, 0.019321, 10.770275
1551274481.563516, 759.971026, 0.019188, 11.767576
1551274481.692370, 703.155367, 0.018389, 12.894549
1551274481.768584, 611.664183, 0.022093, 13.296547
1551274481.860843, 515.222034, 0.022035, 14.318999
1551274481.935623, 482.276750, 0.029881, 14.614848
1551274482.024592, 605.946742, 0.030544, 15.737249
1551274482.108350, 533.025597, 0.029629, 17.099089
1551274482.216892, 459.834035, 0.028302, 18.830461
1551274482.298676, 534.133908, 0.025029, 20.902676
1551274482.423020, 775.721203, 0.014783, 23.561945
1551274482.495600, 875.280206, 0.016917, 24.639435
1551274482.592082, 945.043819, 0.017975, 25.386587
1551274482.671300, 938.369336, 0.018405, 26.183873
1551274482.762554, 960.652351, 0.018461, 27.096515
1551274482.860291, 982.999184, 0.018484, 27.952228
1551274482.937259, 952.387866, 0.019253, 28.684943
1551274483.007449, 1121.332144, 0.017176, 29.975252
1551274483.085441, 1108.092545, 0.017529, 30.834815
1551274483.161247, 1113.017189, 0.017312, 31.848914
1551274483.267187, 1011.107032, 0.018549, 32.448070
1551274483.357720, 997.743224, 0.020279, 33.135344
1551274483.449645, 1100.338679, 0.021048, 33.979125
1551274483.531074, 1125.255351, 0.022626, 34.713798
1551274483.620652, 1134.247786, 0.023295, 35.718792
1551274483.702977, 1040.938224, 0.023058, 36.945237
1551274483.805319, 1037.572536, 0.021779, 38.287337
1551274483.901400, 1015.092189, 0.020085, 39.584659
1551274483.988852, 908.225930, 0.018598, 40.806131
1551274484.108119, 992.841332, 0.016251, 42.237897
1551274484.176381, 1000.381925, 0.016357, 43.066168
1551274484.274066, 965.039809, 0.017036, 43.934325
1551274484.350373, 962.216307, 0.018172, 44.519463
1551274484.433310, 892.313751, 0.019924, 45.058618
1551274484.537299, 908.045065, 0.019403, 46.104876
1551274484.593978, 914.321558, 0.019691, 46.969521
1551274484.692223, 965.716206, 0.018582, 48.138049
1551274484.791968, 957.995524, 0.020181, 48.939466
1551274484.873962, 948.965215, 0.020282, 49.983953
1551274484.952054, 939.758176, 0.021360, 50.741026
1551274485.041231, 922.057766, 0.021418, 51.732790
