time,phase_from_reg,phase_for_plbck,plbck_pos
1551274480.188981, 0.000003, 0.000000, 0.000000
1551274480.254463, 0.086186, 0.000000, 0.000000
1551274480.355299, 0.675570, 0.000000, 0.000000
1551274480.426798, 2.505653, 0.000000, 0.000000
1551274480.540314, 1.570796, 0.000000, 0.000000
1551274480.608459, 1.570796, 0.000000, 0.000000
1551274480.743155, 1.631180, 0.060384, 0.060384
1551274480.758204, 2.248915, 0.678119, 0.678119
1551274480.807511, 2.788072, 1.217275, 1.217275
1551274480.893167, 3.642916, 2.072120, 2.072120
1551274480.978078, 4.480037, 2.909241, 2.909241
1551274481.057310, 5.484993, 3.914196, 3.914196
1551274481.155929, 6.595364, 5.024568, 5.024568
1551274481.250166, 7.637082, 6.066286, 6.066286
1551274481.335447, 8.628598, 7.057802, 7.057802
1551274481.409338, 9.545567, 7.974771, 7.974771
1551274481.488289, 10.770275, 9.199479, 9.199479
1551274481.563782, 11.767576, 10.196780, 10.196780
1551274481.692659, 12.894549, 11.323753, 11.323753
1551274481.768864, 13.296547, 11.725751, 11.725751
1551274481.861059, 14.318999, 12.748203, 12.748203
1551274481.935842, 14.614848, 13.044051, 13.044051
1551274482.024782, 15.737249, 14.166452, 14.166452
1551274482.108568, 17.099089, 15.528293, 15.528293
1551274482.221138, 18.830461, 17.259665, 17.259665
1551274482.299126, 20.902676, 19.331879, 19.331879
1551274482.423215, 23.561945, 21.991149, 21.991149
1551274482.500606, 24.639435, 23.068638, 23.068638
1551274482.592382, 25.386587, 23.815791, 23.815791
1551274482.671607, 26.183873, 24.613076, 24.613076
1551274482.764820, 27.096515, 25.525718, 25.525718
1551274482.860527, 27.952228, 26.381432, 26.381432
1551274482.937596, 28.684943, 27.114146, 27.114146
1551274483.007715, 29.975252, 28.404456, 28.404456
1551274483.085765, 30.834815, 29.264018, 29.264018
1551274483.161607, 31.848914, 30.278117, 30.278117
1551274483.267394, 32.448070, 30.877273, 30.877273
1551274483.360218, 33.135344, 31.564548, 31.564548
1551274483.450199, 33.979125, 32.408329, 32.408329
1551274483.533249, 34.713798, 33.143002, 33.143002
1551274483.620873, 35.718792, 34.147995, 34.147995
1551274483.703368, 36.945237, 35.374440, 35.374440
1551274483.805582, 38.287337, 36.716541, 36.716541
1551274483.901702, 39.584659, 38.013862, 38.013862
1551274483.989143, 40.806131, 39.235335, 39.235335
1551274484.108345, 42.237897, 40.667101, 40.667101
1551274484.176637, 43.066168, 41.495372, 41.495372
1551274484.274310, 43.934325, 42.363529, 42.363529
1551274484.351055, 44.519463, 42.948666, 42.948666
1551274484.433569, 45.058618, 43.487822, 43.487822
1551274484.537522, 46.104876, 44.534079, 44.534079
1551274484.594212, 46.969521, 45.398725, 45.398725
1551274484.692475, 48.138049, 46.567253, 46.567253
1551274484.792181, 48.939466, 47.368669, 47.368669
1551274484.874164, 49.983953, 48.413157, 48.413157
1551274484.952306, 50.741026, 49.170229, 49.170229
1551274485.041486, 51.732790, 50.161994, 50.161994
1551274485.124956, 52.716282, 51.145485, 51.145485
1551274485.222943, 53.567295, 51.996499, 51.996499
1551274485.298313, 54.732839, 53.162043, 53.162043
1551274485.391557, 55.923140, 54.352344, 54.352344
1551274485.468146, 56.723723, 55.152926, 55.152926
1551274485.559581, 57.668878, 56.098082, 56.098082
