time, phase
1551274976.253436, 0
1551274976.355736, 1
1551274976.482218, 2
1551274976.553347, 3
1551274976.640679, 0
1551274976.733502, 1
1551274976.877135, 2
1551274976.947332, 3
1551274977.056187, 0
1551274977.120300, 1
1551274977.170280, 2
1551274977.350595, 3
1551274977.444891, 0
1551274977.535616, 1
1551274977.664102, 2
1551274977.765066, 3
1551274977.862960, 0
1551274977.946089, 1
1551274978.063501, 2
1551274978.211351, 3
1551274978.312023, 0
1551274978.412340, 1
1551274978.526716, 2
1551274978.639894, 3
1551274978.736526, 0
1551274978.835541, 1
1551274978.969145, 2
1551274979.083730, 3
1551274979.223377, 0
1551274979.298999, 1
1551274979.426759, 2
1551274979.543708, 3
1551274979.644984, 0
1551274979.765334, 1
1551274979.919022, 2
1551274980.028003, 3
1551274980.135360, 0
1551274980.231236, 1
1551274980.371528, 2
1551274980.477090, 3
1551274980.588609, 0
1551274980.690231, 1
1551274980.842137, 2
1551274980.965057, 3
1551274981.056972, 0
1551274981.164540, 1
1551274981.296029, 2
1551274981.401438, 3
1551274981.529931, 0
1551274981.621905, 1
1551274981.774303, 2
1551274981.890701, 3
1551274981.975897, 0
1551274982.073605, 1
1551274982.190480, 2
1551274982.302967, 3
1551274982.412901, 0
1551274982.545313, 1
1551274982.690092, 2
1551274982.811214, 3
1551274982.924618, 0
1551274983.003491, 1
1551274983.124360, 2
1551274983.245073, 3
1551274983.338601, 0
1551274983.451024, 1
1551274983.615307, 2
1551274983.729519, 3
1551274983.844402, 0
1551274983.935290, 1
1551274984.049529, 2
1551274984.178584, 3
1551274984.279188, 0
1551274984.408102, 1
1551274984.550661, 2
1551274984.654374, 3
1551274984.766390, 0
1551274984.877347, 1
