time, phase
1548007140.322530, 0
1548007140.834398, 0
1548007141.286899, 0
1548007141.777003, 0
1548007142.259913, 0
1548007142.638525, 0
1548007143.207621, 0
1548007143.733736, 0
1548007144.268894, 0
1548007144.847546, 0
1548007145.313580, 0
1548007145.729246, 0
1548007146.237045, 0
1548007146.959761, 0
1548007148.363967, 0
1548007149.144794, 0
1548007149.811236, 0
1548007150.438693, 0
