time,est_amp,est_freq,est_phase
1552938950.238517, 0.832998, 0.045306, 0.053878
1552938950.342123, 1.328891, 0.050699, 0.310604
1552938950.439464, 6.127581, 0.047070, 2.766681
1552938950.522362, 10.200971, 0.033407, 3.141593
1552938950.567918, 14.401032, 0.017643, 4.712389
1552938950.740962, 15.306245, 0.019575, 4.712389
1552938950.845814, 18.236543, 0.012608, 5.391930
1552938950.866917, 26.054527, 0.013874, 5.678638
1552938951.107985, 38.485811, 0.012591, 6.370084
1552938951.282924, 95.491116, 0.011698, 6.703246
1552938951.331310, 99.347939, 0.014569, 6.703280
1552938951.388788, 111.759966, 0.017994, 6.703280
1552938951.433546, 150.048480, 0.026292, 6.703280
1552938951.482140, 231.647415, 0.031592, 6.703280
1552938951.639032, 352.035440, 0.037596, 6.703280
1552938951.655996, 420.330441, 0.037574, 8.513934
1552938951.770629, 468.548501, 0.036398, 10.487503
1552938951.819582, 471.000212, 0.034394, 12.622340
1552938951.918575, 563.118365, 0.032306, 14.801559
1552938951.998276, 554.783862, 0.030519, 16.733867
1552938952.124495, 526.500536, 0.029721, 18.399309
1552938952.197741, 524.968802, 0.029406, 20.038589
1552938952.403012, 480.946617, 0.030016, 21.404173
1552938952.480041, 494.723094, 0.033897, 22.412685
1552938952.582660, 499.003504, 0.034198, 24.010132
1552938952.691351, 540.349564, 0.035990, 25.347226
1552938952.791986, 530.224787, 0.035873, 27.037530
1552938952.915908, 496.404868, 0.035120, 28.920902
1552938952.988124, 529.461723, 0.031693, 31.197249
1552938953.067839, 625.607161, 0.029540, 33.360690
1552938953.156833, 657.418915, 0.029523, 34.809323
1552938953.236778, 667.916487, 0.028324, 36.471222
1552938953.327936, 649.394527, 0.027150, 38.146189
1552938953.425818, 698.556950, 0.026080, 39.636871
1552938953.500107, 712.602588, 0.026218, 40.905416
1552938953.575146, 764.620609, 0.024999, 42.508323
1552938953.659034, 756.436256, 0.024268, 43.899826
1552938953.742939, 731.031486, 0.023595, 45.203451
1552938953.891228, 743.442756, 0.023520, 46.389367
1552938953.940974, 759.098615, 0.024440, 47.459664
1552938954.027922, 723.852378, 0.024565, 48.671494
1552938954.124914, 667.137983, 0.025576, 49.830788
1552938954.207367, 666.277836, 0.026989, 50.777992
1552938954.290310, 649.420918, 0.027668, 51.972234
1552938954.381370, 672.463309, 0.028150, 53.240991
1552938954.475212, 659.801188, 0.028418, 54.614119
1552938954.564074, 606.516265, 0.027494, 56.191248
1552938954.666397, 602.923007, 0.026941, 57.679157
1552938954.750756, 600.441603, 0.026601, 59.047267
1552938954.836578, 587.920858, 0.026366, 60.424314
1552938954.932971, 572.404692, 0.026266, 61.762660
1552938955.052151, 554.612357, 0.025392, 63.266092
1552938955.169994, 518.368917, 0.025979, 64.451867
1552938955.263646, 533.639946, 0.026986, 65.616699
1552938955.328459, 510.402105, 0.027981, 66.766376
1552938955.455376, 482.643671, 0.027743, 68.168880
1552938955.515738, 466.112126, 0.027651, 69.555307
1552938955.582478, 466.672363, 0.026570, 71.024757
1552938955.664895, 433.545563, 0.024211, 72.750474
1552938955.745132, 448.806523, 0.023129, 74.187549
1552938955.958675, 435.367531, 0.021767, 75.626077
1552938955.968208, 443.803451, 0.020379, 76.987102
1552938956.023028, 436.026112, 0.020271, 78.020125
1552938956.123247, 424.694137, 0.020205, 79.066605
1552938956.204916, 416.001879, 0.020227, 80.052333
1552938956.299518, 391.018907, 0.019440, 81.162897
1552938956.390566, 366.077514, 0.018621, 82.308481
1552938956.474993, 350.308104, 0.019012, 83.178276
1552938956.564711, 326.111204, 0.017558, 84.305792
1552938956.670694, 308.934874, 0.015595, 85.542926
1552938956.754929, 296.540720, 0.015401, 86.347567
1552938956.890675, 270.499524, 0.015238, 87.170505
1552938956.978008, 259.538764, 0.015583, 87.960832
1552938957.070516, 263.812173, 0.016468, 88.587369
1552938957.198407, 246.548590, 0.017317, 89.206666
1552938957.235593, 253.918890, 0.016998, 90.102624
1552938957.339564, 254.500297, 0.015893, 91.042135
1552938957.424376, 251.874455, 0.013681, 92.267678
1552938957.505812, 263.309383, 0.013709, 92.967679
1552938957.584783, 248.339788, 0.013356, 93.744905
1552938957.670271, 242.408280, 0.012694, 94.567300
1552938957.830420, 242.012720, 0.012393, 95.223228
1552938957.854132, 243.366427, 0.012255, 95.863002
1552938957.946960, 249.078384, 0.012399, 96.453256
1552938958.028226, 233.454275, 0.012088, 97.121191
1552938958.157029, 216.507731, 0.011119, 97.959646
1552938958.235306, 209.256746, 0.012351, 98.303471
1552938958.347312, 201.503420, 0.011094, 99.023435
1552938958.434371, 190.219646, 0.009729, 99.709852
1552938958.524001, 168.039884, 0.008089, 100.482478
1552938958.591524, 161.985547, 0.006484, 101.344487
1552938958.677076, 165.875946, 0.007352, 101.495906
1552938958.778634, 158.716257, 0.008654, 101.547482
1552938958.910062, 150.152466, 0.009795, 101.738277
1552938958.950635, 158.976459, 0.008819, 102.374733
1552938959.040678, 168.960071, 0.007927, 102.886074
1552938959.210822, 171.042465, 0.007377, 103.317025
1552938959.237278, 170.263845, 0.007452, 103.723170
1552938959.309320, 178.312033, 0.007969, 104.091049
1552938959.390545, 180.840141, 0.008849, 104.271896
1552938959.480001, 168.804948, 0.010374, 104.339937
1552938959.556895, 161.836862, 0.012330, 104.475316
1552938959.650429, 162.982927, 0.010975, 105.260259
1552938959.753961, 161.778478, 0.009635, 105.931850
1552938959.834749, 146.169393, 0.007855, 106.638605
1552938959.932419, 130.777577, 0.005513, 107.550390
1552938960.026941, 138.390649, 0.004236, 108.246953
1552938960.108699, 136.184822, 0.005196, 108.246953
1552938960.210188, 131.245701, 0.006471, 108.246953
1552938960.306163, 122.553908, 0.007926, 108.246953
1552938960.396993, 114.508381, 0.009784, 108.282873
1552938960.479828, 122.131903, 0.009152, 108.847349
1552938960.566760, 127.018065, 0.007834, 109.385556
1552938960.653950, 131.518231, 0.004892, 109.975959
1552938960.752811, 124.068699, 0.004217, 110.458649
1552938960.844824, 142.143274, 0.007104, 110.498818
1552938960.929316, 171.104069, 0.009276, 110.498818
1552938961.036021, 198.084672, 0.011011, 110.498818
1552938961.096699, 223.619728, 0.012871, 110.498818
1552938961.193140, 248.395016, 0.010392, 111.679476
1552938961.303325, 279.392996, 0.010577, 112.118480
1552938961.392047, 274.295248, 0.010052, 112.668459
1552938961.494900, 264.198235, 0.009247, 113.374108
1552938961.580396, 287.422529, 0.008551, 114.065879
1552938961.726974, 287.422529, 0.001400, 115.970868
1552938961.799668, 1083.436145, 0.001785, 115.970869
1552938961.811094, 263.155381, 0.008116, 115.970869
1552938961.911599, 381.483832, 0.011077, 115.970869
1552938961.989001, 420.635430, 0.013369, 115.970869
1552938962.077457, 459.159896, 0.016782, 115.975880
1552938962.160285, 461.512750, 0.017507, 116.594215
1552938962.331818, 469.687977, 0.017448, 117.473226
1552938962.341935, 489.624439, 0.017163, 118.381081
1552938962.423698, 484.437214, 0.017138, 119.302683
1552938962.520255, 504.221004, 0.017354, 120.159240
1552938962.587837, 495.715202, 0.017706, 120.949203
1552938962.663613, 517.193663, 0.017834, 121.774448
1552938962.778899, 512.382570, 0.017580, 122.643725
1552938962.856918, 522.356906, 0.016864, 123.685847
1552938962.958272, 518.571889, 0.017190, 124.502377
1552938963.052085, 523.523633, 0.018177, 125.291517
1552938963.147863, 536.878493, 0.018694, 126.096349
1552938963.212026, 525.575683, 0.019366, 126.838356
1552938963.343567, 534.211330, 0.018858, 127.848200
1552938963.415354, 530.981303, 0.018800, 128.758876
1552938963.514881, 542.727525, 0.017442, 130.004540
1552938963.590059, 567.485549, 0.017007, 130.937711
1552938963.674677, 546.045352, 0.015924, 131.968292
1552938963.817065, 543.384058, 0.015420, 132.877565
1552938963.887801, 533.429582, 0.015458, 133.637076
1552938963.962587, 507.499489, 0.015708, 134.397327
1552938964.039444, 503.237691, 0.015775, 135.183799
1552938964.127765, 491.688985, 0.015832, 135.920037
1552938964.231903, 458.735926, 0.015904, 136.677479
1552938964.331771, 431.849482, 0.016154, 137.462222
1552938964.423063, 420.679114, 0.015092, 138.430485
1552938964.499430, 413.921084, 0.014369, 139.293428
1552938964.582901, 393.859857, 0.014581, 139.970199
1552938964.713409, 381.966446, 0.014401, 140.746465
1552938964.781257, 376.873064, 0.014589, 141.474174
1552938964.895135, 378.767676, 0.015256, 142.074610
1552938964.963787, 369.573213, 0.015570, 142.759609
1552938965.030244, 363.435096, 0.015866, 143.488500
1552938965.111931, 367.668529, 0.015768, 144.272297
1552938965.264288, 356.433022, 0.014359, 145.277207
1552938965.340169, 337.798644, 0.013260, 146.113187
1552938965.443523, 288.726092, 0.012248, 146.903783
1552938965.542298, 246.716908, 0.010345, 147.916482
1552938965.645464, 326.954818, 0.004862, 149.603384
