time, phase
1552938950.254752, 0
1552938950.388517, 1
1552938950.562391, 2
1552938951.075816, 3
1552938951.176975, 0
1552938951.251567, 1
1552938951.310621, 2
1552938951.395219, 3
1552938951.502882, 0
1552938951.565593, 1
1552938951.650032, 2
1552938951.760256, 3
1552938951.862767, 0
1552938951.946784, 1
1552938952.081553, 2
1552938952.172873, 3
1552938952.352328, 0
1552938952.399529, 1
1552938952.454423, 2
1552938952.576955, 3
1552938952.676508, 0
1552938952.759034, 1
1552938952.879000, 2
1552938953.006989, 3
1552938953.074917, 0
1552938953.171160, 1
1552938953.291225, 2
1552938953.423706, 3
1552938953.509926, 0
1552938953.599545, 1
1552938953.731606, 2
1552938953.871217, 3
1552938953.973655, 0
1552938954.046038, 1
1552938954.159230, 2
1552938954.263026, 3
1552938954.359415, 0
1552938954.456019, 1
1552938954.574791, 2
1552938954.698539, 3
1552938954.796965, 0
1552938954.903662, 1
1552938955.026297, 2
1552938955.125802, 3
1552938955.244209, 0
1552938955.335083, 1
1552938955.462935, 2
1552938955.580558, 3
1552938955.704359, 0
1552938955.844816, 1
1552938955.994865, 2
1552938956.126796, 3
1552938956.290380, 0
1552938956.433913, 1
1552938956.667807, 2
1552938956.893377, 3
1552938957.045621, 0
1552938957.211939, 1
1552938957.464161, 2
1552938957.620100, 3
1552938957.898979, 0
1552938958.051253, 1
1552938958.592956, 2
1552938958.842843, 3
1552938959.281925, 0
1552938959.482519, 1
1552938960.071736, 2
1552938960.287370, 3
1552938960.829965, 0
1552938961.018949, 1
1552938961.415966, 2
1552938961.700160, 3
1552938961.818833, 0
1552938961.949140, 1
1552938962.132957, 2
1552938962.316958, 3
1552938962.442703, 0
1552938962.570636, 1
1552938962.771240, 2
1552938962.933516, 3
1552938963.049701, 0
1552938963.189347, 1
1552938963.394890, 2
1552938963.566125, 3
1552938963.763624, 0
1552938963.928615, 1
1552938964.108073, 2
1552938964.287589, 3
1552938964.509531, 0
1552938964.690762, 1
1552938964.876413, 2
1552938965.021976, 3
1552938965.340319, 0
1552938965.552787, 1
