time,phase_from_reg,phase_for_plbck,plbck_pos
1551699670.136523, 0.078073, 0.000000, 0.000000
1551699670.192637, 1.820565, 0.000000, 0.000000
1551699670.274347, 2.827107, 0.000000, 0.000000
1551699670.411225, 3.391521, 0.000000, 0.000000
1551699670.559007, 5.486303, 0.000000, 0.000000
1551699670.695365, 0.000000, 0.000000, 0.000000
1551699670.749834, 0.000000, 0.000000, 0.000000
1551699670.769851, 0.000000, 0.000000, 0.000000
1551699670.816681, 0.425068, 0.000000, 0.000000
1551699670.943409, 0.907163, 0.000000, 0.000000
1551699671.044755, 1.330774, 0.000000, 0.000000
1551699671.110668, 1.895351, 0.000000, 0.000000
1551699671.208344, 2.435832, 0.000000, 0.000000
1551699671.281210, 2.953372, 0.000000, 0.000000
1551699671.370154, 3.707911, 0.000000, 0.000000
1551699671.508727, 4.556728, 0.000000, 0.000000
1551699671.649920, 6.109694, 0.000000, 0.000000
1551699671.717786, 6.125272, 6.125272, 6.125272
1551699671.843960, 6.135252, 0.000000, 6.125272
1551699671.917126, 6.141014, 0.005762, 6.125272
1551699672.024569, 6.141755, 0.006503, 6.125272
1551699672.155130, 6.141755, 0.006503, 6.125272
1551699672.208622, 6.141755, 0.006503, 6.125272
1551699672.284890, 6.141755, 0.006503, 6.125272
1551699672.447616, 6.327388, 0.192136, 6.125272
1551699672.530571, 6.327388, 0.192136, 6.125272
1551699672.684234, 6.327388, 0.192136, 6.125272
1551699672.708327, 8.756279, 2.621027, 6.125272
1551699672.884123, 10.660848, 4.525596, 6.125272
1551699672.921509, 11.644988, 5.509736, 6.125272
1551699672.944904, 12.584775, 6.449523, 6.449523
1551699673.036112, 14.087876, 7.952624, 7.952624
1551699673.112128, 15.224254, 9.089002, 9.089002
1551699673.213231, 16.419356, 10.284104, 10.284104
1551699673.300558, 17.301360, 11.166108, 11.166108
1551699673.414161, 18.314321, 12.179069, 12.179069
1551699673.514606, 19.262591, 13.127339, 13.127339
1551699673.600638, 20.331288, 14.196036, 14.196036
1551699673.690548, 21.628811, 15.493559, 15.493559
1551699673.771367, 22.895697, 16.760445, 16.760445
1551699673.851920, 23.750752, 17.615500, 17.615500
