# time,beats,midi_note,midi_vel
1551274961.465687,  0.006405, 44.000000, 57.000000
1551274961.466150,  0.006405, 64.000000, 57.000000
1551274961.466261,  0.006405, 76.000000, 57.000000
1551274961.880764,  0.473971, 44.000000, 57.000000
1551274961.880914,  0.473971, 64.000000, 57.000000
1551274961.881055,  0.473971, 76.000000, 57.000000
1551274961.909258,  0.506859, 49.000000, 58.000000
1551274961.909438,  0.506859, 54.000000, 58.000000
1551274961.909585,  0.506859, 58.000000, 58.000000
1551274961.909733,  0.506859, 66.000000, 58.000000
1551274961.909923,  0.506859, 78.000000, 58.000000
1551274962.279253,  0.975794, 49.000000, 62.000000
1551274962.279736,  0.975794, 54.000000, 62.000000
1551274962.279927,  0.975794, 58.000000, 62.000000
1551274962.304672,  1.004934, 49.000000, 63.000000
1551274962.304820,  1.004934, 54.000000, 63.000000
1551274962.304910,  1.004934, 58.000000, 63.000000
1551274962.476839,  1.210436, 66.000000, 63.000000
1551274962.476997,  1.210436, 78.000000, 63.000000
1551274962.510052,  1.252953, 61.000000, 63.000000
1551274962.510214,  1.252953, 73.000000, 63.000000
1551274962.697294,  1.479714, 49.000000, 63.000000
1551274962.697433,  1.479714, 54.000000, 63.000000
1551274962.697508,  1.479714, 58.000000, 63.000000
1551274962.703164,  1.486800, 61.000000, 63.000000
1551274962.703374,  1.486800, 73.000000, 63.000000
1551274962.713854,  1.500825, 35.000000, 63.000000
1551274962.714036,  1.500825, 47.000000, 63.000000
1551274962.714150,  1.500825, 63.000000, 63.000000
1551274962.714291,  1.500825, 75.000000, 63.000000
1551274962.933712,  1.735218, 63.000000, 60.000000
1551274962.933937,  1.735218, 75.000000, 60.000000
1551274962.950131,  1.753249, 66.000000, 59.000000
1551274962.950302,  1.753249, 78.000000, 59.000000
1551274963.149293,  1.975622, 35.000000, 56.000000
1551274963.149476,  1.975622, 47.000000, 56.000000
1551274963.160556,  1.987642, 66.000000, 56.000000
1551274963.160671,  1.987642, 78.000000, 56.000000
1551274963.177063,  2.005644, 51.000000, 55.000000
1551274963.177415,  2.005644, 54.000000, 55.000000
1551274963.177560,  2.005644, 59.000000, 55.000000
1551274963.177629,  2.005644, 68.000000, 55.000000
1551274963.177706,  2.005644, 80.000000, 55.000000
1551274963.615186,  2.478056, 51.000000, 47.000000
1551274963.615304,  2.478056, 54.000000, 47.000000
1551274963.615384,  2.478056, 59.000000, 47.000000
1551274963.615471,  2.478056, 68.000000, 47.000000
1551274963.615544,  2.478056, 80.000000, 47.000000
1551274963.637359,  2.501610, 51.000000, 46.000000
1551274963.637557,  2.501610, 54.000000, 46.000000
1551274963.637663,  2.501610, 59.000000, 46.000000
1551274963.637757,  2.501610, 63.000000, 46.000000
1551274963.637879,  2.501610, 75.000000, 46.000000
1551274964.184743,  2.974542, 51.000000, 39.000000
1551274964.184919,  2.974542, 54.000000, 39.000000
1551274964.185030,  2.974542, 59.000000, 39.000000
1551274964.185136,  2.974542, 63.000000, 39.000000
1551274964.185228,  2.974542, 75.000000, 39.000000
1551274964.216983,  3.003069, 30.000000, 38.000000
1551274964.217108,  3.003069, 42.000000, 38.000000
1551274964.217181,  3.003069, 64.000000, 38.000000
1551274964.217252,  3.003069, 76.000000, 38.000000
1551274964.900343,  3.476165, 30.000000, 34.000000
1551274964.900487,  3.476165, 42.000000, 34.000000
1551274964.900597,  3.476165, 64.000000, 34.000000
1551274964.900746,  3.476165, 76.000000, 34.000000
1551274964.940154,  3.503869, 49.000000, 34.000000
1551274964.940355,  3.503869, 54.000000, 34.000000
1551274964.940460,  3.503869, 58.000000, 34.000000
1551274964.940555,  3.503869, 66.000000, 34.000000
1551274964.940659,  3.503869, 78.000000, 34.000000
1551274965.604878,  3.974204, 49.000000, 34.000000
1551274965.605040,  3.974204, 54.000000, 34.000000
1551274965.605135,  3.974204, 58.000000, 34.000000
1551274965.647242,  4.001582, 49.000000, 34.000000
1551274965.647467,  4.001582, 54.000000, 34.000000
1551274965.647591,  4.001582, 58.000000, 34.000000
1551274966.124261,  4.209915, 66.000000, 27.000000
1551274966.124512,  4.209915, 78.000000, 27.000000
1551274966.215854,  4.252077, 61.000000, 26.000000
1551274966.215999,  4.252077, 73.000000, 26.000000
1551274966.711991,  4.475291, 49.000000, 18.000000
1551274966.712351,  4.475291, 54.000000, 18.000000
1551274966.712652,  4.475291, 58.000000, 18.000000
1551274966.733952,  4.485212, 61.000000, 18.000000
1551274966.734279,  4.485212, 73.000000, 18.000000
1551274966.768321,  4.500066, 35.000000, 18.000000
1551274966.768499,  4.500066, 47.000000, 18.000000
1551274966.768560,  4.500066, 63.000000, 18.000000
1551274966.768634,  4.500066, 75.000000, 18.000000
1551274968.282638,  4.974955, 35.000000, 25.000000
1551274968.379650,  5.002683, 54.000000, 26.000000
1551274968.380223,  5.002683, 59.000000, 26.000000
1551274969.124816,  5.451212, 47.000000, 43.000000
1551274969.125007,  5.451212, 63.000000, 43.000000
1551274969.125128,  5.451212, 75.000000, 43.000000
1551274969.163847,  5.474298, 54.000000, 44.000000
1551274969.164017,  5.474298, 59.000000, 44.000000
1551274969.207025,  5.500887, 63.000000, 45.000000
1551274969.841173,  5.998238, 63.000000, 51.000000
1551274969.846273,  6.002440, 64.000000, 51.000000
1551274970.323243,  6.354463, 64.000000, 46.000000
1551274970.350527,  6.375170, 63.000000, 45.000000
1551274970.505663,  6.491131, 63.000000, 44.000000
1551274970.521246,  6.503673, 62.000000, 43.000000
1551274970.521401,  6.503673, 68.000000, 43.000000
1551274970.521525,  6.503673, 71.000000, 43.000000
1551274971.129984,  6.974277, 62.000000, 37.000000
