time, phase
1551701458.969988, 0
1551701459.133725, 1
1551701459.333985, 2
1551701459.575748, 3
1551701459.735147, 0
1551701459.912667, 1
1551701460.130415, 2
1551701460.323966, 3
1551701460.476151, 0
1551701460.604336, 1
1551701460.779699, 2
1551701460.962993, 3
1551701461.137845, 0
1551701461.286382, 1
1551701461.468520, 2
1551701461.619472, 3
1551701461.772522, 0
1551701461.912762, 1
1551701462.092953, 2
1551701462.235362, 3
1551701462.394078, 0
1551701462.542714, 1
1551701462.700818, 2
1551701462.832554, 3
1551701463.048794, 0
1551701463.195113, 1
1551701463.353987, 2
1551701463.467308, 3
1551701463.651494, 0
1551701463.766072, 1
1551701463.899039, 2
1551701464.056427, 3
1551701464.217515, 0
1551701464.351304, 1
1551701464.474012, 2
1551701464.602871, 3
1551701464.774659, 0
1551701464.898746, 1
1551701465.015322, 2
1551701465.144414, 3
1551701465.349176, 0
1551701465.486123, 1
1551701465.594071, 2
1551701465.703069, 3
1551701465.971450, 0
1551701466.114623, 1
1551701466.243139, 2
1551701466.377051, 3
1551701466.473148, 0
1551701466.597378, 1
1551701466.770127, 2
1551701466.984554, 3
1551701467.437249, 0
1551701467.600133, 1
1551701467.841080, 2
1551701468.044737, 3
1551701468.159977, 0
1551701468.290740, 1
1551701468.497572, 2
1551701468.650944, 3
1551701469.057446, 0
1551701469.146014, 1
1551701469.287114, 2
1551701469.490343, 3
1551701469.645143, 0
1551701469.814928, 1
1551701470.085384, 2
1551701470.247339, 3
