time,phase_from_reg,phase_for_plbck,plbck_pos
1553025216.353556, 0.000199, 0.000000, 0.000000
1553025216.444099, 0.000449, 0.000000, 0.000000
1553025216.514266, 0.000449, 0.000000, 0.000000
1553025216.600271, 0.000449, 0.000000, 0.000000
1553025216.710758, 2.238279, 0.000000, 0.000000
1553025216.831458, 3.141593, 0.000000, 0.000000
1553025216.957647, 3.141593, 0.000000, 0.000000
1553025217.172147, 6.004082, 0.000000, 0.000000
1553025217.363805, 4.712389, 0.000000, 0.000000
1553025217.500583, 7.134860, 0.000000, 0.000000
1553025217.587958, 4.712389, 0.000000, 0.000000
1553025217.828258, 7.853982, 0.000000, 0.000000
1553025218.036655, 10.995574, 0.000000, 0.000000
1553025218.205415, 14.137167, 0.000000, 0.000000
1553025218.486471, 16.784153, 0.000000, 0.000000
1553025218.548027, 19.049740, 0.000000, 0.000000
1553025218.626882, 21.431388, 0.000000, 0.000000
1553025218.897385, 24.040209, 0.000000, 0.000000
1553025219.054349, 25.176512, 0.000000, 0.000000
1553025219.203705, 27.232772, 0.000000, 0.000000
1553025219.360820, 28.619402, 0.000000, 0.000000
1553025219.451291, 31.019267, 0.000000, 0.000000
1553025219.656889, 32.711845, 0.000000, 0.000000
1553025219.779360, 34.529177, 0.000000, 0.000000
1553025219.955383, 36.554281, 0.000000, 0.000000
1553025220.153819, 38.409738, 0.000000, 0.000000
1553025220.329013, 39.890124, 0.000000, 0.000000
1553025220.505331, 40.978421, 0.000000, 0.000000
1553025220.632910, 42.795176, 0.000000, 0.000000
1553025220.778730, 45.699908, 0.000000, 0.000000
1553025220.922888, 47.131174, 0.000000, 0.000000
1553025221.030937, 48.568137, 1.436963, 1.436963
1553025221.126420, 50.058874, 2.927699, 2.927699
1553025221.257922, 51.772919, 4.641744, 4.641744
1553025221.366360, 53.562116, 6.430941, 6.430941
1553025221.496315, 54.529531, 7.398356, 7.398356
1553025221.623446, 55.759469, 8.628294, 8.628294
1553025221.761532, 57.746878, 10.615704, 10.615704
1553025221.847642, 58.884389, 11.753214, 11.753214
1553025221.966530, 59.974864, 12.843689, 12.843689
1553025222.102348, 61.181289, 14.050114, 14.050114
1553025222.221677, 62.249993, 15.118819, 15.118819
1553025222.351888, 63.851215, 16.720040, 16.720040
1553025222.457296, 65.017676, 17.886502, 17.886502
1553025222.568666, 66.324677, 19.193503, 19.193503
1553025222.701977, 67.586193, 20.455019, 20.455019
1553025222.829161, 68.732263, 21.601089, 21.601089
1553025222.905221, 70.354957, 23.223782, 23.223782
1553025223.048434, 71.583310, 24.452135, 24.452135
1553025223.153836, 72.545838, 25.414664, 25.414664
1553025223.297306, 73.419696, 26.288522, 26.288522
1553025223.401675, 74.420133, 27.288958, 27.288958
1553025223.504890, 75.512435, 28.381260, 28.381260
1553025223.609690, 76.719019, 29.587844, 29.587844
1553025223.720588, 77.768729, 30.637554, 30.637554
1553025223.832604, 79.028141, 31.896967, 31.896967
1553025223.970341, 80.092130, 32.960955, 32.960955
1553025224.061871, 81.136486, 34.005312, 34.005312
1553025224.193160, 82.578271, 35.447096, 35.447096
1553025224.335400, 83.637105, 36.505930, 36.505930
1553025224.414582, 84.723305, 37.592130, 37.592130
1553025224.538389, 85.910735, 38.779560, 38.779560
1553025224.643232, 87.174961, 40.043786, 40.043786
1553025224.741077, 88.831398, 41.700224, 41.700224
1553025224.877322, 90.141418, 43.010243, 43.010243
1553025225.005696, 91.195715, 44.064541, 44.064541
1553025225.141122, 92.165637, 45.034463, 45.034463
1553025225.237980, 93.483718, 46.352543, 46.352543
1553025225.361389, 94.931882, 47.800708, 47.800708
1553025225.526981, 95.940967, 48.809792, 48.809792
1553025225.624098, 97.308622, 50.177448, 50.177448
1553025225.701546, 97.343774, 50.212600, 50.212600
1553025225.808810, 97.589053, 50.457878, 50.457878
1553025225.907003, 97.595341, 50.464167, 50.464167
1553025226.088628, 98.764214, 51.633039, 51.633039
1553025226.187782, 100.369344, 53.238169, 53.238169
1553025226.295144, 103.039126, 55.907952, 55.907952
1553025226.405724, 103.387081, 56.255907, 56.255907
1553025226.487515, 104.394077, 57.262903, 57.262903
1553025226.617278, 105.959608, 58.828433, 58.828433
1553025226.737851, 106.641582, 59.510408, 59.510408
1553025226.878175, 107.757405, 60.626231, 60.626231
1553025226.982444, 108.317393, 61.186218, 61.186218
1553025227.089402, 110.709070, 63.577896, 63.577896
1553025227.207057, 110.709070, 63.577896, 63.577896
1553025227.347790, 111.970952, 64.839778, 64.839778
1553025227.487653, 112.790101, 65.658927, 65.658927
1553025227.637070, 112.949392, 65.818218, 65.818218
1553025227.699390, 113.067128, 65.935953, 65.935953
1553025227.774389, 113.067128, 65.935953, 65.935953
1553025227.914534, 113.067128, 65.935953, 65.935953
1553025227.980092, 113.067128, 65.935953, 65.935953
1553025228.147548, 115.233753, 68.102579, 68.102579
1553025228.226558, 115.662638, 68.531464, 68.531464
1553025228.364750, 117.001586, 69.870411, 69.870411
1553025228.491989, 118.318720, 71.187546, 71.187546
1553025228.626263, 119.919136, 72.787962, 72.787962
1553025228.709414, 120.687569, 73.556395, 73.556395
1553025228.831572, 121.305320, 74.174145, 74.174145
1553025228.928340, 121.868293, 74.737118, 74.737118
1553025229.047416, 123.041559, 75.910385, 75.910385
1553025229.157396, 124.414000, 77.282826, 77.282826
1553025229.283296, 125.358986, 78.227811, 78.227811
1553025229.388431, 126.868551, 79.737377, 79.737377
1553025229.527861, 127.851936, 80.720762, 80.720762
1553025229.638041, 128.384226, 81.253051, 81.253051
1553025229.772322, 129.503695, 82.372520, 82.372520
1553025229.898987, 131.011805, 83.880630, 83.880630
1553025229.976531, 132.351230, 85.220056, 85.220056
1553025230.073388, 133.655324, 86.524150, 86.524150
1553025230.175947, 134.782022, 87.650847, 87.650847
1553025230.305665, 135.534452, 88.403277, 88.403277
