time,phase_from_reg,phase_for_plbck,plbck_pos
1552484798.571286, 0.007424, 0.000000, 0.000000
1552484798.667327, 0.000000, 0.000000, 0.000000
1552484798.769715, 0.026401, 0.000000, 0.000000
1552484798.812362, 0.026401, 0.000000, 0.000000
1552484798.886870, 0.026401, 0.000000, 0.000000
1552484799.138033, 0.026401, 0.000000, 0.000000
1552484799.258964, 2.980802, 0.000000, 0.000000
1552484799.396329, 3.651337, 0.000000, 0.000000
1552484799.527688, 4.192639, 0.000000, 0.000000
1552484799.643907, 4.993917, 0.000000, 0.000000
1552484799.660740, 7.678972, 0.000000, 0.000000
1552484799.709964, 3.141593, 0.000000, 0.000000
1552484799.752403, 3.141593, 0.000000, 0.000000
1552484799.856055, 3.141593, 0.000000, 0.000000
1552484800.013816, 3.141594, 0.000000, 0.000000
1552484800.053229, 3.142212, 0.000000, 0.000000
1552484800.102804, 3.142213, 0.000000, 0.000000
1552484800.199670, 5.873427, 0.000000, 0.000000
1552484800.316252, 5.873427, 0.000000, 0.000000
1552484800.386840, 6.105157, 0.000000, 0.000000
1552484800.473393, 6.759178, 0.000000, 0.000000
1552484800.698898, 7.709952, 0.000000, 0.000000
1552484800.705190, 8.846442, 0.000000, 0.000000
1552484800.749607, 8.846442, 0.000000, 0.000000
1552484800.816623, 8.846442, 0.000000, 0.000000
1552484800.930201, 8.846442, 0.000000, 0.000000
1552484800.998817, 8.846442, 0.000000, 0.000000
1552484801.078834, 8.846442, 0.000000, 0.000000
1552484801.175696, 8.846442, 0.000000, 0.000000
1552484801.271017, 8.846442, 0.000000, 0.000000
1552484801.391365, 8.846442, 0.000000, 0.000000
1552484801.482775, 8.846442, 0.000000, 0.000000
1552484801.549301, 8.846444, 0.000000, 0.000000
1552484801.725951, 8.846445, 0.000000, 0.000000
1552484801.755608, 8.846445, 0.000000, 0.000000
1552484801.804370, 8.846538, 0.000093, 0.000093
1552484801.875190, 8.846538, 0.000093, 0.000093
1552484801.961775, 9.202689, 0.356244, 0.356244
1552484802.048982, 11.526567, 2.680122, 2.680122
1552484802.115572, 12.532454, 3.686009, 3.686009
1552484802.224569, 14.192408, 5.345962, 5.345962
