time, phase
1552484798.777455, 0
1552484798.828985, 1
1552484801.080151, 2
1552484801.157962, 3
1552484801.467576, 0
1552484801.617888, 1
1552484801.716175, 2
1552484801.815854, 3
1552484801.895776, 0
1552484801.990942, 1
1552484802.112048, 2
1552484802.216190, 3
1552484802.311812, 0
1552484802.405087, 1
1552484802.518798, 2
1552484802.641353, 3
1552484802.748255, 0
1552484802.858453, 1
1552484802.977714, 2
1552484803.066028, 3
1552484803.147696, 0
1552484803.235047, 1
1552484803.339035, 2
1552484803.425204, 3
1552484803.528703, 0
1552484803.624944, 1
1552484803.742555, 2
1552484803.814882, 3
1552484803.894703, 0
1552484804.001275, 1
1552484804.077570, 2
1552484804.218213, 3
1552484804.364054, 0
1552484804.475581, 1
1552484804.760355, 2
1552484805.073477, 3
1552484805.241465, 0
1552484805.436725, 1
1552484805.795888, 2
1552484805.992508, 3
1552484806.490956, 0
1552484806.748049, 1
1552484807.212251, 2
1552484807.491322, 3
1552484807.851003, 0
1552484808.083617, 1
1552484808.942659, 2
1552484809.413117, 3
1552484809.618564, 0
1552484809.855972, 1
1552484810.093407, 2
1552484810.285665, 3
1552484810.516558, 0
1552484810.693210, 1
1552484810.934397, 2
1552484811.076248, 3
1552484811.244613, 0
1552484811.365399, 1
1552484811.581631, 2
1552484811.759961, 3
1552484811.931743, 0
1552484812.049463, 1
1552484812.228330, 2
1552484812.404810, 3
1552484812.585629, 0
1552484812.726017, 1
1552484812.921654, 2
1552484813.068513, 3
1552484813.219021, 0
1552484813.364229, 1
1552484813.603498, 2
1552484813.801373, 3
1552484813.994011, 0
