time,phase_from_reg,phase_for_plbck,plbck_pos
1551878743.508759, 0.070223, 0.000000, 0.000000
1551878743.565769, 0.070303, 0.000000, 0.000000
1551878743.692228, 2.798766, 0.000000, 0.000000
1551878743.788349, 0.000000, 0.000000, 0.000000
1551878744.009025, 4.712389, 0.000000, 0.000000
1551878744.014037, 5.314055, 0.000000, 0.000000
1551878744.057740, 6.139154, 0.000000, 0.000000
1551878744.190673, 7.900240, 0.000000, 0.000000
1551878744.299627, 9.421066, 0.000000, 0.000000
1551878744.367627, 10.329097, 0.000000, 0.000000
1551878744.521530, 10.406709, 0.000000, 0.000000
1551878744.626428, 13.040184, 0.000000, 0.000000
1551878744.704461, 15.211557, 0.000000, 0.000000
1551878744.823229, 16.842457, 0.000000, 0.000000
1551878744.948876, 18.410926, 0.000000, 0.000000
1551878745.075779, 19.042605, 0.000000, 0.000000
1551878745.245883, 21.298654, 0.000000, 0.000000
1551878745.308833, 10.995574, 0.000000, 0.000000
1551878745.378545, 12.028549, 0.000000, 0.000000
1551878745.378712, 12.066216, 0.000000, 0.000000
1551878745.425034, 12.091111, 0.000000, 0.000000
1551878745.511420, 12.402238, 0.000000, 0.000000
1551878745.611462, 12.431011, 0.000000, 0.000000
1551878745.696872, 13.045332, 0.000000, 0.000000
1551878745.773734, 14.246133, 0.000000, 0.000000
1551878745.867570, 15.497507, 0.000000, 0.000000
1551878745.958393, 16.744917, 0.000000, 0.000000
1551878746.035945, 18.291050, 0.000000, 0.000000
1551878746.131660, 19.730322, 0.000000, 0.000000
1551878746.228511, 21.243920, 0.000000, 0.000000
1551878746.320222, 22.832994, 0.000000, 0.000000
1551878746.413246, 24.374280, 0.000000, 0.000000
1551878746.504298, 26.177063, 1.802783, 1.802783
1551878746.577786, 27.600359, 3.226079, 3.226079
1551878746.700247, 29.346389, 4.972109, 4.972109
1551878746.786258, 30.761800, 6.387520, 6.387520
1551878746.870304, 31.966580, 7.592300, 7.592300
1551878746.980266, 33.302241, 8.927960, 8.927960
1551878747.088487, 34.589840, 10.215560, 10.215560
1551878747.176566, 35.898108, 11.523828, 11.523828
1551878747.253029, 37.618413, 13.244133, 13.244133
1551878747.346653, 39.111258, 14.736978, 14.736978
1551878747.458233, 40.767819, 16.393539, 16.393539
1551878747.538976, 42.543733, 18.169453, 18.169453
1551878747.630954, 44.387079, 20.012799, 20.012799
1551878747.755300, 46.081110, 21.706830, 21.706830
1551878747.831489, 47.625436, 23.251156, 23.251156
1551878747.917268, 48.977223, 24.602943, 24.602943
1551878748.040325, 50.828451, 26.454171, 26.454171
1551878748.118364, 52.380806, 28.006526, 28.006526
1551878748.209879, 53.651392, 29.277112, 29.277112
1551878748.304595, 55.082975, 30.708695, 30.708695
1551878748.396538, 55.761527, 31.387247, 31.387247
1551878748.474418, 56.586071, 32.211791, 32.211791
1551878748.566413, 57.556773, 33.182493, 33.182493
1551878748.689314, 58.704513, 34.330233, 34.330233
1551878748.770154, 58.898184, 34.523903, 34.523903
1551878748.861859, 58.898184, 34.523903, 34.523903
1551878748.925561, 59.002762, 34.628482, 34.628482
1551878749.021539, 59.192381, 34.818101, 34.818101
1551878749.119576, 59.343415, 34.969135, 34.969135
1551878749.203925, 59.743589, 35.369309, 35.369309
1551878749.296806, 60.797076, 36.422796, 36.422796
1551878749.380302, 61.577083, 37.202803, 37.202803
1551878749.502350, 62.142260, 37.767980, 37.767980
1551878749.596547, 62.744083, 38.369803, 38.369803
1551878749.689017, 63.219956, 38.845676, 38.845676
1551878749.767600, 63.879847, 39.505567, 39.505567
1551878749.850760, 63.996138, 39.621858, 39.621858
1551878749.946743, 65.026980, 40.652700, 40.652700
1551878750.048211, 65.312463, 40.938183, 40.938183
1551878750.133913, 65.570987, 41.196707, 41.196707
1551878750.225151, 66.114888, 41.740608, 41.740608
1551878750.324107, 67.307069, 42.932789, 42.932789
1551878750.412387, 68.884293, 44.510013, 44.510013
1551878750.502696, 70.765006, 46.390726, 46.390726
1551878750.642167, 72.768141, 48.393861, 48.393861
1551878750.708502, 75.091833, 50.717553, 50.717553
1551878750.814550, 77.806006, 53.431726, 53.431726
1551878750.899597, 79.832723, 55.458443, 55.458443
1551878750.989898, 82.465020, 58.090740, 58.090740
1551878751.104118, 85.196787, 60.822507, 60.822507
1551878751.245479, 97.389372, 73.015092, 73.015092
1551878751.309019, 98.507821, 74.133541, 74.133541
1551878751.410986, 100.530965, 76.156685, 76.156685
1551878751.566914, 100.778158, 76.403878, 76.403878
1551878751.680652, 100.530965, 76.156685, 76.403878
1551878751.710021, 100.530965, 76.156685, 76.403878
1551878751.893220, 101.302529, 76.928249, 76.928249
