time, phase
1550924954.376976, 0
1550924954.529660, 1
1550924954.645265, 2
1550924954.767149, 3
1550924954.884377, 0
1550924954.994297, 1
1550924955.109923, 2
1550924955.202890, 3
1550924955.313847, 0
1550924955.428120, 1
1550924955.534810, 2
1550924955.652159, 3
1550924955.792074, 0
1550924955.923925, 1
1550924956.044326, 2
1550924956.186967, 3
1550924956.333688, 0
1550924956.482413, 1
1550924956.612278, 2
1550924956.763367, 3
1550924956.927046, 0
1550924957.069413, 1
1550924957.219446, 2
1550924957.409074, 3
1550924957.535299, 0
1550924957.660927, 1
1550924957.830278, 2
1550924957.990087, 3
1550924958.144244, 0
1550924958.287702, 1
1550924958.436730, 2
1550924958.607372, 3
1550924958.732993, 0
1550924958.891125, 1
1550924959.029952, 2
1550924959.153797, 3
1550924959.324401, 0
1550924959.458492, 1
1550924959.593613, 2
1550924959.740970, 3
1550924959.910652, 0
1550924960.058888, 1
1550924960.205697, 2
1550924960.357111, 3
1550924960.512695, 0
1550924960.673666, 1
1550924960.844963, 2
1550924960.989458, 3
1550924961.174205, 0
1550924961.338238, 1
1550924961.491933, 2
1550924961.653375, 3
1550924961.807172, 0
1550924961.935697, 1
1550924962.078474, 2
1550924962.222986, 3
1550924962.387482, 0
1550924962.505470, 1
1550924962.643585, 2
1550924962.791309, 3
1550924962.912639, 0
1550924963.025849, 1
1550924963.176721, 2
1550924963.347796, 3
1550924963.462942, 0
1550924963.602643, 1
1550924963.743698, 2
1550924963.929301, 3
1550924964.045656, 0
1550924964.158155, 1
1550924964.312234, 2
1550924964.462113, 3
1550924964.589812, 0
1550924964.699035, 1
1550924964.830556, 2
1550924964.953215, 3
1550924965.046651, 0
1550924965.182677, 1
1550924965.305882, 2
1550924965.419811, 3
1550924965.536600, 0
1550924965.648699, 1
1550924965.803686, 2
1550924965.882941, 3
1550924965.967730, 0
1550924966.083038, 1
1550924966.205655, 2
1550924966.325045, 3
1550924966.432702, 0
1550924966.526101, 1
1550924966.646679, 2
1550924966.773730, 3
1550924966.896599, 0
1550924966.976242, 1
1550924967.061188, 2
1550924967.154978, 3
1550924967.231747, 0
1550924967.337404, 1
1550924967.434010, 2
1550924967.541073, 3
1550924967.663066, 0
1550924967.776526, 1
1550924967.899141, 2
1550924967.992941, 3
1550924968.102085, 0
1550924968.181336, 1
1550924968.280916, 2
1550924968.350358, 3
1550924968.436654, 0
1550924968.522778, 1
1550924968.633414, 2
1550924968.712594, 3
1550924968.788631, 0
1550924968.890959, 1
1550924968.983098, 2
1550924969.076444, 3
1550924969.163427, 0
1550924969.228428, 1
1550924969.314630, 2
1550924969.385800, 3
1550924969.470869, 0
1550924969.545368, 1
1550924969.611662, 2
1550924969.698276, 3
1550924969.789770, 0
1550924969.877907, 1
1550924969.960259, 2
1550924970.036438, 3
1550924970.105693, 0
1550924970.170649, 1
1550924970.262552, 2
1550924970.326979, 3
1550924970.396067, 0
1550924970.468613, 1
1550924970.543550, 2
1550924970.611999, 3
1550924970.696753, 0
1550924970.776013, 1
1550924970.844810, 2
1550924970.912962, 3
1550924970.975030, 0
1550924971.056586, 1
1550924971.150252, 2
1550924971.210097, 3
1550924971.273106, 0
1550924971.330784, 1
1550924971.394585, 2
1550924971.475844, 3
1550924971.554040, 0
1550924971.613543, 1
1550924971.665280, 2
1550924971.758272, 3
1550924971.825621, 0
1550924971.901813, 1
1550924971.966745, 2
1550924972.027060, 3
1550924972.081452, 0
1550924972.149941, 1
1550924972.237100, 2
1550924972.303818, 3
1550924972.361798, 0
1550924972.428298, 1
1550924972.497457, 2
1550924972.562621, 3
1550924972.626881, 0
1550924972.692116, 1
1550924972.759164, 2
1550924972.830372, 3
1550924972.892647, 0
1550924972.951647, 1
1550924973.011701, 2
1550924973.085278, 3
1550924973.151733, 0
1550924973.216636, 1
1550924973.296748, 2
1550924973.368438, 3
1550924973.435560, 0
1550924973.486501, 1
1550924973.542067, 2
1550924973.602617, 3
1550924973.644822, 0
1550924973.712882, 1
1550924973.799652, 2
1550924973.864175, 3
1550924973.921612, 0
1550924974.011435, 1
1550924974.078759, 2
1550924974.128126, 3
1550924974.179371, 0
1550924974.277612, 1
1550924974.354612, 2
1550924974.445858, 3
1550924974.543155, 0
1550924974.663077, 1
1550924974.813746, 2
1550924974.960946, 3
1550924975.085528, 0
1550924975.194773, 1
