time,palm_pos,palm_vel,span
1550924954.221835, 0.000000, 0.000000, 0.000000
1550924954.234127, 0.000000, 0.000000, 0.000000
1550924954.267257, 0.000000, 0.000000, 0.000000
1550924954.272696, 0.000000, 0.000000, 0.000000
1550924954.278028, 0.000000, 0.000000, 0.000000
1550924954.283273, 0.000000, 0.000000, 0.000000
1550924954.288950, 0.000000, 0.000000, 0.000000
1550924954.294312, 0.000000, 0.000000, 0.000000
1550924954.299765, 0.000000, 0.000000, 0.000000
1550924954.305134, 0.000000, 0.000000, 0.000000
1550924954.310872, 0.000000, 0.000000, 0.000000
1550924954.316274, 0.000000, 0.000000, 0.000000
1550924954.322307, 0.000000, 0.000000, 0.000000
1550924954.328164, 0.000000, 0.000000, 0.000000
1550924954.333919, 0.000000, 0.000000, 0.000000
1550924954.339327, 0.000000, 0.000000, 0.000000
1550924954.345627, 144.728699, -160.975754, 130.618465
1550924954.351228, 144.728699, -160.975754, 130.618465
1550924954.356684, 145.865402, -72.676788, 131.035039
1550924954.362620, 157.820663, 248.491608, 131.731018
1550924954.368539, 157.820663, 248.491608, 131.731018
1550924954.374427, 161.929871, 299.380096, 131.973513
1550924954.379949, 161.929871, 299.380096, 131.973513
1550924954.392084, 167.023087, 363.882019, 132.331602
1550924954.397976, 172.210220, 419.284088, 132.688140
1550924954.403575, 178.367798, 474.996063, 132.999222
1550924954.408993, 183.731903, 508.074463, 133.167409
1550924954.414702, 183.731903, 508.074463, 133.167409
1550924954.420637, 189.586990, 537.456909, 133.298640
1550924954.426027, 189.586990, 537.456909, 133.298640
1550924954.431525, 195.622818, 563.471252, 133.388333
1550924954.437119, 201.407745, 573.749451, 133.458219
1550924954.442970, 201.407745, 573.749451, 133.458219
1550924954.448231, 207.025848, 576.883484, 133.472159
1550924954.454073, 207.025848, 576.883484, 133.472159
1550924954.459984, 212.583023, 576.885315, 133.335800
1550924954.465444, 212.583023, 576.885315, 133.335800
1550924954.470710, 218.606125, 559.753296, 133.019190
1550924954.476622, 221.646103, 518.497437, 132.548773
1550924954.482126, 221.646103, 518.497437, 132.548773
1550924954.487734, 225.629868, 487.846100, 132.051076
1550924954.493007, 225.629868, 487.846100, 132.051076
1550924954.498621, 228.716476, 439.301697, 131.296423
1550924954.503874, 231.043503, 382.002075, 130.043341
1550924954.509807, 231.043503, 382.002075, 130.043341
1550924954.515147, 232.434494, 313.120117, 129.031339
1550924954.520606, 232.434494, 313.120117, 129.031339
1550924954.526482, 233.416733, 251.552994, 128.466423
1550924954.531976, 233.416733, 251.552994, 128.466423
1550924954.537390, 233.742477, 188.318420, 127.763105
1550924954.542952, 233.742477, 188.318420, 127.763105
1550924954.548807, 233.742477, 188.318420, 127.763105
1550924954.554214, 233.742477, 188.318420, 127.763105
1550924954.559568, 233.742477, 188.318420, 127.763105
1550924954.565035, 231.313416, 13.110165, 126.849864
1550924954.570628, 229.157791, -55.820332, 126.513425
1550924954.576225, 229.157791, -55.820332, 126.513425
1550924954.581470, 224.818619, -170.630280, 126.013684
1550924954.586844, 224.818619, -170.630280, 126.013684
1550924954.592708, 219.775009, -273.169678, 125.522698
1550924954.598233, 219.775009, -273.169678, 125.522698
1550924954.603760, 214.812683, -343.292999, 125.361237
1550924954.609392, 214.812683, -343.292999, 125.361237
1550924954.614883, 209.425903, -406.222015, 125.267025
1550924954.620672, 203.588013, -463.594574, 125.191877
1550924954.626096, 203.588013, -463.594574, 125.191877
1550924954.631662, 203.588013, -463.594574, 125.191877
1550924954.637903, 197.608658, -509.502930, 125.191560
1550924954.643202, 190.932831, -559.183228, 125.265024
