time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm, avg_still_buff
1550748554.408251, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1550748554.413853, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1550748554.419290, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1550748554.424641, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1550748554.430143, 208.526337, -446.297424, -1.344171, -20.000000, -134.417115, -150.000000, 0.800000
1550748554.435412, 205.084946, -443.827423, -2.744469, -20.000000, -140.029797, -150.000000, 0.666667
1550748554.440880, 200.990295, -451.780426, -4.357827, -20.000000, -161.335772, -161.335772, 0.571429
1550748554.446485, 200.990295, -451.780426, -6.283537, -20.000000, -192.571017, -192.571017, 0.500000
1550748554.452160, 196.509766, -465.927002, -8.683478, -20.000000, -239.994087, -239.994087, 0.444444
1550748554.457532, 192.025742, -473.360992, -11.651653, -20.000000, -296.817547, -296.817547, 0.400000
1550748554.462845, 192.025742, -473.360992, -15.274018, -20.000000, -362.236479, -362.236479, 0.300000
1550748554.468291, 187.739044, -474.587708, -19.652942, -20.000000, -437.892342, -437.892342, 0.200000
1550748554.473616, 187.739044, -474.587708, -24.871230, -24.871230, -521.828801, -521.828801, 0.100000
1550748554.479342, 183.277863, -479.449097, -31.016426, -31.016426, -614.519651, -614.519651, 0.000000
1550748554.485135, 178.870911, -481.901093, -38.139896, -38.139896, -712.347017, -712.347017, 0.000000
1550748554.490518, 178.870911, -481.901093, -46.277978, -46.277978, -813.808175, -813.808175, 0.000000
1550748554.496109, 178.870911, -481.901093, -55.458084, -55.458084, -918.010555, -918.010555, 0.000000
1550748554.501476, 178.870911, -481.901093, -65.690514, -65.690514, -1023.243031, -1023.243031, 0.000000
1550748554.507355, 169.504028, -499.523102, -77.021362, -77.021362, -1133.084793, -1133.084793, 0.000000
1550748554.513216, 166.135544, -464.180695, -89.269466, -89.269466, -1224.810444, -1224.810444, 0.000000
1550748554.518887, 166.135544, -464.180695, -102.500284, -102.500284, -1323.081752, -1323.081752, 0.000000
1550748554.524605, 162.555450, -445.355286, -116.594966, -116.594966, -1409.468227, -1409.468227, 0.000000
1550748554.529863, 162.555450, -445.355286, -131.530256, -131.530256, -1493.529038, -1493.529038, 0.000000
1550748554.535116, 158.912064, -433.555847, -147.174176, -147.174176, -1564.392009, -1564.392009, 0.000000
1550748554.540565, 155.212479, -427.458954, -163.433551, -163.433551, -1625.937461, -1625.937461, 0.000000
1550748554.546184, 155.212479, -427.458954, -180.203433, -180.203433, -1676.988148, -1676.988148, 0.000000
1550748554.551536, 151.742462, -414.747528, -197.312969, -197.312969, -1710.953646, -1710.953646, 0.000000
1550748554.556903, 148.352280, -403.213104, -214.625114, -214.625114, -1731.214539, -1731.214539, 0.000000
1550748554.562879, 148.352280, -403.213104, -232.026667, -232.026667, -1740.155236, -1740.155236, 0.000000
1550748554.568350, 145.213852, -389.020386, -249.323828, -249.323828, -1729.716129, -1729.716129, 0.000000
1550748554.575947, 145.213852, -389.020386, -266.407280, -266.407280, -1708.345183, -1708.345183, 0.000000
1550748554.581144, 141.906723, -382.477081, -283.106743, -283.106743, -1669.946359, -1669.946359, 0.000000
1550748554.586412, 141.906723, -382.477081, -299.296405, -299.296405, -1618.966101, -1618.966101, 0.000000
1550748554.591924, 138.914963, -358.993439, -314.767457, -314.767457, -1547.105234, -1547.105234, 0.000000
1550748554.597187, 136.275208, -349.242767, -329.430482, -329.430482, -1466.302495, -1466.302495, 0.000000
1550748554.602411, 136.275208, -349.242767, -343.192135, -343.192135, -1376.165273, -1376.165273, 0.000000
1550748554.608269, 133.346786, -341.427612, -355.919586, -355.919586, -1272.745189, -1272.745189, 0.000000
1550748554.613564, 133.346786, -341.427612, -367.542573, -367.542573, -1162.298616, -1162.298616, 0.000000
1550748554.619030, 130.422821, -337.475189, -377.972419, -377.972419, -1042.984599, -1042.984599, 0.000000
1550748554.624728, 127.733788, -325.175995, -387.126054, -387.126054, -915.363592, -915.363592, 0.000000
1550748554.630585, 125.641884, -300.632782, -394.926713, -394.926713, -780.065872, -780.065872, 0.000000
1550748554.636460, 125.641884, -300.632782, -401.424190, -401.424190, -649.747697, -649.747697, 0.000000
1550748554.641703, 123.073273, -296.177551, -406.598860, -406.598860, -517.466951, -517.466951, 0.000000
1550748554.647518, 123.073273, -296.177551, -410.478799, -410.478799, -387.993961, -387.993961, 0.000000
1550748554.653091, 120.472839, -293.784790, -413.092088, -413.092088, -261.328827, -261.328827, 0.000000
1550748554.659015, 118.460129, -274.332611, -414.442966, -414.442966, -135.087804, -150.000000, 0.000000
1550748554.664579, 116.431694, -260.558044, -414.662292, -414.662292, -21.932621, -150.000000, 0.000000
1550748554.669864, 116.431694, -260.558044, -413.796661, -413.796661, 86.563119, 86.563119, 0.000000
1550748554.675179, 116.431694, -260.558044, -411.990798, -411.990798, 180.586217, 180.586217, 0.000000
1550748554.680579, 114.525986, -246.892578, -409.320253, -409.320253, 267.054495, 267.054495, 0.000000
1550748554.685823, 114.525986, -246.892578, -405.954445, -405.954445, 336.580802, 336.580802, 0.000000
1550748554.691264, 112.573868, -238.170166, -402.004818, -402.004818, 394.962768, 394.962768, 0.000000
1550748554.696572, 110.219627, -244.274597, -397.661625, -397.661625, 434.319282, 434.319282, 0.000000
1550748554.701930, 110.219627, -244.274597, -393.058444, -393.058444, 460.318049, 460.318049, 0.000000
1550748554.707295, 108.037933, -243.539413, -386.942616, -386.942616, 611.582806, 611.582806, 0.000000
