time,phase_from_reg,phase_for_plbck,plbck_pos
1551292090.666195, 0.187205, 0.000000, 0.000000
1551292090.772519, 3.036655, 0.000000, 0.000000
1551292090.826352, 6.158792, 0.000000, 0.000000
1551292090.872069, 8.893432, 0.000000, 0.000000
1551292091.050833, 11.605875, 0.000000, 0.000000
1551292091.098558, 12.099165, 0.000000, 0.000000
1551292091.169544, 12.953250, 0.000000, 0.000000
1551292091.308822, 14.163824, 0.000000, 0.000000
1551292091.391532, 14.883247, 0.719423, 0.719423
1551292091.462960, 15.446690, 1.282866, 1.282866
1551292091.510979, 15.860706, 1.696882, 1.696882
1551292091.598084, 16.317081, 2.153257, 2.153257
1551292091.789915, 17.063692, 2.899868, 2.899868
1551292091.810603, 17.826991, 3.663167, 3.663167
1551292091.875344, 18.667370, 4.503546, 4.503546
1551292091.949376, 19.310078, 5.146254, 5.146254
1551292092.036844, 20.144712, 5.980888, 5.980888
1551292092.116303, 20.917995, 6.754171, 6.754171
1551292092.203279, 21.801026, 7.637202, 7.637202
1551292092.276615, 22.934512, 8.770688, 8.770688
1551292092.373311, 23.630108, 9.466284, 9.466284
1551292092.459517, 24.175023, 10.011199, 10.011199
1551292092.539910, 24.893789, 10.729965, 10.729965
1551292092.622133, 25.349262, 11.185438, 11.185438
1551292092.754169, 25.963478, 11.799654, 11.799654
1551292092.804494, 26.472924, 12.309100, 12.309100
1551292092.887066, 27.129647, 12.965823, 12.965823
1551292093.045459, 27.788125, 13.624301, 13.624301
1551292093.071325, 28.411263, 14.247439, 14.247439
1551292093.179432, 28.897099, 14.733275, 14.733275
1551292093.263877, 29.493890, 15.330066, 15.330066
1551292093.367032, 30.231730, 16.067906, 16.067906
1551292093.440678, 31.287654, 17.123830, 17.123830
1551292093.531742, 32.118350, 17.954526, 17.954526
1551292093.599725, 32.776178, 18.612354, 18.612354
1551292093.673868, 33.494491, 19.330667, 19.330667
1551292093.805542, 34.172187, 20.008363, 20.008363
1551292093.867905, 35.104821, 20.940997, 20.940997
1551292093.978073, 36.303059, 22.139236, 22.139236
1551292094.061206, 36.674029, 22.510205, 22.510205
1551292094.169717, 37.126816, 22.962992, 22.962992
1551292094.269537, 37.571034, 23.407211, 23.407211
1551292094.351405, 37.811693, 23.647869, 23.647869
1551292094.524971, 38.135300, 23.971476, 23.971476
1551292094.543102, 39.080791, 24.916967, 24.916967
1551292094.619987, 39.771472, 25.607648, 25.607648
1551292094.697227, 40.327299, 26.163475, 26.163475
1551292094.779203, 41.107615, 26.943792, 26.943792
1551292094.858951, 41.628140, 27.464317, 27.464317
1551292094.991517, 41.780062, 27.616238, 27.616238
1551292095.053539, 41.974889, 27.811065, 27.811065
1551292095.131135, 42.749807, 28.585983, 28.585983
1551292095.284432, 43.435901, 29.272078, 29.272078
1551292095.377374, 44.253992, 30.090168, 30.090168
1551292095.462041, 44.347303, 30.183479, 30.183479
1551292095.542459, 44.472823, 30.309000, 30.309000
1551292095.627122, 44.472823, 30.309000, 30.309000
1551292095.717333, 45.797483, 31.633659, 31.633659
1551292095.789788, 46.104660, 31.940836, 31.940836
1551292095.872871, 46.390490, 32.226666, 32.226666
1551292095.971838, 46.850894, 32.687070, 32.687070
1551292096.058178, 47.286741, 33.122917, 33.122917
1551292096.138866, 47.286741, 33.122917, 33.122917
1551292096.292812, 47.667103, 33.503279, 33.503279
1551292096.346507, 48.784594, 34.620770, 34.620770
1551292096.425764, 49.439681, 35.275857, 35.275857
1551292096.515994, 50.380519, 36.216695, 36.216695
1551292096.629811, 51.309937, 37.146113, 37.146113
1551292096.734395, 52.054301, 37.890477, 37.890477
1551292096.812206, 52.867515, 38.703691, 38.703691
1551292096.888848, 53.735081, 39.571257, 39.571257
1551292097.034450, 54.576073, 40.412249, 40.412249
1551292097.176463, 54.985973, 40.822149, 40.822149
1551292097.191375, 55.026753, 40.862929, 40.862929
1551292097.258114, 55.606021, 41.442198, 41.442198
1551292097.338651, 56.009783, 41.845959, 41.845959
1551292097.454818, 56.688863, 42.525039, 42.525039
1551292097.540429, 57.164484, 43.000660, 43.000660
1551292097.619056, 57.367491, 43.203667, 43.203667
1551292097.689544, 58.062562, 43.898738, 43.898738
1551292097.783614, 58.412812, 44.248988, 44.248988
1551292097.876288, 58.977646, 44.813822, 44.813822
1551292097.968786, 59.763850, 45.600026, 45.600026
1551292098.079373, 59.763850, 45.600026, 45.600026
1551292098.161889, 59.763850, 45.600026, 45.600026
1551292098.289070, 60.280730, 46.116906, 46.116906
1551292098.406448, 60.849327, 46.685504, 46.685504
1551292098.549666, 61.827184, 47.663361, 47.663361
1551292098.610736, 62.624330, 48.460506, 48.460506
1551292098.738245, 63.885904, 49.722080, 49.722080
1551292098.794732, 64.262337, 50.098513, 50.098513
1551292098.900572, 65.420678, 51.256854, 51.256854
1551292099.010935, 66.927288, 52.763464, 52.763464
1551292099.081075, 68.488476, 54.324652, 54.324652
1551292099.268152, 70.749230, 56.585406, 56.585406
1551292099.393043, 54.977871, 40.814048, 56.585406
1551292099.397250, 56.143565, 41.979741, 56.585406
1551292099.455093, 56.521242, 42.357419, 56.585406
1551292099.534526, 57.009787, 42.845963, 56.585406
1551292099.633274, 58.573581, 44.409757, 56.585406
1551292099.713771, 58.573581, 44.409757, 56.585406
1551292099.873002, 59.378288, 45.214464, 56.585406
1551292099.986822, 59.378288, 45.214464, 56.585406
1551292099.986995, 59.378288, 45.214464, 56.585406
1551292100.062249, 59.378288, 45.214464, 56.585406
1551292100.149791, 59.378288, 45.214464, 56.585406
1551292100.293355, 59.456640, 45.292816, 56.585406
1551292100.334883, 59.723587, 45.559763, 56.585406
1551292100.434753, 60.146038, 45.982214, 56.585406
1551292100.521587, 60.874491, 46.710667, 56.585406
1551292100.634396, 62.109377, 47.945554, 56.585406
1551292100.710980, 63.712733, 49.548909, 56.585406
1551292100.811569, 63.830411, 49.666587, 56.585406
1551292101.097984, 64.854996, 50.691172, 56.585406
1551292101.124866, 65.767577, 51.603753, 56.585406
1551292101.174610, 66.460790, 52.296966, 56.585406
1551292101.314557, 67.055051, 52.891227, 56.585406
1551292101.339840, 68.690948, 54.527124, 56.585406
1551292101.445775, 71.571495, 57.407671, 57.407671
1551292101.548239, 72.573551, 58.409727, 58.409727
1551292101.642228, 73.619079, 59.455255, 59.455255
1551292101.722024, 74.597853, 60.434029, 60.434029
1551292101.820754, 75.624126, 61.460302, 61.460302
1551292101.954959, 76.842153, 62.678329, 62.678329
1551292102.004248, 78.047497, 63.883673, 63.883673
1551292102.078670, 79.117573, 64.953749, 64.953749
1551292102.287683, 80.437408, 66.273584, 66.273584
1551292102.311127, 81.495719, 67.331895, 67.331895
1551292102.376430, 82.838229, 68.674405, 68.674405
1551292102.466805, 83.550186, 69.386362, 69.386362
1551292102.545835, 84.528165, 70.364341, 70.364341
1551292102.811237, 85.267371, 71.103547, 71.103547
1551292102.841447, 86.063034, 71.899210, 71.899210
1551292102.908633, 87.342628, 73.178804, 73.178804
1551292102.962487, 88.146979, 73.983155, 73.983155
1551292103.280758, 89.413444, 75.249620, 75.249620
1551292103.323848, 90.152852, 75.989028, 75.989028
1551292103.350561, 90.542905, 76.379081, 76.379081
1551292103.383661, 90.928795, 76.764971, 76.764971
1551292103.450758, 91.746049, 77.582225, 77.582225
1551292103.539468, 93.057373, 78.893549, 78.893549
1551292103.622925, 94.277746, 80.113922, 80.113922
1551292103.752680, 95.055862, 80.892038, 80.892038
1551292103.833465, 96.039354, 81.875530, 81.875530
1551292103.912783, 97.207380, 83.043556, 83.043556
1551292104.028443, 98.878935, 84.715111, 84.715111
1551292104.095893, 99.810288, 85.646464, 85.646464
1551292104.179611, 100.786516, 86.622692, 86.622692
1551292104.265289, 101.923633, 87.759809, 87.759809
1551292104.354630, 102.807405, 88.643581, 88.643581
1551292104.449578, 103.780594, 89.616770, 89.616770
1551292104.528047, 104.743264, 90.579440, 90.579440
1551292104.650149, 105.501927, 91.338103, 91.338103
1551292104.706016, 106.385539, 92.221715, 92.221715
1551292104.779602, 107.081036, 92.917212, 92.917212
1551292104.886191, 107.792115, 93.628291, 93.628291
1551292104.962563, 108.637557, 94.473733, 94.473733
1551292105.042347, 109.506871, 95.343047, 95.343047
1551292105.147174, 109.962316, 95.798492, 95.798492
1551292105.255875, 110.499829, 96.336005, 96.336005
1551292105.342067, 111.676637, 97.512813, 97.512813
1551292105.432402, 112.435034, 98.271210, 98.271210
1551292105.515219, 113.244781, 99.080957, 99.080957
1551292105.597439, 114.198340, 100.034516, 100.034516
1551292105.672597, 115.270949, 101.107125, 101.107125
1551292105.767045, 116.260679, 102.096855, 102.096855
1551292105.911181, 117.386858, 103.223034, 103.223034
1551292105.990690, 118.490122, 104.326299, 104.326299
1551292106.100846, 119.693980, 105.530156, 105.530156
1551292106.179992, 120.957712, 106.793888, 106.793888
1551292106.296568, 121.752005, 107.588181, 107.588181
1551292106.379045, 122.571081, 108.407257, 108.407257
1551292106.482388, 123.316271, 109.152447, 109.152447
1551292106.570481, 124.009728, 109.845904, 109.845904
1551292106.673121, 124.873567, 110.709743, 110.709743
1551292106.808293, 125.567808, 111.403984, 111.403984
1551292106.852560, 126.480615, 112.316791, 112.316791
1551292106.958060, 127.504576, 113.340752, 113.340752
1551292107.061865, 128.171658, 114.007835, 114.007835
1551292107.111909, 128.816046, 114.652222, 114.652222
1551292107.254682, 130.087388, 115.923564, 115.923564
1551292107.324406, 130.767363, 116.603539, 116.603539
1551292107.393327, 131.518645, 117.354821, 117.354821
1551292107.503147, 132.628460, 118.464636, 118.464636
1551292107.591556, 133.532329, 119.368505, 119.368505
1551292107.653216, 134.364657, 120.200833, 120.200833
1551292107.747867, 135.250778, 121.086954, 121.086954
1551292107.840988, 135.786966, 121.623142, 121.623142
1551292107.932516, 135.786966, 121.623142, 121.623142
1551292108.097121, 135.786966, 121.623142, 121.623142
1551292108.119062, 136.688933, 122.525109, 122.525109
1551292108.180208, 137.319340, 123.155517, 123.155517
1551292108.274724, 138.081359, 123.917535, 123.917535
1551292108.376023, 139.407984, 125.244160, 125.244160
1551292108.452915, 140.041394, 125.877570, 125.877570
1551292108.550119, 140.744332, 126.580508, 126.580508
1551292108.665575, 140.949356, 126.785532, 126.785532
1551292108.778280, 141.286663, 127.122839, 127.122839
1551292108.853653, 141.513289, 127.349465, 127.349465
1551292108.928065, 142.007265, 127.843441, 127.843441
1551292109.047208, 143.163653, 128.999829, 128.999829
1551292109.101775, 145.179638, 131.015814, 131.015814
1551292109.195664, 146.632588, 132.468765, 132.468765
1551292109.281749, 147.922982, 133.759159, 133.759159
1551292109.411005, 148.919575, 134.755751, 134.755751
1551292109.487606, 149.524721, 135.360897, 135.360897
1551292109.528121, 150.319214, 136.155390, 136.155390
1551292109.619146, 150.979867, 136.816043, 136.816043
1551292109.690244, 151.548820, 137.384996, 137.384996
1551292109.800761, 152.630184, 138.466360, 138.466360
1551292109.922871, 153.532157, 139.368333, 139.368333
1551292109.987504, 154.506638, 140.342814, 140.342814
1551292110.115012, 155.867341, 141.703517, 141.703517
1551292110.201522, 157.081758, 142.917934, 142.917934
1551292110.290734, 157.175159, 143.011335, 143.011335
1551292110.477471, 158.791354, 144.627530, 144.627530
1551292110.530068, 160.013632, 145.849808, 145.849808
1551292110.577224, 161.262433, 147.098609, 147.098609
1551292110.684463, 162.863718, 148.699894, 148.699894
1551292110.798064, 164.416306, 150.252482, 150.252482
1551292110.834396, 166.411899, 152.248075, 152.248075
1551292110.946082, 168.718824, 154.555000, 154.555000
1551292111.041124, 170.501423, 156.337599, 156.337599
1551292111.175796, 172.969515, 158.805691, 158.805691
1551292111.251125, 175.589005, 161.425181, 161.425181
1551292111.361803, 177.785094, 163.621270, 163.621270
1551292111.495204, 180.427290, 166.263466, 166.263466
1551292111.687378, 182.008788, 167.844964, 167.844964
1551292111.740385, 184.234508, 170.070684, 170.070684
1551292111.789816, 185.158889, 170.995065, 170.995065
1551292111.822945, 186.347292, 172.183468, 172.183468
1551292111.912143, 187.162979, 172.999155, 172.999155
1551292111.985479, 188.063351, 173.899527, 173.899527
1551292112.077974, 189.164372, 175.000548, 175.000548
1551292112.176814, 189.859605, 175.695781, 175.695781
1551292112.257496, 190.540462, 176.376639, 176.376639
1551292112.334390, 191.137837, 176.974013, 176.974013
1551292112.450252, 191.366288, 177.202464, 177.202464
1551292112.503442, 191.780892, 177.617068, 177.617068
1551292112.609370, 192.681096, 178.517272, 178.517272
1551292112.691565, 192.681096, 178.517272, 178.517272
1551292112.818848, 192.681096, 178.517272, 178.517272
1551292112.881716, 192.681096, 178.517272, 178.517272
1551292113.017873, 193.524755, 179.360931, 179.360931
1551292113.190321, 195.844706, 181.680882, 181.680882
1551292113.218189, 196.725253, 182.561429, 182.561429
1551292113.264066, 197.677934, 183.514110, 183.514110
1551292113.352760, 198.448266, 184.284442, 184.284442
1551292113.452213, 198.663173, 184.499349, 184.499349
1551292113.539525, 198.663173, 184.499349, 184.499349
1551292113.608799, 199.656411, 185.492587, 185.492587
1551292113.693409, 200.523833, 186.360009, 186.360009
1551292113.801937, 202.282046, 188.118222, 188.118222
1551292113.899698, 203.704277, 189.540453, 189.540453
1551292114.004903, 205.254690, 191.090866, 191.090866
1551292114.124706, 206.007442, 191.843618, 191.843618
1551292114.226348, 206.859392, 192.695568, 192.695568
1551292114.317805, 206.859392, 192.695568, 192.695568
1551292114.410857, 206.902751, 192.738927, 192.738927
1551292114.593900, 207.460982, 193.297158, 193.297158
1551292114.659658, 208.741748, 194.577924, 194.577924
1551292114.704942, 209.988015, 195.824192, 195.824192
1551292114.791863, 212.565323, 198.401499, 198.401499
1551292114.935893, 213.224454, 199.060630, 199.060630
1551292114.997139, 214.187985, 200.024161, 200.024161
1551292115.068990, 215.258871, 201.095047, 201.095047
1551292115.148526, 215.917465, 201.753641, 201.753641
1551292115.248611, 216.644514, 202.480690, 202.480690
1551292115.328752, 216.886381, 202.722557, 202.722557
1551292115.408506, 217.374177, 203.210353, 203.210353
1551292115.519802, 218.049771, 203.885947, 203.885947
1551292115.619120, 218.897146, 204.733322, 204.733322
1551292115.709061, 219.841833, 205.678009, 205.678009
1551292115.787184, 220.920059, 206.756235, 206.756235
1551292115.870860, 221.578479, 207.414655, 207.414655
1551292115.961879, 222.315696, 208.151872, 208.151872
1551292116.060387, 222.403729, 208.239905, 208.239905
1551292116.175230, 223.231947, 209.068123, 209.068123
1551292116.295259, 223.231947, 209.068123, 209.068123
1551292116.420359, 223.693392, 209.529568, 209.529568
1551292116.499574, 225.475859, 211.312035, 211.312035
1551292116.587020, 227.905771, 213.741948, 213.741948
1551292116.682685, 230.907060, 216.743236, 216.743236
1551292116.765998, 231.838655, 217.674831, 217.674831
1551292116.838362, 232.403924, 218.240100, 218.240100
1551292116.927796, 233.872294, 219.708470, 219.708470
1551292117.011195, 234.077616, 219.913792, 219.913792
1551292117.084560, 234.527869, 220.364046, 220.364046
1551292117.169625, 235.024848, 220.861024, 220.861024
1551292117.358526, 235.214739, 221.050915, 221.050915
1551292117.469908, 235.827732, 221.663908, 221.663908
1551292117.570289, 236.310183, 222.146359, 222.146359
1551292117.659825, 236.798452, 222.634628, 222.634628
1551292117.758411, 237.933397, 223.769573, 223.769573
1551292117.862103, 239.172431, 225.008607, 225.008607
1551292117.934500, 240.101489, 225.937665, 225.937665
1551292118.012574, 241.199171, 227.035347, 227.035347
1551292118.099585, 241.890605, 227.726781, 227.726781
1551292118.199014, 242.967092, 228.803268, 228.803268
1551292118.377076, 244.297048, 230.133224, 230.133224
1551292118.391140, 244.446651, 230.282827, 230.282827
1551292118.484827, 245.688216, 231.524392, 231.524392
1551292118.581839, 247.710294, 233.546470, 233.546470
1551292118.671667, 249.958176, 235.794353, 235.794353
1551292118.798164, 252.060900, 237.897076, 237.897076
1551292118.862703, 253.923691, 239.759867, 239.759867
1551292118.965611, 252.898209, 238.734385, 239.759867
1551292119.117677, 252.916175, 238.752351, 239.759867
1551292119.180919, 252.916175, 238.752351, 239.759867
1551292119.281007, 253.626322, 239.462498, 239.759867
1551292119.412941, 254.779167, 240.615343, 240.615343
1551292119.468774, 255.875275, 241.711451, 241.711451
1551292119.541588, 257.164634, 243.000810, 243.000810
1551292119.700715, 259.076297, 244.912473, 244.912473
1551292119.727861, 259.837456, 245.673632, 245.673632
1551292119.824601, 260.911616, 246.747792, 246.747792
1551292119.922848, 262.505722, 248.341898, 248.341898
1551292120.001325, 262.807604, 248.643780, 248.643780
1551292120.177942, 263.288537, 249.124713, 249.124713
1551292120.200665, 263.863312, 249.699488, 249.699488
1551292120.309159, 264.261691, 250.097867, 250.097867
1551292120.453986, 264.474233, 250.310409, 250.310409
1551292120.473901, 265.472388, 251.308564, 251.308564
1551292120.553632, 265.660882, 251.497058, 251.497058
1551292120.630601, 266.167236, 252.003412, 252.003412
1551292120.718562, 266.672858, 252.509034, 252.509034
1551292120.818055, 266.786123, 252.622299, 252.622299
1551292120.895195, 267.233796, 253.069972, 253.069972
1551292121.001319, 267.831377, 253.667553, 253.667553
1551292121.084401, 268.853224, 254.689400, 254.689400
1551292121.172903, 270.132390, 255.968566, 255.968566
1551292121.310236, 271.035129, 256.871305, 256.871305
1551292121.391594, 271.744755, 257.580931, 257.580931
1551292121.513188, 272.889257, 258.725433, 258.725433
1551292121.565188, 273.399712, 259.235889, 259.235889
1551292121.694241, 274.141547, 259.977723, 259.977723
1551292121.795897, 275.619285, 261.455461, 261.455461
1551292121.876099, 277.552539, 263.388715, 263.388715
1551292121.932989, 278.707282, 264.543458, 264.543458
1551292122.067957, 280.000248, 265.836424, 265.836424
1551292122.086627, 281.317629, 267.153806, 267.153806
1551292122.175022, 282.278936, 268.115112, 268.115112
1551292122.308236, 283.331940, 269.168116, 269.168116
1551292122.371068, 284.381772, 270.217948, 270.217948
1551292122.448905, 285.505777, 271.341954, 271.341954
1551292122.539363, 287.620743, 273.456919, 273.456919
1551292122.629818, 288.288048, 274.124224, 274.124224
1551292122.749571, 289.316328, 275.152504, 275.152504
1551292122.836363, 290.270899, 276.107075, 276.107075
1551292122.945179, 290.986839, 276.823015, 276.823015
1551292123.072927, 291.816832, 277.653009, 277.653009
1551292123.152448, 292.725603, 278.561779, 278.561779
1551292123.212226, 292.939456, 278.775632, 278.775632
1551292123.314456, 293.640116, 279.476293, 279.476293
1551292123.442461, 294.413392, 280.249568, 280.249568
1551292123.507152, 295.254028, 281.090204, 281.090204
1551292123.613916, 296.469814, 282.305990, 282.305990
1551292123.701820, 297.168241, 283.004417, 283.004417
1551292123.824894, 297.850828, 283.687004, 283.687004
1551292123.910408, 298.668688, 284.504864, 284.504864
1551292124.020640, 299.110306, 284.946482, 284.946482
1551292124.085147, 299.342063, 285.178239, 285.178239
1551292124.154952, 299.927610, 285.763786, 285.763786
1551292124.269544, 300.701433, 286.537609, 286.537609
1551292124.325735, 301.461620, 287.297796, 287.297796
1551292124.430677, 302.340827, 288.177003, 288.177003
1551292124.568382, 303.263920, 289.100096, 289.100096
1551292124.634409, 303.988121, 289.824297, 289.824297
1551292124.715069, 304.900120, 290.736296, 290.736296
1551292124.856316, 305.857280, 291.693456, 291.693456
1551292124.918924, 306.690368, 292.526544, 292.526544
1551292124.985164, 306.690368, 292.526544, 292.526544
1551292125.067156, 307.006335, 292.842511, 292.842511
1551292125.192875, 307.402517, 293.238693, 293.238693
