time, phase
1550699966.912641, 0
1550699967.068180, 1
1550699967.248528, 2
1550699967.409203, 3
1550699967.528833, 0
1550699967.635457, 1
1550699967.761873, 2
1550699967.903252, 3
1550699968.008153, 0
1550699968.102231, 1
1550699968.227861, 2
1550699968.327243, 3
1550699968.404368, 0
1550699968.473730, 1
1550699968.756653, 2
1550699968.960372, 3
1550699969.062868, 0
1550699969.160500, 1
1550699969.375728, 2
1550699969.633215, 3
1550699969.742664, 0
1550699969.844631, 1
1550699970.019520, 2
1550699970.314384, 3
1550699970.417546, 0
1550699970.522392, 1
1550699970.661740, 2
1550699970.891111, 3
1550699971.000782, 0
1550699971.104529, 1
1550699971.281590, 2
1550699971.485799, 3
1550699971.639627, 0
1550699971.711052, 1
1550699971.847904, 2
1550699972.061450, 3
1550699972.159894, 0
1550699972.251165, 1
1550699972.374910, 2
1550699972.573990, 3
1550699972.653203, 0
1550699972.727440, 1
1550699972.861865, 2
1550699972.988234, 3
1550699973.081188, 0
1550699973.193334, 1
1550699973.301885, 2
1550699973.469167, 3
1550699973.581589, 0
1550699973.700218, 1
1550699973.863090, 2
1550699974.024017, 3
1550699974.353433, 0
1550699974.667731, 1
1550699974.946298, 2
1550699975.255856, 3
1550699975.542687, 0
1550699975.751184, 1
1550699976.485830, 2
1550699976.753628, 3
1550699977.264633, 0
1550699977.472703, 1
1550699977.900789, 2
1550699978.227686, 3
1550699978.424911, 0
1550699978.568489, 1
1550699978.760228, 2
1550699978.977277, 3
1550699979.151607, 0
1550699979.259369, 1
1550699979.435291, 2
1550699979.627987, 3
1550699979.780245, 0
1550699979.873393, 1
1550699980.044385, 2
1550699980.163970, 3
