time,beats,midi_note,midi_vel
1548007197.300521, 0.006505, 41.000000, 47.000000
1548007197.300961, 0.006505, 65.000000, 47.000000
1548007197.417459, 0.123593, 65.000000, 58.000000
1548007197.525502, 0.247186, 41.000000, 58.000000
1548007197.639874, 0.377283, 65.000000, 67.000000
1548007197.744813, 0.499946, 65.000000, 67.000000
1548007197.750846, 0.505521, 53.000000, 67.000000
1548007197.750973, 0.505521, 60.000000, 67.000000
1548007197.751107, 0.505521, 63.000000, 67.000000
1548007197.751231, 0.505521, 67.000000, 67.000000
1548007198.253237, 0.996120, 53.000000, 75.000000
1548007198.253781, 0.996120, 60.000000, 75.000000
1548007198.253915, 0.996120, 63.000000, 75.000000
1548007198.253997, 0.996120, 67.000000, 75.000000
1548007198.258270, 1.001695, 53.000000, 75.000000
1548007198.258401, 1.001695, 60.000000, 75.000000
1548007198.258478, 1.001695, 63.000000, 75.000000
1548007198.258548, 1.001695, 69.000000, 75.000000
1548007198.750271, 1.500791, 53.000000, 69.000000
1548007198.750490, 1.500791, 60.000000, 69.000000
1548007198.750615, 1.500791, 63.000000, 69.000000
1548007198.750722, 1.500791, 69.000000, 69.000000
1548007198.750826, 1.500791, 46.000000, 69.000000
1548007198.750956, 1.500791, 70.000000, 69.000000
1548007198.916607, 1.747606, 46.000000, 82.000000
1548007198.916784, 1.747606, 70.000000, 82.000000
1548007199.005527, 1.879241, 72.000000, 82.000000
1548007199.089721, 2.002648, 72.000000, 82.000000
1548007199.089910, 2.002648, 53.000000, 82.000000
1548007199.090033, 2.002648, 58.000000, 82.000000
1548007199.090113, 2.002648, 62.000000, 82.000000
1548007199.090193, 2.002648, 74.000000, 82.000000
1548007199.479322, 2.494968, 53.000000, 102.000000
1548007199.479448, 2.494968, 58.000000, 102.000000
1548007199.479548, 2.494968, 62.000000, 102.000000
1548007199.479943, 2.494968, 74.000000, 102.000000
1548007199.485027, 2.501321, 46.000000, 102.000000
1548007199.485204, 2.501321, 75.000000, 102.000000
1548007199.704378, 2.749108, 46.000000, 110.000000
1548007199.704739, 2.749108, 75.000000, 110.000000
1548007199.709760, 2.755461, 77.000000, 110.000000
1548007199.946104, 2.998219, 77.000000, 110.000000
1548007199.951031, 3.003646, 39.000000, 110.000000
1548007199.951175, 3.003646, 51.000000, 110.000000
1548007199.951302, 3.003646, 79.000000, 110.000000
1548007200.205462, 3.247861, 79.000000, 104.000000
1548007200.336362, 3.378109, 81.000000, 97.000000
1548007200.460500, 3.497503, 39.000000, 97.000000
1548007200.460692, 3.497503, 51.000000, 97.000000
1548007200.460847, 3.497503, 81.000000, 97.000000
1548007200.465556, 3.502930, 55.000000, 97.000000
1548007200.465750, 3.502930, 82.000000, 97.000000
1548007200.524498, 3.562627, 82.000000, 97.000000
1548007200.524626, 3.562627, 84.000000, 97.000000
1548007200.524708, 3.562627, 58.000000, 97.000000
1548007200.584403, 3.622324, 84.000000, 97.000000
1548007200.590543, 3.626415, 82.000000, 97.000000
1548007200.595761, 3.630506, 63.000000, 97.000000
1548007200.665377, 3.683689, 82.000000, 97.000000
1548007200.671158, 3.687780, 84.000000, 97.000000
1548007200.687770, 3.700053, 67.000000, 97.000000
1548007200.747131, 3.745054, 84.000000, 97.000000
1548007200.760114, 3.753236, 82.000000, 97.000000
1548007200.840996, 3.810510, 82.000000, 97.000000
1548007200.846722, 3.814601, 84.000000, 97.000000
1548007200.925003, 3.871875, 84.000000, 54.000000
1548007200.930236, 3.875966, 82.000000, 54.000000
1548007201.009877, 3.933240, 82.000000, 54.000000
1548007201.020298, 3.941422, 84.000000, 54.000000
1548007201.098105, 3.998696, 58.000000, 54.000000
1548007201.098229, 3.998696, 63.000000, 54.000000
1548007201.098307, 3.998696, 55.000000, 54.000000
1548007201.098404, 3.998696, 67.000000, 54.000000
1548007201.098461, 3.998696, 84.000000, 54.000000
1548007201.103559, 4.002787, 81.000000, 54.000000
1548007201.435569, 4.248247, 81.000000, 54.000000
1548007201.440694, 4.252338, 79.000000, 54.000000
1548007201.771474, 4.497799, 79.000000, 54.000000
1548007201.777359, 4.501890, 46.000000, 54.000000
1548007201.777586, 4.501890, 77.000000, 54.000000
1548007201.860285, 4.563255, 77.000000, 51.000000
1548007201.860553, 4.563255, 82.000000, 51.000000
1548007201.981987, 4.653257, 82.000000, 51.000000
1548007202.156912, 4.745159, 46.000000, 51.000000
1548007202.481332, 4.875014, 82.000000, 74.000000
1548007202.789523, 4.996211, 82.000000, 68.000000
1548007202.800005, 5.000540, 53.000000, 68.000000
1548007202.800187, 5.000540, 58.000000, 68.000000
1548007202.800346, 5.000540, 62.000000, 68.000000
1548007202.800478, 5.000540, 74.000000, 68.000000
1548007203.568757, 5.497743, 53.000000, 75.000000
1548007203.568942, 5.497743, 58.000000, 75.000000
1548007203.569099, 5.497743, 62.000000, 75.000000
1548007203.574150, 5.501508, 53.000000, 75.000000
1548007203.574306, 5.501508, 58.000000, 75.000000
1548007203.574413, 5.501508, 62.000000, 75.000000
1548007204.159937, 5.997041, 53.000000, 64.000000
1548007204.160109, 5.997041, 58.000000, 64.000000
1548007204.160243, 5.997041, 62.000000, 64.000000
1548007204.160351, 5.997041, 74.000000, 64.000000
