time, phase
1548014113.725276, 0
1548014114.230914, 0
1548014114.628110, 0
1548014115.057046, 0
1548014115.542637, 0
1548014115.972379, 0
1548014116.306682, 0
1548014116.952707, 0
1548014117.430926, 0
1548014117.989778, 0
1548014118.496251, 0
1548014119.010706, 0
1548014119.504436, 0
1548014120.044220, 0
1548014120.691305, 0
1548014121.424097, 0
1548014122.250705, 0
1548014122.943439, 0
1548014123.525730, 0
