time, beats
1548014116.956361, 0.004953
1548014116.963453, 0.009907
1548014116.970377, 0.014860
1548014116.977643, 0.019814
1548014116.982813, 0.024767
1548014116.996508, 0.029720
1548014117.002475, 0.034674
1548014117.008768, 0.039627
1548014117.014803, 0.044580
1548014117.020871, 0.049534
1548014117.027170, 0.054487
1548014117.032641, 0.059441
1548014117.038614, 0.064394
1548014117.044368, 0.069347
1548014117.049737, 0.074301
1548014117.055716, 0.079254
1548014117.060900, 0.084207
1548014117.066295, 0.089161
1548014117.074127, 0.094114
1548014117.090701, 0.099068
1548014117.099489, 0.104021
1548014117.107688, 0.108974
1548014117.120399, 0.113928
1548014117.128270, 0.118881
1548014117.139716, 0.123834
1548014117.146400, 0.128788
1548014117.157322, 0.133741
1548014117.162554, 0.138695
1548014117.167888, 0.143648
1548014117.180781, 0.148601
1548014117.193344, 0.153555
1548014117.200435, 0.158508
1548014117.210461, 0.163461
1548014117.220146, 0.168415
1548014117.225676, 0.173368
1548014117.231410, 0.178322
1548014117.236767, 0.183275
1548014117.242759, 0.188228
1548014117.248447, 0.193182
1548014117.254156, 0.198135
1548014117.260188, 0.203088
1548014117.265929, 0.208042
1548014117.271695, 0.212995
1548014117.277434, 0.217949
1548014117.282801, 0.222902
1548014117.288055, 0.227855
1548014117.293331, 0.232809
1548014117.298708, 0.237762
1548014117.303872, 0.242715
1548014117.315649, 0.247669
1548014117.321010, 0.252622
1548014117.330503, 0.257576
1548014117.335997, 0.262529
1548014117.343387, 0.267482
1548014117.349136, 0.272436
1548014117.355636, 0.277389
1548014117.361072, 0.282342
1548014117.372167, 0.287296
1548014117.378598, 0.292249
1548014117.386789, 0.297203
1548014117.392151, 0.302156
1548014117.398205, 0.307109
1548014117.403824, 0.312063
1548014117.409102, 0.317016
1548014117.414436, 0.321969
1548014117.420166, 0.326923
1548014117.429683, 0.331876
1548014117.439107, 0.340818
1548014117.445029, 0.349759
1548014117.450781, 0.358701
1548014117.456745, 0.367642
1548014117.462555, 0.376584
1548014117.474011, 0.385525
1548014117.479752, 0.394467
1548014117.484942, 0.403408
1548014117.490703, 0.412350
1548014117.496648, 0.421291
1548014117.501843, 0.430233
1548014117.507643, 0.439174
1548014117.513549, 0.448116
1548014117.519172, 0.457057
1548014117.524620, 0.465999
1548014117.530867, 0.474940
1548014117.536916, 0.483882
1548014117.542346, 0.492823
1548014117.548125, 0.501765
1548014117.553785, 0.510706
1548014117.559122, 0.519648
1548014117.564961, 0.528589
1548014117.570685, 0.537531
1548014117.577084, 0.546472
1548014117.582693, 0.555414
1548014117.588761, 0.564356
1548014117.609474, 0.573297
1548014117.629086, 0.582239
1548014117.634912, 0.591180
1548014117.640353, 0.600122
1548014117.645775, 0.609063
1548014117.653208, 0.618005
1548014117.658549, 0.626946
1548014117.664544, 0.635888
1548014117.669935, 0.644829
1548014117.676199, 0.653771
1548014117.682097, 0.662712
1548014117.687228, 0.671654
1548014117.692427, 0.680595
1548014117.697827, 0.689537
1548014117.706071, 0.698478
1548014117.711804, 0.707420
1548014117.725497, 0.716361
1548014117.736959, 0.725303
1548014117.745421, 0.734244
1548014117.750656, 0.743186
1548014117.756547, 0.752127
1548014117.762172, 0.761069
1548014117.767692, 0.770010
1548014117.773443, 0.778952
1548014117.779484, 0.787893
1548014117.785215, 0.796835
1548014117.791261, 0.805776
1548014117.797311, 0.814718
1548014117.802650, 0.823659
1548014117.808125, 0.832601
1548014117.814043, 0.841542
1548014117.819329, 0.850484
1548014117.825103, 0.859425
1548014117.830691, 0.868367
1548014117.836414, 0.877308
1548014117.847679, 0.886250
1548014117.857958, 0.895191
