time,est_amp,est_freq,est_phase
1552947934.856858, 23.881539, 0.043872, 0.055027
1552947934.912971, 52.281206, 0.051001, 0.055027
1552947935.022597, 89.932097, 0.049284, 2.682701
1552947935.112311, 133.142413, 0.045058, 4.712389
1552947935.249242, 174.962931, 0.034955, 7.853982
1552947935.441999, 18.705977, 0.031197, 7.999630
1552947935.483400, 259.754404, 0.037918, 7.999630
1552947935.493045, 280.561674, 0.042170, 9.129137
1552947935.596757, 275.142989, 0.042853, 11.237829
1552947935.647674, 305.261283, 0.045378, 12.845194
1552947935.756831, 335.163002, 0.046208, 14.926603
1552947935.855047, 349.884899, 0.044070, 17.346749
1552947935.947997, 278.997851, 0.040547, 20.187502
1552947936.029706, 308.145894, 0.033032, 23.561945
1552947936.139791, 403.070265, 0.025429, 23.561945
1552947936.277877, 19.331015, 0.063736, 25.062369
1552947936.351010, 138.138081, 0.063122, 27.766424
1552947936.478216, 92.126889, 0.059881, 30.134905
1552947936.559456, 146.855809, 0.043024, 31.888153
1552947936.711898, 96.405794, 0.043998, 32.666408
1552947936.878118, 76.864286, 0.043756, 33.077514
1552947937.038944, 215.580722, 0.047139, 33.873362
1552947937.058830, 246.747751, 0.049456, 34.911545
1552947937.109563, 213.462891, 0.049004, 37.057309
1552947937.161492, 163.539139, 0.051003, 38.449959
1552947937.222450, 86.401321, 0.055272, 38.452800
1552947937.277524, 70.027755, 0.059607, 39.050913
1552947937.364686, 111.882692, 0.056679, 40.718385
1552947937.459841, 138.977096, 0.058303, 42.159691
1552947937.548026, 188.632228, 0.059551, 44.043999
1552947937.628024, 159.213219, 0.057812, 46.592526
1552947937.737931, 115.112548, 0.069000, 47.944722
1552947937.900226, 58.983834, 0.072103, 50.372625
1552947937.972732, 49.450089, 0.096729, 50.372625
1552947938.093597, 45.259970, 0.108736, 50.265482
1552947938.216658, 42.257236, 0.093074, 50.265482
1552947938.364816, 33.919564, 0.107597, 50.776661
1552947938.472833, 21.193243, 0.087566, 52.962612
1552947938.610319, 38.318700, 0.080509, 53.479782
1552947938.745531, 19.730986, 0.078047, 53.895715
1552947938.829552, 3.695929, 0.090233, 53.895715
1552947938.926256, 1.434839, 0.079801, 53.928377
1552947938.986708, 1.056633, 0.068473, 53.928377
1552947939.126563, 1.065222, 0.080367, 55.028833
1552947939.275484, 7.983187, 0.086230, 55.123718
1552947939.455364, 29.376787, 0.086602, 56.817560
1552947939.574027, 9.270166, 0.088334, 58.881340
1552947939.642764, 48.260689, 0.094699, 59.054110
1552947939.801052, 61.488547, 0.088506, 67.544242
1552947939.920999, 32.786106, 0.090430, 68.916051
1552947940.017912, 82.590355, 0.092598, 69.115038
1552947940.051149, 53.594216, 0.087603, 69.115038
1552947940.075895, 91.944102, 0.095367, 69.299313
1552947940.159666, 27.361222, 0.111417, 69.299551
1552947940.216787, 81.621755, 0.095150, 69.115038
1552947940.310133, 56.254287, 0.101913, 69.848637
1552947940.417266, 63.211176, 0.082951, 71.714159
1552947940.486096, 49.129953, 0.091182, 74.767277
1552947940.573469, 77.837924, 0.064068, 75.770863
1552947940.711916, 45.932153, 0.065272, 78.474497
1552947940.842580, 56.777102, 0.047836, 78.756087
1552947940.945434, 19.748643, 0.055313, 79.283100
1552947941.088975, 3.300404, 0.070093, 79.283100
1552947941.224805, 1.110024, 0.092853, 79.283100
1552947941.336241, 0.058218, 0.100089, 79.283152
1552947941.442927, 0.786272, 0.090266, 73.827427
1552947941.497883, 0.729387, 0.105874, 73.930586
1552947941.534080, 0.222727, 0.116524, 75.254671
1552947941.664356, 0.273493, 0.133732, 75.463385
1552947941.690237, 0.248870, 0.134248, 75.798795
1552947941.785058, 0.249199, 0.137378, 75.798797
1552947941.821583, 0.298864, 0.138543, 76.253142
1552947941.864898, 0.279236, 0.134990, 77.677526
1552947941.911572, 0.195233, 0.149122, 78.248424
1552947941.993188, 0.434792, 0.141105, 76.969020
1552947942.062878, 12.686021, 0.140461, 78.785034
1552947942.099941, 11.276502, 0.146219, 76.969020
1552947942.295815, 11.111395, 0.149732, 78.416032
1552947942.318342, 10.786539, 0.144994, 80.541227
1552947942.500769, 15.032833, 0.135532, 84.823002
1552947942.606983, 14.881346, 0.131918, 84.823002
1552947942.638893, 11.976178, 0.128948, 84.823002
1552947942.662930, 11.522320, 0.125164, 84.823002
1552947942.846405, 19.371291, 0.135722, 86.393798
1552947942.969267, 16.885683, 0.135445, 88.474345
1552947943.051012, 21.899412, 0.120292, 90.760620
1552947943.211022, 23.105838, 0.115547, 91.293287
1552947943.261165, 13.758551, 0.116131, 94.130777
1552947943.318223, 12.563036, 0.117322, 94.539296
1552947943.479412, 9.733189, 0.132483, 94.691422
1552947943.642442, 7.552018, 0.134726, 96.177965
1552947943.731268, 16.065845, 0.131413, 98.333211
1552947943.756602, 5.091925, 0.147080, 98.333211
1552947943.818667, 11.826684, 0.150000, 99.659583
1552947943.889081, 10.750182, 0.150000, 99.659598
1552947943.934571, 12.621901, 0.150000, 100.461670
1552947944.028127, 13.080992, 0.150000, 101.403367
1552947944.053147, 7.178206, 0.150000, 102.286725
1552947944.152213, 14.097568, 0.150000, 103.666114
1552947944.227502, 18.843208, 0.150000, 104.130047
1552947944.380134, 5.809965, 0.150000, 106.280696
1552947944.439335, 14.948818, 0.150000, 106.996529
1552947944.538348, 2.675211, 0.148845, 107.392106
1552947944.566927, 2.897329, 0.141761, 109.969311
1552947944.846727, 12.546586, 0.146460, 110.741984
1552947945.000693, 19.692889, 0.143925, 112.105131
1552947945.047556, 5.939506, 0.148624, 112.174300
1552947945.095193, 13.402459, 0.150000, 112.708864
1552947945.163609, 9.253599, 0.148366, 113.629279
1552947945.203982, 5.539261, 0.144985, 115.207028
1552947945.242113, 3.881833, 0.148012, 115.851733
1552947945.287916, 3.850955, 0.147481, 117.191682
1552947945.397385, 6.379166, 0.149793, 117.191682
1552947945.545426, 10.612503, 0.148318, 117.191682
1552947945.566729, 4.648396, 0.150000, 118.918900
1552947945.674300, 10.613570, 0.150000, 119.562123
1552947945.861206, 5.492171, 0.143842, 119.568163
1552947945.970346, 1.848768, 0.146466, 119.568163
1552947946.051683, 0.452315, 0.146811, 119.964739
1552947946.095631, 0.809090, 0.141794, 122.137663
1552947946.229270, 5.586339, 0.147060, 122.709491
1552947946.261724, 20.218964, 0.144052, 124.547748
1552947946.303112, 1.376668, 0.143978, 126.344444
1552947946.487174, 14.903403, 0.142572, 128.629670
1552947946.521945, 9.753699, 0.150000, 131.632646
1552947946.603897, 7.562188, 0.148934, 131.632700
1552947946.681776, 6.501084, 0.149571, 131.836143
1552947946.718100, 5.723758, 0.150000, 132.918022
1552947946.814532, 11.035702, 0.149592, 134.348786
1552947946.929277, 25.012474, 0.150000, 135.104295
1552947946.973425, 7.393845, 0.150000, 136.469761
1552947947.158774, 16.275965, 0.148700, 138.257183
1552947947.309643, 14.695075, 0.149189, 138.488848
1552947947.433399, 5.304470, 0.147761, 138.511289
1552947947.464243, 1.022807, 0.147424, 138.585951
1552947947.523770, 0.580835, 0.141378, 140.809756
1552947947.568575, 1.204598, 0.142157, 141.536447
1552947947.729494, 4.830700, 0.145188, 141.905465
1552947947.881222, 19.112999, 0.143999, 143.187947
1552947947.931077, 6.653898, 0.144928, 143.187947
1552947947.953570, 11.853949, 0.150000, 144.004706
1552947948.040025, 9.087685, 0.150000, 144.019119
1552947948.063872, 10.556446, 0.150000, 146.966679
1552947948.111691, 10.018461, 0.150000, 147.421128
1552947948.328876, 12.312287, 0.148890, 122.522113
1552947948.376491, 15.488802, 0.128019, 122.785037
1552947948.427361, 43.147137, 0.134685, 122.785037
1552947948.528484, 20.412403, 0.134608, 123.501090
1552947948.610944, 21.790618, 0.142407, 125.914570
1552947948.699570, 22.150425, 0.150000, 126.054706
1552947948.841209, 26.109455, 0.142850, 128.812977
1552947948.909142, 24.304858, 0.150000, 129.824051
1552947949.001482, 47.757779, 0.150000, 131.609352
1552947949.099773, 42.223901, 0.149719, 132.044102
1552947949.184293, 30.553159, 0.137615, 141.371669
1552947949.338899, 35.383118, 0.142352, 143.704399
1552947949.527858, 11.386408, 0.104916, 146.613204
1552947949.561940, 14.478297, 0.124260, 146.613204
1552947949.575943, 40.256291, 0.128124, 146.613204
1552947949.816570, 17.014781, 0.126958, 147.179595
1552947949.967006, 9.098353, 0.142809, 147.220033
1552947950.044687, 32.029640, 0.134945, 149.225651
1552947950.067513, 31.523197, 0.139283, 151.634109
1552947950.172146, 51.469035, 0.149413, 153.775439
1552947950.204175, 31.910643, 0.142227, 154.109355
1552947950.277903, 24.582952, 0.150000, 156.718752
1552947950.367114, 23.969412, 0.148675, 156.781492
1552947950.450948, 61.589937, 0.141610, 157.238627
1552947950.555699, 45.485529, 0.143515, 157.423534
1552947950.644798, 54.745078, 0.145490, 158.716390
1552947950.719448, 48.693797, 0.143611, 160.244668
1552947950.816326, 84.848309, 0.149522, 160.405068
1552947950.902358, 32.650614, 0.150000, 162.559215
1552947950.976130, 73.308966, 0.150000, 163.498750
1552947951.046274, 45.323381, 0.150000, 165.204945
1552947951.133957, 77.018990, 0.150000, 166.432226
1552947951.208202, 49.482861, 0.150000, 168.167641
1552947951.298412, 99.242704, 0.149856, 169.497397
1552947951.376453, 57.530956, 0.149120, 170.413635
1552947951.475927, 75.428505, 0.149836, 172.528557
1552947951.557394, 44.555338, 0.146149, 174.313273
1552947951.685134, 41.127058, 0.142802, 175.695499
1552947951.742751, 35.395245, 0.141667, 178.612787
1552947951.837019, 66.469010, 0.141611, 179.166229
1552947952.031472, 54.554369, 0.134345, 182.057227
1552947952.121717, 51.205233, 0.135494, 182.356964
1552947952.150720, 53.686260, 0.140497, 182.647924
