time, phase
1552947934.919286, 0
1552947934.982340, 1
1552947935.047946, 2
1552947935.116360, 3
1552947935.200684, 0
1552947935.266838, 1
1552947935.379314, 2
1552947935.442809, 3
1552947935.501159, 0
1552947935.558143, 1
1552947935.605353, 2
1552947935.687610, 3
1552947935.748083, 0
1552947935.865399, 1
1552947935.990898, 2
1552947936.171661, 3
1552947936.295965, 0
1552947936.403160, 1
1552947936.553119, 2
1552947936.661440, 3
1552947936.746833, 0
1552947936.841993, 1
1552947936.940729, 2
1552947937.019105, 3
1552947937.093841, 0
1552947937.166352, 1
1552947937.257628, 2
1552947937.330929, 3
1552947937.410648, 0
1552947937.526159, 1
1552947937.591403, 2
1552947937.716334, 3
1552947938.989693, 0
1552947939.099687, 1
1552947939.235139, 2
1552947939.266149, 3
1552947939.313911, 0
1552947939.369646, 1
1552947939.417448, 2
1552947939.476340, 3
1552947939.529081, 0
1552947939.624694, 1
1552947939.776407, 2
1552947939.858268, 3
1552947940.436852, 0
1552947940.506959, 1
1552947941.102029, 2
1552947941.640410, 3
1552947941.918105, 0
1552947942.104198, 1
1552947942.197152, 2
1552947942.294334, 3
1552947942.413786, 0
1552947942.481877, 1
1552947942.757987, 2
1552947942.862422, 3
1552947943.618552, 0
1552947943.741174, 1
1552947943.907058, 2
1552947943.990739, 3
1552947944.892443, 0
1552947944.996597, 1
1552947945.290695, 2
1552947945.408952, 3
1552947946.356482, 0
1552947946.469638, 1
1552947946.745869, 2
1552947946.839889, 3
1552947947.050187, 0
1552947947.206777, 1
1552947947.527821, 2
1552947947.734913, 3
1552947947.828094, 0
1552947947.921065, 1
1552947948.028550, 2
1552947948.107443, 3
1552947948.190494, 0
1552947948.254907, 1
1552947948.395609, 2
1552947948.435771, 3
1552947948.475005, 0
1552947948.531217, 1
1552947948.602107, 2
1552947948.680802, 3
1552947948.748787, 0
1552947948.849870, 1
1552947948.917679, 2
1552947948.935975, 3
1552947948.955335, 0
1552947949.107798, 1
1552947949.244150, 2
1552947949.417367, 3
1552947949.551001, 0
1552947949.742004, 1
1552947949.947755, 2
1552947950.112953, 3
1552947950.231120, 0
1552947950.320772, 1
1552947950.427145, 2
1552947950.545032, 3
1552947950.624882, 0
1552947950.706958, 1
1552947950.803263, 2
1552947950.878372, 3
1552947950.949412, 0
1552947951.015779, 1
1552947951.085259, 2
1552947951.167863, 3
1552947951.240500, 0
1552947951.352070, 1
1552947951.486972, 2
1552947951.628504, 3
1552947951.775389, 0
1552947951.937695, 1
1552947952.096761, 2
1552947952.244451, 3
1552947952.390674, 0
1552947952.508670, 1
1552947952.625866, 2
1552947952.710046, 3
1552947952.807465, 0
1552947952.886520, 1
1552947952.967841, 2
1552947953.079726, 3
1552947953.183344, 0
1552947953.244997, 1
1552947953.328456, 2
1552947953.409349, 3
1552947953.476485, 0
1552947953.552350, 1
1552947953.645368, 2
1552947953.722474, 3
1552947953.799785, 0
1552947953.877606, 1
1552947953.979325, 2
1552947954.066755, 3
1552947954.135688, 0
1552947954.252939, 1
1552947954.376849, 2
1552947954.524406, 3
1552947954.612283, 0
1552947954.708243, 1
1552947954.876907, 2
1552947954.993448, 3
1552947955.109630, 0
1552947955.216337, 1
1552947955.321994, 2
1552947955.404681, 3
1552947955.508702, 0
1552947955.554304, 1
1552947955.602047, 2
1552947955.668293, 3
1552947955.736522, 0
1552947955.794115, 1
1552947955.867674, 2
1552947955.925025, 3
1552947955.980175, 0
1552947956.017598, 1
1552947956.047167, 2
1552947956.112425, 3
1552947956.179888, 0
1552947956.295466, 1
1552947956.436801, 2
1552947956.597807, 3
1552947956.798233, 0
1552947956.948361, 1
1552947957.132828, 2
1552947957.318740, 3
1552947957.505920, 0
1552947957.623954, 1
1552947957.744783, 2
1552947957.891599, 3
1552947958.037361, 0
1552947958.188077, 1
1552947958.299437, 2
1552947958.455514, 3
1552947958.670702, 0
1552947958.831692, 1
1552947959.075339, 2
1552947959.227608, 3
1552947959.379896, 0
1552947959.671922, 1
1552947959.751214, 2
1552947959.804006, 3
1552947959.875574, 0
1552947959.915582, 1
1552947959.953413, 2
1552947960.015420, 3
1552947960.087418, 0
1552947960.122528, 1
1552947960.172697, 2
1552947960.230939, 3
1552947960.292879, 0
1552947960.358067, 1
1552947960.393033, 2
1552947960.431337, 3
1552947960.480885, 0
1552947960.527807, 1
1552947960.595818, 2
1552947960.639379, 3
1552947960.689839, 0
1552947960.739053, 1
1552947960.786545, 2
1552947960.821280, 3
1552947960.860612, 0
1552947960.922060, 1
1552947960.984695, 2
1552947961.029666, 3
1552947961.073008, 0
1552947961.137458, 1
1552947961.429947, 2
1552947961.467229, 3
1552947961.506800, 0
1552947961.551850, 1
1552947961.598132, 2
1552947961.665344, 3
1552947961.740044, 0
1552947961.781990, 1
1552947961.833832, 2
1552947961.904369, 3
1552947961.955700, 0
1552947962.026426, 1
1552947962.083195, 2
1552947962.126803, 3
1552947962.176317, 0
1552947962.240960, 1
1552947962.292673, 2
1552947962.333844, 3
1552947962.372142, 0
1552947962.424248, 1
1552947962.496508, 2
1552947962.537996, 3
1552947962.583269, 0
1552947962.650795, 1
1552947962.718962, 2
1552947962.789651, 3
1552947962.844873, 0
1552947962.882330, 1
1552947962.916447, 2
1552947962.984655, 3
1552947963.047338, 0
1552947963.114188, 1
1552947963.183880, 2
1552947963.237649, 3
1552947963.278727, 0
1552947963.381877, 1
1552947963.442854, 2
1552947963.524795, 3
1552947963.600916, 0
1552947963.757225, 1
1552947963.954514, 2
1552947964.178870, 3
1552947964.332126, 0
1552947964.507174, 1
1552947964.713860, 2
1552947964.942600, 3
1552947965.048328, 0
1552947965.126200, 1
1552947965.226881, 2
1552947965.292808, 3
1552947965.529862, 0
1552947965.563015, 1
1552947965.610075, 2
1552947965.670411, 3
1552947965.709595, 0
1552947965.790930, 1
1552947965.896071, 2
1552947965.988539, 3
1552947966.056988, 0
1552947966.126524, 1
1552947966.178298, 2
1552947966.248631, 3
1552947966.504879, 0
1552947966.579213, 1
1552947966.657183, 2
1552947966.943193, 3
1552947967.014906, 0
1552947967.088217, 1
1552947967.154579, 2
1552947967.219260, 3
1552947967.290063, 0
1552947967.321041, 1
1552947967.359681, 2
1552947967.385555, 3
1552947967.407514, 0
1552947967.491062, 1
1552947967.562658, 2
1552947967.598176, 3
1552947967.771148, 0
1552947967.893175, 1
1552947968.013351, 2
1552947968.113516, 3
1552947968.196040, 0
1552947968.256185, 1
1552947968.357956, 2
1552947968.410488, 3
1552947968.463290, 0
1552947968.499255, 1
1552947968.526964, 2
1552947968.609425, 3
1552947969.025978, 0
1552947969.105751, 1
1552947969.388703, 2
1552947969.518346, 3
1552947969.589178, 0
1552947969.630185, 1
1552947969.686370, 2
1552947969.743405, 3
1552947969.969748, 0
1552947970.158429, 1
1552947970.303455, 2
1552947970.397950, 3
1552947970.709686, 0
1552947970.930898, 1
1552947971.276746, 2
1552947971.419724, 3
1552947971.538033, 0
1552947971.612659, 1
1552947971.738684, 2
1552947971.873680, 3
1552947971.956785, 0
1552947972.048740, 1
1552947972.188195, 2
1552947972.319392, 3
1552947972.409366, 0
1552947972.501539, 1
1552947972.608645, 2
1552947972.749234, 3
1552947972.842978, 0
1552947972.923433, 1
1552947973.035405, 2
1552947973.150421, 3
1552947973.236749, 0
1552947973.331763, 1
1552947973.450420, 2
1552947973.586662, 3
1552947973.685463, 0
1552947973.789251, 1
1552947973.897508, 2
1552947974.008473, 3
1552947974.118883, 0
1552947974.236750, 1
1552947974.363554, 2
1552947974.529895, 3
1552947974.669988, 0
1552947974.823878, 1
1552947974.979367, 2
1552947975.127319, 3
1552947975.290161, 0
1552947975.394257, 1
1552947975.511827, 2
1552947975.610517, 3
1552947975.731924, 0
1552947975.823920, 1
1552947975.921190, 2
1552947976.010799, 3
1552947976.348549, 0
1552947976.577919, 1
1552947976.703976, 2
1552947976.883818, 3
1552947977.000602, 0
1552947977.072719, 1
1552947977.175699, 2
1552947977.272861, 3
1552947977.349284, 0
1552947977.389108, 1
1552947977.431924, 2
1552947977.476390, 3
1552947977.526715, 0
1552947977.558571, 1
1552947977.597609, 2
1552947977.668093, 3
1552947977.783033, 0
1552947977.940387, 1
1552947978.061614, 2
1552947978.210436, 3
1552947978.311494, 0
1552947978.432859, 1
1552947978.586636, 2
1552947978.752360, 3
1552947978.893638, 0
1552947979.040237, 1
1552947979.171952, 2
1552947979.252827, 3
1552947979.636188, 0
1552947979.691649, 1
1552947979.754093, 2
1552947979.817158, 3
1552947979.865040, 0
1552947979.915838, 1
1552947979.970342, 2
1552947980.024690, 3
1552947980.074261, 0
1552947980.124220, 1
1552947980.189068, 2
1552947980.236374, 3
1552947980.291102, 0
1552947980.330356, 1
1552947980.370947, 2
1552947980.436036, 3
1552947980.507786, 0
1552947980.556968, 1
1552947980.599262, 2
1552947980.633358, 3
1552947980.671810, 0
1552947980.795142, 1
1552947980.885179, 2
1552947981.035787, 3
1552947981.130811, 0
1552947981.253375, 1
1552947981.416183, 2
1552947981.574156, 3
1552947981.693613, 0
1552947981.763275, 1
1552947981.895897, 2
1552947981.943786, 3
1552947982.898312, 0
1552947983.250699, 1
1552947983.383718, 2
1552947983.480366, 3
1552947983.556611, 0
1552947983.612557, 1
1552947983.680200, 2
1552947983.742911, 3
1552947983.796755, 0
1552947983.895103, 1
1552947983.986606, 2
1552947984.065808, 3
1552947984.120387, 0
1552947984.173718, 1
1552947984.240711, 2
1552947984.357780, 3
1552947984.419572, 0
1552947984.482079, 1
1552947984.535320, 2
1552947984.651120, 3
1552947984.732337, 0
1552947984.828862, 1
1552947984.964437, 2
1552947985.120241, 3
1552947985.250650, 0
1552947985.396177, 1
1552947985.553365, 2
1552947985.685489, 3
1552947985.796271, 0
1552947985.911716, 1
1552947986.022625, 2
1552947986.136305, 3
1552947986.214883, 0
1552947986.278643, 1
1552947986.338271, 2
1552947986.406963, 3
1552947986.481288, 0
1552947986.508272, 1
1552947986.540795, 2
1552947986.613879, 3
1552947986.686441, 0
1552947986.743133, 1
1552947986.770334, 2
1552947986.832246, 3
1552947986.877816, 0
1552947986.955602, 1
1552947987.054463, 2
1552947987.177736, 3
1552947987.283730, 0
1552947987.360916, 1
1552947987.472665, 2
1552947987.632340, 3
1552947987.755802, 0
1552947987.858026, 1
1552947987.985194, 2
1552947988.123464, 3
1552947988.225588, 0
1552947988.332601, 1
1552947988.478388, 2
1552947988.607211, 3
1552947988.729826, 0
1552947988.821615, 1
1552947988.938818, 2
1552947989.028484, 3
1552947989.128648, 0
1552947989.165129, 1
1552947989.188280, 2
1552947989.287972, 3
1552947989.360302, 0
1552947989.581472, 1
1552947989.630910, 2
1552947989.673889, 3
1552947989.704727, 0
1552947989.779032, 1
1552947989.835771, 2
1552947989.884880, 3
1552947989.932450, 0
1552947989.992765, 1
1552947990.057088, 2
1552947990.148437, 3
1552947990.222639, 0
1552947990.308173, 1
1552947990.381715, 2
1552947990.501289, 3
1552947990.569797, 0
1552947990.668400, 1
1552947990.777657, 2
1552947990.895803, 3
1552947990.986863, 0
1552947991.066912, 1
1552947991.152375, 2
1552947991.232693, 3
1552947991.311204, 0
1552947991.367438, 1
1552947991.445483, 2
1552947991.511778, 3
1552947991.568341, 0
1552947991.651961, 1
1552947991.713742, 2
1552947991.797358, 3
1552947991.871936, 0
1552947991.914399, 1
1552947991.962098, 2
1552947992.053721, 3
1552947992.118113, 0
