time,phase_from_reg,phase_for_plbck,plbck_pos
1552947934.858110, 0.055027, 0.000000, 0.000000
1552947934.913425, 0.055027, 0.000000, 0.000000
1552947935.022917, 2.682701, 0.000000, 0.000000
1552947935.112576, 4.712389, 2.029688, 2.029688
1552947935.249795, 7.853982, 5.171281, 5.171281
1552947935.455619, 7.999630, 5.316930, 5.316930
1552947935.483643, 7.999630, 5.316930, 5.316930
1552947935.493295, 9.129137, 6.446437, 6.446437
1552947935.596998, 11.237829, 8.555128, 8.555128
1552947935.648573, 12.845194, 10.162494, 10.162494
1552947935.757128, 14.926603, 12.243903, 12.243903
1552947935.855414, 17.346749, 14.664048, 14.664048
1552947935.948248, 20.187502, 17.504801, 17.504801
1552947936.029898, 23.561945, 20.879244, 20.879244
1552947936.140408, 23.561945, 20.879244, 20.879244
1552947936.278077, 25.062369, 22.379669, 22.379669
1552947936.351299, 27.766424, 25.083723, 25.083723
1552947936.478473, 30.134905, 27.452205, 27.452205
1552947936.559994, 31.888153, 29.205453, 29.205453
1552947936.712090, 32.666408, 29.983707, 29.983707
1552947936.878316, 33.077514, 30.394813, 30.394813
1552947937.041051, 33.873362, 31.190661, 31.190661
1552947937.059076, 34.911545, 32.228844, 32.228844
1552947937.110046, 37.057309, 34.374608, 34.374608
1552947937.161686, 38.449959, 35.767258, 35.767258
1552947937.224887, 38.452800, 35.770099, 35.770099
1552947937.277737, 39.050913, 36.368212, 36.368212
1552947937.365056, 40.718385, 38.035684, 38.035684
1552947937.460234, 42.159691, 39.476990, 39.476990
1552947937.548639, 44.043999, 41.361298, 41.361298
1552947937.628211, 46.592526, 43.909825, 43.909825
1552947937.738172, 47.944722, 45.262021, 45.262021
1552947937.900458, 50.372625, 47.689925, 47.689925
1552947937.973010, 50.372625, 47.689925, 47.689925
1552947938.093834, 50.265482, 47.582782, 47.689925
1552947938.216883, 50.265482, 47.582782, 47.689925
1552947938.366225, 50.776661, 48.093961, 48.093961
1552947938.473229, 52.962612, 50.279911, 50.279911
1552947938.610555, 53.479782, 50.797082, 50.797082
1552947938.745717, 53.895715, 51.213014, 51.213014
1552947938.830111, 53.895715, 51.213014, 51.213014
1552947938.926682, 53.928377, 51.245676, 51.245676
1552947938.988544, 53.928377, 51.245676, 51.245676
1552947939.126793, 55.028833, 52.346132, 52.346132
1552947939.275840, 55.123718, 52.441017, 52.441017
1552947939.455824, 56.817560, 54.134859, 54.134859
1552947939.575597, 58.881340, 56.198640, 56.198640
1552947939.643404, 59.054110, 56.371409, 56.371409
1552947939.801544, 67.544242, 64.861542, 64.861542
1552947939.921322, 68.916051, 66.233351, 66.233351
1552947940.018712, 69.115038, 66.432338, 66.432338
1552947940.063083, 69.115038, 66.432338, 66.432338
1552947940.078797, 69.299313, 66.616613, 66.616613
1552947940.160186, 69.299551, 66.616851, 66.616851
1552947940.219977, 69.115038, 66.432338, 66.616851
1552947940.314514, 69.848637, 67.165937, 67.165937
1552947940.424302, 71.714159, 69.031459, 69.031459
1552947940.492836, 74.767277, 72.084576, 72.084576
1552947940.574435, 75.770863, 73.088162, 73.088162
1552947940.712216, 78.474497, 75.791796, 75.791796
1552947940.843567, 78.756087, 76.073386, 76.073386
1552947940.945630, 79.283100, 76.600400, 76.600400
1552947941.095720, 79.283100, 76.600400, 76.600400
1552947941.225010, 79.283100, 76.600400, 76.600400
1552947941.336525, 79.283152, 76.600451, 76.600451
1552947941.450525, 73.827427, 71.144727, 76.600451
1552947941.498292, 73.930586, 71.247885, 76.600451
1552947941.534362, 75.254671, 72.571971, 76.600451
1552947941.664548, 75.463385, 72.780685, 76.600451
1552947941.691802, 75.798795, 73.116094, 76.600451
1552947941.785250, 75.798797, 73.116096, 76.600451
1552947941.832100, 76.253142, 73.570441, 76.600451
1552947941.865204, 77.677526, 74.994826, 76.600451
1552947941.911860, 78.248424, 75.565724, 76.600451
1552947941.993513, 76.969020, 74.286320, 76.600451
1552947942.063739, 78.785034, 76.102334, 76.600451
1552947942.100128, 76.969020, 74.286320, 76.600451
1552947942.296355, 78.416032, 75.733331, 76.600451
1552947942.318597, 80.541227, 77.858527, 77.858527
1552947942.501125, 84.823002, 82.140301, 82.140301
1552947942.607247, 84.823002, 82.140301, 82.140301
1552947942.639082, 84.823002, 82.140301, 82.140301
1552947942.663145, 84.823002, 82.140301, 82.140301
1552947942.846674, 86.393798, 83.711097, 83.711097
1552947942.969566, 88.474345, 85.791644, 85.791644
1552947943.051274, 90.760620, 88.077920, 88.077920
1552947943.211675, 91.293287, 88.610586, 88.610586
1552947943.261839, 94.130777, 91.448076, 91.448076
1552947943.318957, 94.539296, 91.856595, 91.856595
1552947943.479974, 94.691422, 92.008721, 92.008721
1552947943.642488, 96.177965, 93.495264, 93.495264
1552947943.731475, 98.333211, 95.650511, 95.650511
1552947943.757304, 98.333211, 95.650511, 95.650511
1552947943.818894, 99.659583, 96.976883, 96.976883
1552947943.891379, 99.659598, 96.976897, 96.976897
1552947943.939444, 100.461670, 97.778969, 97.778969
1552947944.028408, 101.403367, 98.720667, 98.720667
1552947944.056235, 102.286725, 99.604025, 99.604025
1552947944.152680, 103.666114, 100.983414, 100.983414
1552947944.228172, 104.130047, 101.447346, 101.447346
1552947944.380516, 106.280696, 103.597996, 103.597996
1552947944.450571, 106.996529, 104.313828, 104.313828
1552947944.538624, 107.392106, 104.709406, 104.709406
1552947944.567930, 109.969311, 107.286610, 107.286610
1552947944.847028, 110.741984, 108.059283, 108.059283
1552947945.001054, 112.105131, 109.422430, 109.422430
1552947945.048169, 112.174300, 109.491600, 109.491600
1552947945.095438, 112.708864, 110.026163, 110.026163
1552947945.163871, 113.629279, 110.946578, 110.946578
1552947945.204284, 115.207028, 112.524328, 112.524328
1552947945.242326, 115.851733, 113.169033, 113.169033
1552947945.288587, 117.191682, 114.508981, 114.508981
1552947945.397600, 117.191682, 114.508981, 114.508981
1552947945.556581, 117.191682, 114.508981, 114.508981
1552947945.569781, 118.918900, 116.236199, 116.236199
1552947945.675353, 119.562123, 116.879422, 116.879422
1552947945.861394, 119.568163, 116.885463, 116.885463
1552947945.972271, 119.568163, 116.885463, 116.885463
1552947946.052592, 119.964739, 117.282039, 117.282039
1552947946.095958, 122.137663, 119.454962, 119.454962
1552947946.229612, 122.709491, 120.026791, 120.026791
1552947946.270229, 124.547748, 121.865048, 121.865048
1552947946.307954, 126.344444, 123.661744, 123.661744
1552947946.488060, 128.629670, 125.946969, 125.946969
1552947946.522138, 131.632646, 128.949945, 128.949945
1552947946.607558, 131.632700, 128.950000, 128.950000
1552947946.682131, 131.836143, 129.153442, 129.153442
1552947946.718407, 132.918022, 130.235321, 130.235321
1552947946.814773, 134.348786, 131.666085, 131.666085
1552947946.929638, 135.104295, 132.421594, 132.421594
1552947946.973642, 136.469761, 133.787060, 133.787060
1552947947.159088, 138.257183, 135.574483, 135.574483
1552947947.309943, 138.488848, 135.806148, 135.806148
1552947947.433727, 138.511289, 135.828589, 135.828589
1552947947.464527, 138.585951, 135.903251, 135.903251
1552947947.526879, 140.809756, 138.127055, 138.127055
1552947947.571333, 141.536447, 138.853746, 138.853746
1552947947.729549, 141.905465, 139.222765, 139.222765
1552947947.881877, 143.187947, 140.505246, 140.505246
1552947947.938133, 143.187947, 140.505246, 140.505246
1552947947.959695, 144.004706, 141.322005, 141.322005
1552947948.040262, 144.019119, 141.336418, 141.336418
1552947948.064117, 146.966679, 144.283978, 144.283978
1552947948.111902, 147.421128, 144.738428, 144.738428
1552947948.329276, 122.522113, 119.839413, 144.738428
1552947948.376707, 122.785037, 120.102336, 144.738428
1552947948.427638, 122.785037, 120.102336, 144.738428
1552947948.528701, 123.501090, 120.818390, 144.738428
1552947948.611256, 125.914570, 123.231870, 144.738428
1552947948.699863, 126.054706, 123.372006, 144.738428
1552947948.848249, 128.812977, 126.130276, 144.738428
1552947948.909608, 129.824051, 127.141350, 144.738428
1552947949.002186, 131.609352, 128.926652, 144.738428
1552947949.099991, 132.044102, 129.361401, 144.738428
1552947949.184592, 141.371669, 138.688969, 144.738428
1552947949.339441, 143.704399, 141.021698, 144.738428
1552947949.528314, 146.613204, 143.930503, 144.738428
1552947949.564678, 146.613204, 143.930503, 144.738428
1552947949.576331, 146.613204, 143.930503, 144.738428
1552947949.871809, 147.179595, 144.496895, 144.738428
1552947949.967351, 147.220033, 144.537333, 144.738428
1552947950.045959, 149.225651, 146.542951, 146.542951
1552947950.067791, 151.634109, 148.951409, 148.951409
1552947950.172795, 153.775439, 151.092739, 151.092739
1552947950.204703, 154.109355, 151.426654, 151.426654
1552947950.278167, 156.718752, 154.036052, 154.036052
1552947950.367381, 156.781492, 154.098791, 154.098791
1552947950.452937, 157.238627, 154.555926, 154.555926
1552947950.555922, 157.423534, 154.740833, 154.740833
